"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.276730355E2,5.140468341E1,-5.121970800E-1,1.415403342E1,1.039999962E0,1.110000000E2,3.216000080E0,6.000000000E0
1.286739848E2,5.140468786E1,-5.122087900E-1,1.310012150E1,2.309999943E0,3.032000122E2,3.216000080E0,6.000000000E0
1.296772789E2,5.140470110E1,-5.122459400E-1,1.224386417E1,2.529999971E0,2.987999878E2,3.216000080E0,6.000000000E0
1.306732647E2,5.140470764E1,-5.122844100E-1,1.226993372E1,2.210000038E0,2.952999878E2,4.288000107E0,6.000000000E0
1.316729336E2,5.140470095E1,-5.123106400E-1,1.173163545E1,3.049999952E0,2.568999939E2,3.216000080E0,6.000000000E0
1.326709637E2,5.140467950E1,-5.123009700E-1,1.086313150E1,3.490000010E0,1.451000061E2,3.216000080E0,6.000000000E0
1.336726376E2,5.140465713E1,-5.122632700E-1,1.074020846E1,2.460000038E0,1.296000061E2,3.216000080E0,6.000000000E0
1.346720190E2,5.140464702E1,-5.122484600E-1,9.465270607E0,1.019999981E0,1.916000061E2,3.216000080E0,6.000000000E0
1.356744342E2,5.140463513E1,-5.122279300E-1,1.059555364E1,2.589999914E0,1.298000031E2,3.216000080E0,6.000000000E0
1.366753007E2,5.140462256E1,-5.122070600E-1,1.173419936E1,1.399999976E0,1.301000061E2,3.216000080E0,6.000000000E0
1.376768653E2,5.140461596E1,-5.121981500E-1,1.051583127E1,1.100000024E0,1.281000061E2,3.216000080E0,6.000000000E0
1.386773930E2,5.140461229E1,-5.121881400E-1,1.093216727E1,1.179999948E0,1.254000015E2,3.216000080E0,6.000000000E0
1.396760832E2,5.140461234E1,-5.121847900E-1,9.446331678E0,7.699999809E-1,1.275000000E2,3.216000080E0,6.000000000E0
1.406735423E2,5.140462235E1,-5.121834700E-1,6.827796587E0,1.860000014E0,3.201000061E2,3.216000080E0,6.000000000E0
1.416770120E2,5.140464035E1,-5.122029800E-1,6.139954738E0,2.299999952E0,3.147999878E2,3.216000080E0,6.000000000E0
1.426764883E2,5.140465929E1,-5.122414100E-1,5.637085619E0,1.789999962E0,3.141000061E2,3.216000080E0,6.000000000E0
1.436756498E2,5.140466986E1,-5.122687400E-1,6.759358219E0,6.100000143E-1,2.957999878E2,3.216000080E0,6.000000000E0
1.446739165E2,5.140467666E1,-5.122846800E-1,7.028498435E0,8.100000024E-1,3.222000122E2,3.216000080E0,6.000000000E0
1.456771160E2,5.140468189E1,-5.122963200E-1,6.928748691E0,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.466748005E2,5.140467072E1,-5.122802400E-1,4.339665206E0,2.690000057E0,1.336999969E2,3.216000080E0,6.000000000E0
1.476729039E2,5.140466041E1,-5.122613600E-1,5.007603789E0,1.120000005E0,1.269000015E2,3.216000080E0,6.000000000E0
1.486732496E2,5.140465762E1,-5.122556800E-1,5.750654865E0,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.496702508E2,5.140465775E1,-5.122467100E-1,7.559626223E0,4.199999869E-1,8.800000000E1,3.216000080E0,6.000000000E0
1.506711832E2,5.140466297E1,-5.122399600E-1,6.937317016E0,1.289999962E0,5.020000076E1,3.216000080E0,6.000000000E0
1.516708406E2,5.140468215E1,-5.122631700E-1,4.725665953E0,3.509999990E0,3.028999939E2,3.216000080E0,6.000000000E0
1.526702426E2,5.140470173E1,-5.123031600E-1,5.431595691E0,2.309999943E0,3.036000061E2,4.288000107E0,6.000000000E0
1.536725534E2,5.140471008E1,-5.123194400E-1,6.892140713E0,4.399999976E-1,1.386000061E2,3.216000080E0,6.000000000E0
1.546721779E2,5.140471622E1,-5.123261400E-1,7.592628634E0,8.600000143E-1,3.078999939E2,3.216000080E0,6.000000000E0
1.556708662E2,5.140472097E1,-5.123297200E-1,7.498077507E0,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.566754245E2,5.140471201E1,-5.123162100E-1,7.093803749E0,2.460000038E0,1.518999939E2,3.216000080E0,6.000000000E0
1.576732798E2,5.140470098E1,-5.123070400E-1,8.771618067E0,6.000000238E-1,2.363000031E2,3.216000080E0,6.000000000E0
1.586741715E2,5.140469422E1,-5.123071500E-1,9.848587653E0,1.139999986E0,2.852999878E2,3.216000080E0,6.000000000E0
1.596793703E2,5.140469705E1,-5.123232100E-1,1.011498371E1,2.210000038E0,2.991000061E2,4.288000107E0,6.000000000E0
1.606752775E2,5.140470304E1,-5.123332200E-1,9.892493862E0,1.500000060E-1,1.751000061E2,3.216000080E0,6.000000000E0
1.616772370E2,5.140470703E1,-5.123318300E-1,9.812659064E0,1.200000048E0,3.342999878E2,3.216000080E0,6.000000000E0
1.626749209E2,5.140470764E1,-5.123240300E-1,9.299362987E0,5.000000000E-1,1.155000000E2,4.288000107E0,6.000000000E0
1.636752427E2,5.140471255E1,-5.123085100E-1,9.486940696E0,1.649999976E0,6.029999924E1,4.288000107E0,6.000000000E0
1.646808771E2,5.140472712E1,-5.123116200E-1,5.775379392E0,1.860000014E0,3.003999939E2,3.216000080E0,6.000000000E0
1.656793206E2,5.140474067E1,-5.123273800E-1,4.176717598E0,1.360000014E0,3.008999939E2,3.216000080E0,6.000000000E0
1.666762466E2,5.140474961E1,-5.123291200E-1,3.464856532E0,6.899999976E-1,6.170000076E1,4.288000107E0,6.000000000E0
1.676771249E2,5.140475028E1,-5.123242500E-1,6.189593775E0,3.000000119E-1,2.298000031E2,4.288000107E0,6.000000000E0
1.686809135E2,5.140475263E1,-5.123262200E-1,6.375136601E0,1.450000048E0,3.053999939E2,4.288000107E0,8.000000000E0
1.696812349E2,5.140476031E1,-5.123447000E-1,6.765610884E0,3.059999943E0,3.087000122E2,4.288000107E0,8.000000000E0
1.706792654E2,5.140477105E1,-5.123664700E-1,7.016979845E0,2.420000076E0,3.158999939E2,4.288000107E0,8.000000000E0
1.716794890E2,5.140476737E1,-5.123637600E-1,6.913042835E0,0.000000000E0,NaN,4.288000107E0,8.000000000E0
1.726730223E2,5.140476394E1,-5.123577000E-1,7.121915126E0,9.800000191E-1,1.235000000E2,4.288000107E0,8.000000000E0
1.736763955E2,5.140476366E1,-5.123567100E-1,6.950285716E0,1.240000010E0,3.387000122E2,4.288000107E0,8.000000000E0
1.746734168E2,5.140475184E1,-5.123433200E-1,7.136528801E0,0.000000000E0,NaN,4.288000107E0,8.000000000E0
1.756729827E2,5.140474542E1,-5.123327200E-1,8.784251620E0,1.129999995E0,3.380000000E2,3.216000080E0,6.000000000E0
1.766704886E2,5.140473956E1,-5.123253600E-1,1.041732149E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
1.776706743E2,5.140473631E1,-5.123210400E-1,1.152951175E1,5.899999738E-1,1.195000000E2,4.288000107E0,6.000000000E0
1.786701760E2,5.140473506E1,-5.123140200E-1,1.155839118E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
1.796706056E2,5.140473388E1,-5.123073200E-1,1.024944056E1,0.000000000E0,NaN,4.288000107E0,8.000000000E0
