"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.467157025E2,2.611588860E1,3.278389359E1,5.043678284E-1
1.467207379E2,2.095650291E1,2.561317062E1,-2.976152420E0
1.467257428E2,1.797579384E1,2.008602333E1,-5.725389481E0
1.467307477E2,1.936739540E1,1.259233665E1,-7.219062805E0
1.467357526E2,2.218127823E1,8.446439743E0,-6.133703232E0
1.467407575E2,2.332740784E1,1.215051556E1,-3.418273926E0
1.467457929E2,2.252486992E1,1.530068398E1,2.965477943E0
1.467507978E2,1.796307564E1,2.009696007E1,5.854213715E0
1.467558026E2,1.935748482E1,3.500666809E1,4.887454033E0
1.467608075E2,1.573735523E1,2.981012726E1,7.092975616E0
1.467658124E2,9.184919357E0,1.471283150E1,8.131627083E0
1.467708478E2,9.589745522E0,1.248695374E1,8.784515381E0
1.467758527E2,1.269336319E1,2.185062027E1,4.527841568E0
1.467808576E2,1.453612328E1,2.980584335E1,2.493734360E-1
1.467858624E2,1.916757011E1,3.455539703E1,-2.975270271E0
1.467908673E2,2.083561134E1,3.328058624E1,-3.211279869E0
1.467959027E2,2.397678757E1,2.226187706E1,-2.378750801E0
1.468009076E2,2.363217163E1,1.836246109E1,-5.334645271E0
1.468059125E2,2.726534653E1,2.010189056E1,-5.927236557E0
1.468109174E2,2.649513245E1,2.974816704E1,-6.162310600E0
1.468159223E2,2.061940765E1,2.263540268E1,-2.143941879E0
1.468209577E2,2.063139915E1,1.988595009E1,-3.153356552E0
1.468259625E2,1.631843758E1,2.661800194E1,-7.559580803E0
1.468309674E2,1.565657043E1,3.018947029E1,-1.082800388E1
1.468359723E2,1.265767956E1,1.853361893E1,-9.167254448E0
1.468409772E2,1.783044052E1,1.421995831E1,-6.529162407E0
1.468460126E2,2.045904350E1,1.970836639E1,-5.416880608E0
1.468510175E2,2.247485733E1,3.628673172E1,-8.816824913E0
1.468560224E2,2.398057556E1,3.606274033E1,-3.897237778E0
1.468610272E2,2.063259697E1,1.566361427E1,3.932243347E0
1.468660321E2,1.565229893E1,1.018861485E1,8.024999619E0
1.468710675E2,1.584674644E1,2.412375259E1,1.103661060E1
1.468760724E2,1.647325706E1,3.643535233E1,6.763113976E0
1.468810773E2,1.687520790E1,3.649582291E1,1.559313774E0
1.468860822E2,1.472008324E1,2.455748940E1,2.785450935E0
1.468910871E2,1.442202282E1,1.703073311E1,1.522987366E0
1.468961225E2,1.886860085E1,2.152440071E1,-3.210741043E0
1.469011273E2,2.113239861E1,3.173850632E1,-1.170020771E1
1.469061322E2,2.136337280E1,2.991173363E1,-1.559721375E1
1.469111371E2,2.600496674E1,1.018756390E1,-1.005190849E1
1.469161420E2,2.818351364E1,6.802268505E0,-4.157721519E0
1.469211774E2,3.370445251E1,2.675275421E1,-4.511901855E0
1.469261823E2,3.231470871E1,3.590555191E1,-6.842768669E0
1.469311872E2,2.284039497E1,2.923827553E1,-6.865964890E0
1.469361920E2,1.666004944E1,1.513877773E1,-3.383731842E-2
1.469411969E2,1.367869568E1,1.383294868E1,1.887960434E0
1.469462323E2,1.193572617E1,1.691571808E1,1.903653145E0
1.469512372E2,1.439145088E1,2.280424500E1,-6.477069855E-1
1.469562421E2,1.647988319E1,2.860476112E1,-2.579828262E0
1.469612470E2,2.082736397E1,2.946648407E1,1.065852165E0
1.469662519E2,2.030206299E1,2.275956345E1,5.240685463E0
1.469712873E2,1.985232544E1,9.852478027E0,7.390125275E0
1.469762921E2,2.110283661E1,1.144001484E1,1.822675705E0
1.469812970E2,2.487866211E1,2.456025696E1,-6.670206070E0
1.469863019E2,2.789362717E1,3.225259018E1,-8.795959473E0
1.469913068E2,2.910775566E1,3.122421074E1,-2.962526321E0
1.469963422E2,2.346753502E1,1.734085655E1,4.999607086E0
1.470013471E2,2.060618591E1,1.402297020E1,3.563585281E0
1.470063519E2,2.153662109E1,3.414490128E1,-2.016544342E0
1.470113568E2,1.754605865E1,3.461197662E1,-1.297019005E0
1.470163617E2,9.837903976E0,2.085633278E1,6.274337769E-1
1.470213971E2,9.811828613E0,2.665942574E1,-1.672183990E0
1.470264020E2,1.199516487E1,3.219660187E1,-7.093240738E0
1.470314069E2,1.196150303E1,3.218936920E1,-1.280386162E1
1.470364118E2,1.167654514E1,1.740243530E1,-1.000906181E1
1.470414166E2,1.745901871E1,5.835626125E0,-8.730588913E0
1.470464520E2,2.144558716E1,6.242770195E0,-1.370421791E1
1.470514569E2,3.079944420E1,1.501604557E1,-1.258554173E1
1.470564618E2,3.506785202E1,1.972195625E1,-6.622013092E0
1.470614667E2,3.308885574E1,2.176007652E1,-1.048423767E0
1.470664716E2,2.817262650E1,2.332172585E1,5.407423973E0
1.470715070E2,2.138037491E1,2.642362213E1,6.235247612E0
1.470765119E2,1.824746132E1,2.443496895E1,9.864083290E0
1.470815167E2,1.062539673E1,1.532204628E1,1.111875153E1
1.470865216E2,8.807737350E0,2.124057388E1,1.081775856E1
1.470915265E2,9.637662888E0,2.412387276E1,1.049074173E1
1.470965619E2,1.086323929E1,1.643765068E1,8.760566711E0
1.471015668E2,1.798298073E1,1.731071281E1,4.899666786E0
1.471065717E2,2.112040329E1,1.680320549E1,1.206869125E0
1.471115766E2,2.167275238E1,1.767110062E1,-5.891071320E0
1.471165814E2,2.418694878E1,1.793457031E1,-1.110592175E1
1.471216168E2,2.243065643E1,1.727973175E1,-1.589515591E1
1.471266217E2,2.078706741E1,1.595439911E1,-1.839294434E1
1.471316266E2,1.951771545E1,1.992320824E1,-1.780061913E1
1.471366315E2,1.996917152E1,1.703212547E1,-9.339926720E0
1.471416364E2,2.233375168E1,1.441028976E1,-4.767439842E0
1.471466718E2,2.369106674E1,2.020419884E1,-2.383603096E0
1.471516767E2,2.574442673E1,1.570456505E1,6.581068039E0
1.471566815E2,2.532912445E1,1.894992065E1,8.060439110E0
1.471616864E2,2.224116135E1,1.903161240E1,1.303071213E1
1.471666913E2,1.664454651E1,1.039341736E1,1.493083477E1
1.471717267E2,1.406164551E1,1.726381493E1,1.019975662E1
1.471767316E2,1.557196808E1,2.320440292E1,1.028415775E1
1.471817365E2,1.579201317E1,1.497220612E1,1.056402969E1
1.471867414E2,1.507631588E1,1.474180031E1,5.879141808E0
1.471917462E2,1.827656937E1,2.197062302E1,2.256243706E0
1.471967816E2,2.130911255E1,3.132972527E1,-3.417412758E0
1.472017865E2,2.070484734E1,2.998934746E1,-4.885828972E0
1.472067914E2,1.970028877E1,1.630164337E1,1.334114075E-1
1.472117963E2,1.791206169E1,1.096480083E1,6.275081635E-2
1.472168012E2,1.725932503E1,2.063023567E1,-5.715028763E0
1.472218366E2,1.232158184E1,2.363695526E1,-4.229585648E0
1.472268415E2,1.167110729E1,1.533652306E1,-2.400244713E0
1.472318463E2,1.497092247E1,8.703971863E0,2.075267792E0
1.472368512E2,1.678315926E1,9.702485085E0,2.991198540E0
1.472418561E2,1.786319160E1,2.029397202E1,-2.744319439E0
1.472468915E2,1.925653839E1,2.204692841E1,-1.695346832E-2
1.472518964E2,2.033313370E1,1.196098995E1,1.358996391E0
1.472569013E2,2.366513824E1,6.817905426E0,3.093935490E0
1.472619061E2,2.368884850E1,8.411188126E0,6.936614990E0
1.472669110E2,2.283948517E1,1.803956985E1,7.810721874E0
1.472719464E2,1.706952858E1,2.169306374E1,7.710668087E0
1.472769513E2,1.292575836E1,1.639342308E1,6.062089443E0
1.472819562E2,1.215874195E1,1.247472763E1,2.359498024E0
1.472869611E2,1.330863571E1,1.111212158E1,-1.046885490E0
1.472919660E2,1.581387520E1,9.846055031E0,-3.445842743E0
1.472970014E2,1.908253479E1,9.983314514E0,-5.921057224E0
1.473020062E2,2.162845993E1,1.106310272E1,-4.925168991E0
1.473070111E2,2.200119781E1,1.169561291E1,-9.294004440E-1
1.473120160E2,1.912073135E1,1.601912880E1,4.582843781E-1
1.473170209E2,1.767251205E1,2.482435799E1,7.558574677E-1
1.473220563E2,1.391965199E1,2.635683632E1,4.328011990E0
1.473270612E2,9.682456970E0,2.494485664E1,6.276223660E0
1.473320661E2,7.431935310E0,2.549359703E1,6.040700912E0
1.473370709E2,6.222149849E0,2.668967819E1,4.188956738E0
1.473420758E2,5.606821060E0,2.296032333E1,3.780595779E0
1.473470807E2,7.094345093E0,1.324883461E1,4.994246483E0
1.473521161E2,1.100621319E1,7.694027901E0,2.732316971E0
1.473571210E2,1.598981571E1,7.527312279E0,-3.354428768E0
1.473621259E2,2.539610672E1,1.444583511E1,-9.004148483E0
1.473671308E2,3.617827988E1,1.540747261E1,-5.958820343E0
1.473721662E2,3.690865707E1,7.936494827E0,-2.148179293E0
1.473771710E2,2.977536583E1,7.349878788E0,-3.158611774E0
1.473821759E2,2.760709953E1,2.207540512E1,-7.697777748E-1
1.473871808E2,2.100815773E1,2.382460403E1,4.139678001E0
1.473921857E2,1.273129368E1,2.063450813E1,2.049167156E0
1.473972211E2,6.598877907E0,1.548518181E1,3.904778719E0
1.474022260E2,7.850008011E0,1.355627155E1,2.735548496E0
1.474072309E2,9.975327492E0,1.889918327E1,3.191111088E-1
1.474122357E2,1.734196854E1,1.739725494E1,3.333932638E0
1.474172406E2,1.827384377E1,6.355792522E0,4.946924210E0
1.474222760E2,2.061253548E1,9.427812576E0,3.081121206E0
1.474272809E2,1.909492874E1,1.337488365E1,6.380429268E0
1.474322858E2,1.840337563E1,2.147186852E1,5.299312592E0
1.474372907E2,1.593918228E1,3.006865120E1,2.861507416E0
1.474422956E2,1.003167820E1,2.381939697E1,5.719146252E0
1.474473310E2,8.025091171E0,1.944005966E1,3.136472702E0
1.474523358E2,7.219621181E0,1.919704437E1,1.545182586E0
1.474573407E2,4.622860432E0,1.641661453E1,3.761171103E0
1.474623456E2,8.376661301E0,1.923321533E1,-1.916030645E-1
1.474673505E2,1.014648628E1,2.503333664E1,-1.885889411E0
1.474723859E2,9.144248962E0,1.595832634E1,1.871958017E0
1.474773908E2,1.223177528E1,1.231721210E1,-1.697733164E0
1.474823956E2,1.444483662E1,1.327784920E1,-7.771684647E0
1.474874005E2,1.918490791E1,1.449807930E1,-5.258194447E0
1.474924054E2,2.148033524E1,1.315009403E1,-4.540946960E0
1.474974408E2,2.493728256E1,1.294005775E1,-3.531260490E0
1.475024457E2,2.511315536E1,1.506521130E1,-2.189999580E0
1.475074506E2,1.951377106E1,2.181654549E1,-1.380722046E0
1.475124555E2,1.513035965E1,2.094228554E1,7.618309259E-1
1.475174603E2,8.018136024E0,1.828688049E1,4.290834069E-2
1.475224957E2,5.511044502E0,1.845145798E1,-4.425805807E-1
1.475275006E2,4.250749588E0,1.447109032E1,-2.447034836E0
1.475325055E2,5.671823025E0,1.315625954E1,-5.866451263E0
1.475375104E2,8.702691078E0,1.233476830E1,-7.122383118E0
1.475425153E2,1.188395691E1,1.094913101E1,-7.438163757E0
1.475475507E2,1.487142944E1,1.215990448E1,-9.737270355E0
1.475525556E2,1.761167145E1,1.584326935E1,-1.105428791E1
1.475575604E2,1.829405403E1,1.795836639E1,-9.312650681E0
1.475625653E2,1.588374424E1,1.949175453E1,-7.417366028E0
1.475675702E2,1.295166206E1,1.664104462E1,-3.999190331E0
1.475726056E2,1.021319771E1,1.241621590E1,-2.030130625E0
1.475776105E2,9.630420685E0,1.625030327E1,-2.290657759E0
1.475826154E2,5.478125095E0,1.537168026E1,3.566875458E-1
1.475876203E2,5.991300583E0,1.844694901E1,2.235424519E-1
1.475926251E2,4.950967789E0,1.824984360E1,8.726029396E-1
1.475976605E2,5.259387016E0,1.065777111E1,8.651976585E-1
1.476026654E2,8.331059456E0,9.374901772E0,-6.550078392E-1
1.476076703E2,1.280413818E1,1.594726753E1,-1.376549244E0
1.476126752E2,1.187279129E1,2.188869476E1,-3.241053581E0
1.476176801E2,9.960817337E0,1.722570992E1,-5.092926025E0
1.476227155E2,9.975322723E0,1.732934189E1,-9.740374565E0
1.476277204E2,1.349673653E1,1.811188698E1,-1.056631565E1
1.476327252E2,1.313492012E1,1.630588531E1,-1.088692856E1
1.476377301E2,1.163814735E1,1.292178535E1,-1.016750336E1
1.476427350E2,1.043583775E1,1.319480896E1,-9.526396751E0
1.476477704E2,9.722178459E0,2.195246887E1,-1.081715202E1
1.476527753E2,7.044637203E0,2.577296448E1,-8.935470581E0
1.476577802E2,6.184376240E0,2.406824112E1,-6.670989990E0
1.476627851E2,6.034855366E0,2.150397491E1,-5.342116356E0
1.476677899E2,5.242829800E0,1.927615929E1,-4.357589722E0
1.476728253E2,4.394858837E0,1.679421425E1,-2.147868156E0
1.476778302E2,5.374586105E0,2.245712662E1,-2.155470371E0
1.476828351E2,4.942709923E0,1.817857170E1,7.867040634E-1
1.476878400E2,4.841255188E0,1.581545734E1,-1.187701702E0
1.476928449E2,7.259766102E0,1.739586830E1,-2.432092667E0
1.476978803E2,8.876271248E0,1.667267418E1,-2.741317749E0
1.477028852E2,7.797608376E0,1.436434555E1,-3.597730637E0
1.477078900E2,1.045967770E1,2.093310165E1,-4.908532619E0
1.477128949E2,6.355954170E0,1.836754227E1,-5.996685028E0
1.477178998E2,5.982966423E0,1.113901138E1,-7.595643997E0
1.477229352E2,4.969555855E0,1.128013229E1,-1.025948524E1
1.477279401E2,6.882029533E0,1.378854752E1,-8.587046623E0
1.477329450E2,8.845354080E0,1.319817543E1,-8.264714241E0
1.477379498E2,1.020326042E1,1.795867538E1,-6.324727535E0
1.477429547E2,9.406117439E0,1.561219978E1,-4.010828972E0
1.477479901E2,6.473409176E0,7.516980648E0,-4.254168034E0
1.477529950E2,7.973928452E0,1.153039932E1,-6.041427135E0
1.477579999E2,8.331579208E0,1.818904114E1,-5.510723591E0
1.477630048E2,8.864742279E0,1.595854282E1,-3.352847099E0
1.477680097E2,6.544080257E0,1.775846863E1,-4.099808216E0
1.477730451E2,6.233458519E0,1.470543098E1,-1.122925282E0
1.477780499E2,3.239771843E0,9.773191452E0,-1.103722572E0
1.477830548E2,5.059996605E0,1.406976891E1,-3.927431583E0
1.477880597E2,5.289588451E0,1.193425941E1,-4.776674271E0
1.477930646E2,5.853388786E0,1.161141586E1,-8.347290039E0
1.477981000E2,9.476946831E0,1.407431793E1,-1.030956268E1
1.478031049E2,1.037121487E1,1.299199677E1,-9.205568314E0
1.478081098E2,1.011703873E1,1.545440483E1,-1.197977066E1
1.478131146E2,1.274778271E1,1.978672028E1,-1.331235886E1
1.478181195E2,1.311128521E1,2.124283218E1,-1.271312714E1
1.478231549E2,1.308531284E1,2.150205612E1,-9.719760895E0
1.478281598E2,1.445272541E1,1.423486137E1,5.571050167E0
1.478331647E2,1.369863319E1,1.263771534E1,1.203041077E-1
1.478381696E2,1.064391708E1,1.929848480E1,-1.118792343E1
1.478432050E2,4.277962685E0,1.358504200E1,-9.378099442E0
1.478482099E2,7.044502258E0,8.894112587E0,3.629754066E0
1.478532147E2,1.185227394E1,1.294492912E1,3.817786694E0
1.478582196E2,3.706114769E0,1.395842171E1,-1.108376884E1
1.478632245E2,2.474631071E0,1.320390224E1,-8.598764420E0
1.478682294E2,5.093025684E0,1.205401421E1,-4.026470661E0
1.478732648E2,7.919968605E0,1.214176559E1,-3.635045052E0
1.478782697E2,1.111479473E1,1.500895882E1,-3.222116947E0
1.478832746E2,8.370220184E0,1.477180481E1,-3.162259102E0
1.478882794E2,-7.821273804E-1,1.239746666E1,-9.472352982E0
1.478932843E2,-1.094633102E0,1.609549713E1,-9.799196243E0
1.478983197E2,-1.756940603E0,1.879005814E1,-8.478233337E0
1.479033246E2,-3.300055981E0,1.922786713E1,-8.225103378E0
1.479083295E2,-3.583966732E0,2.152377129E1,-9.678380966E0
1.479133344E2,-2.931980610E0,2.326671791E1,-1.040052032E1
1.479183393E2,-3.213236809E0,2.235592270E1,-9.509396553E0
1.479233747E2,-1.838644981E0,1.998164368E1,-8.178848267E0
1.479283795E2,1.261301279E0,2.172375488E1,-1.086019707E1
1.479333844E2,4.223418236E0,2.075367546E1,-1.293144035E1
1.479383893E2,7.264001846E0,1.578303909E1,-1.161799717E1
1.479433942E2,8.934433937E0,1.173926353E1,-1.055812454E1
1.479484296E2,1.024295139E1,1.173873520E1,-1.154298592E1
1.479534345E2,1.312446404E1,1.827405357E1,-1.324425316E1
1.479584394E2,1.248687744E1,1.869471169E1,-7.717410088E0
1.479634442E2,8.556429863E0,8.737209320E0,-5.313457012E0
1.479684491E2,8.473724365E0,7.833326340E0,-8.385183334E0
1.479734845E2,1.163181496E1,1.466517830E1,-4.461069584E0
1.479784894E2,8.716096878E0,1.979024124E1,-5.695462227E0
1.479834943E2,7.008539677E0,2.784546471E1,-9.377735138E0
1.479884992E2,5.662834167E0,2.813018990E1,-9.637548447E0
1.479935040E2,2.563142300E0,1.542931938E1,-1.130448341E1
1.479985394E2,5.428147793E0,8.132395744E0,-1.323134041E1
1.480035443E2,9.603131294E0,1.072745705E1,-1.301411057E1
1.480085492E2,1.051649094E1,1.138504982E1,-1.322537994E1
1.480135541E2,1.501931190E1,1.905074310E1,-1.354729271E1
1.480185895E2,1.319150925E1,2.123837852E1,-1.008993149E1
1.480235944E2,1.036377048E1,2.168198395E1,-7.096087456E0
1.480285993E2,4.013872147E0,1.418355942E1,-3.432438850E0
1.480336041E2,1.004817486E0,1.539664078E1,-4.979977608E0
1.480386090E2,4.685471535E0,2.758913231E1,-7.910383224E0
1.480436139E2,1.381596088E0,2.446462631E1,-6.840038776E0
1.480486493E2,-1.245019436E0,1.231107998E1,-7.794206142E0
1.480536542E2,1.261352539E0,1.080887890E1,-8.431951523E0
1.480586591E2,5.603427887E-1,1.465382671E1,-6.664319515E0
1.480636640E2,2.234817028E0,2.052208519E1,-9.867204666E0
1.480686688E2,5.792381763E0,3.319425964E1,-1.461805820E1
1.480737042E2,5.370992661E0,3.398485947E1,-1.285288239E1
1.480787091E2,7.789142132E0,1.955882835E1,-1.205437851E1
1.480837140E2,1.046617699E1,6.766858101E0,-1.257582092E1
1.480887189E2,1.392470169E1,4.617484093E0,-8.553039551E0
1.480937543E2,1.627123642E1,9.704843521E0,-1.245462990E1
1.480987592E2,1.824596214E1,2.500022316E1,-1.129248238E1
1.481037641E2,1.434606552E1,3.130646133E1,-6.109528542E0
1.481087689E2,7.448862076E0,2.905162621E1,-2.355871201E-1
1.481137738E2,7.649564743E-2,1.862892914E1,-9.210252762E-1
1.481188092E2,-4.532972336E0,5.653324127E0,-6.690680981E0
1.481238141E2,-7.620854378E-1,1.018910599E1,-1.004528046E1
1.481288190E2,6.383207321E0,2.153081894E1,-1.303077698E1
1.481338239E2,1.372282028E1,3.062660027E1,-1.570549583E1
1.481388288E2,1.614364815E1,2.642398071E1,-1.095682240E1
1.481438642E2,1.402547264E1,1.229346752E1,-7.369388580E0
1.481488690E2,1.232308102E1,1.203183460E1,-1.001788521E1
1.481538739E2,1.419187355E1,2.355025482E1,-1.136547279E1
1.481588788E2,1.335440540E1,2.618444633E1,-1.116231728E1
1.481638837E2,7.323283672E0,2.156855202E1,-8.631767273E0
1.481689191E2,1.246148586E0,1.402893066E1,-6.102430820E0
1.481739240E2,1.462723732E0,2.053873253E1,-7.879089355E0
1.481789289E2,4.405145168E0,3.662367630E1,-9.798439026E0
1.481839337E2,4.479676247E0,3.490832138E1,-1.044252491E1
1.481889386E2,1.041109085E0,1.367642879E1,-1.129691124E1
1.481939740E2,3.423532963E0,4.199304581E0,-1.599102974E1
1.481989789E2,7.577907085E0,6.910733223E0,-1.824274254E1
1.482039838E2,1.531398773E1,2.372323418E1,-1.892806053E1
1.482089887E2,1.841896248E1,2.682221985E1,-1.298722839E1
1.482139936E2,1.413010216E1,1.739185333E1,-6.796157837E0
1.482190290E2,7.571470737E0,4.602559566E0,-4.185701847E0
1.482240338E2,4.811392307E0,4.868819237E0,-9.074626923E0
1.482290387E2,5.974322796E0,1.768107033E1,-1.472431374E1
1.482340436E2,7.948128700E0,2.698856354E1,-1.702536964E1
1.482390485E2,6.717900753E0,2.309967041E1,-1.407990265E1
1.482440839E2,6.573002338E0,1.768661308E1,-1.286453152E1
1.482490888E2,6.793887615E0,1.255001259E1,-1.182094955E1
1.482540936E2,9.403151512E0,1.257005501E1,-1.374333096E1
1.482590985E2,1.170547104E1,1.932606506E1,-1.763870621E1
1.482641034E2,1.238670540E1,2.117419815E1,-1.630100632E1
1.482691388E2,1.574689865E1,2.424459076E1,-1.286261654E1
1.482741437E2,1.526466751E1,2.396686935E1,-7.876892090E0
1.482791486E2,1.180459881E1,1.880477524E1,-6.684853077E0
1.482841535E2,7.878532887E0,1.507253265E1,-1.108743572E1
1.482891583E2,9.113077164E0,2.755108261E1,-1.665770912E1
1.482941937E2,8.204233170E0,3.081584549E1,-1.296268559E1
1.482991986E2,6.687499523E0,1.751683807E1,-9.011834145E0
1.483042035E2,6.874080181E0,1.220525932E1,-1.277614975E1
1.483092084E2,6.265323639E0,1.377067566E1,-1.574526596E1
1.483142133E2,9.482290268E0,2.077007866E1,-1.806001282E1
1.483192487E2,1.067470551E1,2.259634781E1,-1.583722115E1
1.483242536E2,1.108480263E1,1.684990883E1,-1.086392689E1
1.483292584E2,9.602403641E0,1.042394257E1,-1.065714169E1
1.483342633E2,9.470840454E0,1.265785313E1,-9.950111389E0
1.483392682E2,8.999525070E0,1.569326401E1,-7.483794212E0
1.483443036E2,5.871944427E0,9.848571777E0,-5.653716087E0
1.483493085E2,8.065492630E0,2.100694275E1,-1.203218746E1
1.483543134E2,6.180532932E0,2.702849770E1,-1.392503643E1
1.483593183E2,8.063423157E0,2.608440781E1,-1.156117439E1
1.483643231E2,5.568113327E0,1.199326038E1,-6.363657951E0
1.483693585E2,3.726827145E0,3.883124828E0,-1.723414898E0
1.483743634E2,2.627894878E0,6.238006592E0,-4.255830765E0
1.483793683E2,2.114357471E0,1.721891022E1,-8.431799889E0
1.483843732E2,5.234879494E0,2.652038193E1,-1.272767448E1
1.483893781E2,6.383412361E0,2.550485420E1,-1.409077549E1
1.483944135E2,9.836038589E0,1.906578255E1,-1.334422684E1
1.483994184E2,9.769653320E0,1.614091492E1,-1.651313400E1
1.484044232E2,9.459778786E0,1.841160583E1,-1.607094002E1
1.484094281E2,7.992742062E0,1.281513977E1,-1.271272850E1
1.484144330E2,7.147046566E0,1.384374905E1,-1.568013763E1
1.484194684E2,4.515802383E0,1.761213493E1,-1.669808578E1
1.484244733E2,6.737392426E0,2.198025513E1,-1.774753952E1
1.484294782E2,5.780746460E0,2.382644463E1,-2.017983246E1
1.484344831E2,6.179947376E0,2.180416298E1,-1.865153885E1
1.484394879E2,4.866217136E0,1.398075390E1,-1.536488152E1
1.484445233E2,4.914476871E0,1.112886429E1,-1.662836266E1
1.484495282E2,4.511831760E0,7.417604923E0,-1.427906036E1
1.484545331E2,6.515091419E0,3.984026432E0,-7.705991745E0
1.484595380E2,8.722969055E0,1.218898201E1,-9.703541756E0
1.484645429E2,6.631366730E0,2.316920090E1,-8.805789948E0
1.484695783E2,5.631154060E0,2.278486061E1,-5.300007343E0
1.484745832E2,5.307242870E0,2.535298157E1,-7.694929123E0
1.484795880E2,4.536375046E0,2.129027557E1,-3.418721914E0
1.484845929E2,4.975641251E0,1.032783508E1,-5.512354851E0
1.484895978E2,3.335203171E0,1.005009079E1,-1.060809612E1
1.484946332E2,3.658048630E0,1.038852501E1,-8.975217819E0
1.484996381E2,6.526435375E0,1.104693222E1,-1.141802883E1
1.485046430E2,6.160591125E0,2.080951500E1,-1.786494637E1
1.485096478E2,5.312151909E0,2.033916473E1,-1.594454956E1
1.485146527E2,9.622016907E0,1.162725544E1,-1.298598194E1
1.485196881E2,1.167829800E1,7.846395969E0,-8.894994736E0
1.485246930E2,1.171960640E1,8.446128845E0,-6.432643414E0
1.485296979E2,1.065484810E1,1.986209393E0,-4.688856602E0
1.485347028E2,1.199101830E1,8.370880127E0,-8.812124252E0
1.485397077E2,1.097295570E1,2.099556732E1,-7.983203888E0
1.485447431E2,1.016143036E1,2.099725723E1,-7.426760674E0
1.485497479E2,5.744431019E0,2.189670372E1,-1.062255764E1
1.485547528E2,6.295499802E-1,9.871644974E0,-4.516320229E0
1.485597577E2,5.793795586E-1,1.709350109E0,-5.289719582E0
1.485647626E2,1.818718910E-1,5.224831104E0,-1.313407803E1
1.485697980E2,1.689127922E0,1.432116985E1,-1.756692505E1
1.485748029E2,5.348514080E0,1.556907845E1,-1.500845051E1
1.485798078E2,7.350560665E0,1.636389351E1,-1.368986702E1
1.485848126E2,1.027717209E1,1.526496887E1,-8.778194427E0
1.485898175E2,1.144416618E1,9.034778595E0,-2.635169268E0
1.485948529E2,1.049444962E1,8.820260048E0,-2.566557884E0
1.485998578E2,1.024409771E1,9.976377487E0,4.986307621E-1
1.486048627E2,6.088132381E0,6.486804008E0,-2.311807394E0
1.486098676E2,4.583502293E0,7.263601303E0,-6.316922188E0
1.486148725E2,3.935002327E0,9.777944565E0,-6.703847408E0
1.486199079E2,4.576574802E0,6.715341568E0,-9.068541527E0
1.486249127E2,7.900376320E0,1.002218819E1,-1.516473007E1
1.486299176E2,1.103577709E1,1.128578377E1,-1.227136230E1
1.486349225E2,1.259609222E1,2.864336014E0,-2.410392523E0
1.486399274E2,9.685754776E0,8.843002319E-1,-3.615143299E0
1.486449628E2,5.616626263E0,3.179450989E0,-4.272270203E0
1.486499677E2,7.261569500E0,1.176567078E1,-6.671124935E0
1.486549726E2,5.737329006E0,1.763394737E1,-1.044444275E1
1.486599774E2,2.149721622E0,1.853520966E1,-9.751563072E0
1.486649823E2,-7.196459770E-1,1.448881531E1,-7.249009132E0
1.486700177E2,1.898067474E0,1.419298935E1,-1.051181984E1
1.486750226E2,6.125431061E0,1.333325481E1,-1.388689995E1
1.486800275E2,1.019088650E1,5.914415359E0,-1.003023911E1
1.486850324E2,1.196132851E1,3.389073849E0,-1.122592926E1
1.486900373E2,1.310188103E1,4.664126873E0,-1.260787964E1
1.486950727E2,1.407510567E1,5.685911655E0,-8.665726662E0
1.487000775E2,1.409796619E1,9.113855362E0,-6.767088413E0
1.487050824E2,1.397177124E1,1.401864147E1,-2.823943138E0
1.487100873E2,6.367120266E0,7.539917946E0,3.964760303E0
1.487150922E2,7.811446190E-1,9.321348190E0,1.916415691E0
1.487201276E2,-2.765511036E0,9.503963470E0,4.628638268E0
1.487251325E2,-2.366428375E0,8.667808533E0,1.479270697E0
1.487301374E2,1.995595455E0,1.694500732E1,-6.679076195E0
1.487351422E2,1.297798634E0,2.084193802E1,-9.342847824E0
1.487401471E2,1.761049747E0,1.301823997E1,-8.503289223E0
1.487451825E2,5.395215511E0,2.915856361E0,-7.994726181E0
1.487501874E2,8.572724342E0,-1.914520741E0,-4.789668560E0
1.487551923E2,1.071938133E1,5.512652397E-1,-5.653269768E0
1.487601972E2,9.615074158E0,1.047957897E1,-9.717668533E0
1.487652020E2,7.516730785E0,1.411661243E1,-3.032301426E0
1.487702374E2,5.526137352E0,1.688700485E1,-2.028991461E0
1.487752423E2,5.569116592E0,1.902362061E1,-1.478442430E0
1.487802472E2,3.067639828E0,4.630884647E0,4.228304863E0
1.487852521E2,2.311147213E0,-1.839054108E0,-2.192855358E0
1.487902570E2,3.002819538E0,-8.625512123E-1,-7.031019688E0
1.487952924E2,6.156919479E0,4.197318554E0,-8.617504120E0
1.488002973E2,6.760289192E0,1.148928642E1,-1.254197311E1
1.488053021E2,8.157544136E0,1.595599270E1,-1.100168133E1
1.488103070E2,1.163015652E1,1.546077633E1,-6.488155842E0
1.488153119E2,1.081593132E1,1.032243061E1,-4.969799519E0
1.488203473E2,1.023329163E1,1.738597870E0,-8.285818100E-1
1.488253522E2,9.143184662E0,2.905821800E-1,-1.408078194E0
1.488303571E2,4.941390038E0,9.462448120E0,-6.276273251E0
