"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.193601229E2,5.140443967E1,-5.124257900E-1,1.986514180E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.203621045E2,5.140443958E1,-5.124259400E-1,1.987765388E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.213647483E2,5.140443952E1,-5.124260400E-1,1.988247556E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.223653262E2,5.140443950E1,-5.124260800E-1,1.988186517E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.233648231E2,5.140443946E1,-5.124261600E-1,1.989028795E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.243656766E2,5.140443942E1,-5.124261200E-1,1.989706293E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.253567153E2,5.140443940E1,-5.124261100E-1,1.989706295E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.263656274E2,5.140443935E1,-5.124262000E-1,1.990170154E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.273583287E2,5.140443932E1,-5.124262500E-1,1.990170150E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.283655633E2,5.140443934E1,-5.124261300E-1,1.990322752E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.293673055E2,5.140443940E1,-5.124259000E-1,1.989987084E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.303644969E2,5.140443941E1,-5.124258100E-1,1.990902622E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.313645790E2,5.140443938E1,-5.124257700E-1,1.991384807E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.323648628E2,5.140443942E1,-5.124255200E-1,1.990505930E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.333651366E2,5.140443942E1,-5.124253100E-1,1.990249609E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
2.343573745E2,5.140443942E1,-5.124252100E-1,1.990249622E1,0.000000000E0,NaN,3.216000080E0,3.000000000E0
2.353646641E2,5.140443943E1,-5.124251600E-1,1.992385858E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.363647657E2,5.140443944E1,-5.124251600E-1,1.993045038E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.373603554E2,5.140443939E1,-5.124254100E-1,1.995236171E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.383561327E2,5.140443937E1,-5.124255300E-1,1.995236157E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.393596537E2,5.140443935E1,-5.124256200E-1,1.998019350E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.403564892E2,5.140443933E1,-5.124256700E-1,1.998019345E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.413600322E2,5.140443935E1,-5.124254900E-1,1.997055011E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.423633847E2,5.140443935E1,-5.124253600E-1,1.996292088E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.433610240E2,5.140443936E1,-5.124252300E-1,1.995565786E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.443599912E2,5.140443935E1,-5.124251300E-1,1.995407108E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.453594563E2,5.140443936E1,-5.124251100E-1,1.997567754E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.463601816E2,5.140443941E1,-5.124249300E-1,1.997653223E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
2.473582581E2,5.140443943E1,-5.124249000E-1,1.997555570E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
2.483631878E2,5.140443941E1,-5.124248400E-1,1.996707190E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
2.493606842E2,5.140443942E1,-5.124248200E-1,1.997702065E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
2.503607901E2,5.140443942E1,-5.124247900E-1,1.996926922E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.513554623E2,5.140443942E1,-5.124247800E-1,1.996926923E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.523677890E2,5.140443940E1,-5.124247700E-1,1.997299240E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.533698981E2,5.140443943E1,-5.124246700E-1,1.996865902E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.543669993E2,5.140443943E1,-5.124245900E-1,1.996188422E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.553682931E2,5.140443943E1,-5.124244900E-1,1.996566852E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.563616135E2,5.140443946E1,-5.124243400E-1,1.996017553E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.573604178E2,5.140443949E1,-5.124243100E-1,1.995480446E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.583564983E2,5.140443950E1,-5.124242900E-1,1.995486551E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.593600548E2,5.140444059E1,-5.124189200E-1,2.027640488E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.603632386E2,5.140444111E1,-5.124160600E-1,2.035013867E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.613640641E2,5.140444138E1,-5.124145900E-1,2.036039428E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.623679593E2,5.140444156E1,-5.124138700E-1,2.037516560E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.633606308E2,5.140444165E1,-5.124135000E-1,2.037541015E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.643618637E2,5.140444169E1,-5.124132600E-1,2.037473905E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.653566634E2,5.140444171E1,-5.124131400E-1,2.037486126E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.663590831E2,5.140444157E1,-5.124133500E-1,2.040287622E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.673623216E2,5.140444148E1,-5.124135300E-1,2.039799323E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.683607607E2,5.140444145E1,-5.124135800E-1,2.039884768E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
2.693616619E2,5.140444149E1,-5.124134500E-1,2.039127946E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.703584473E2,5.140444154E1,-5.124133000E-1,2.039347689E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.713606244E2,5.140444160E1,-5.124131100E-1,2.039359916E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.723595928E2,5.140444166E1,-5.124128800E-1,2.039189043E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.733588241E2,5.140444171E1,-5.124127000E-1,2.038279639E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.743597591E2,5.140444177E1,-5.124125500E-1,2.038346793E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.753614705E2,5.140444179E1,-5.124125200E-1,2.038438348E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.763641858E2,5.140444179E1,-5.124125000E-1,2.038920529E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.773644566E2,5.140444181E1,-5.124125200E-1,2.038865593E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.783649513E2,5.140444182E1,-5.124125400E-1,2.039543080E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.793684388E2,5.140444178E1,-5.124127100E-1,2.039079194E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.803688766E2,5.140444176E1,-5.124128400E-1,2.038487137E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.813562263E2,5.140444175E1,-5.124129100E-1,2.038493233E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.823667007E2,5.140444176E1,-5.124128900E-1,2.038285715E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.833663646E2,5.140444176E1,-5.124129200E-1,2.038407781E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.843630820E2,5.140443844E1,-5.124179600E-1,2.124198368E1,2.099999934E-1,2.293000031E2,4.288000107E0,4.000000000E0
2.853661234E2,5.140443562E1,-5.124217600E-1,2.124954901E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
2.863651824E2,5.140443450E1,-5.124231800E-1,2.127176471E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.873560367E2,5.140443395E1,-5.124238800E-1,2.127164211E1,0.000000000E0,NaN,4.288000107E0,4.000000000E0
2.883645070E2,5.140443082E1,-5.124333800E-1,2.097451284E1,1.000000000E0,2.486000061E2,4.288000107E0,4.000000000E0
2.893705339E2,5.140442772E1,-5.124665700E-1,1.932975802E1,2.700000048E0,2.726000061E2,4.288000107E0,4.000000000E0
2.903661031E2,5.140442672E1,-5.124975900E-1,1.996466770E1,1.759999990E0,2.672000122E2,3.216000080E0,4.000000000E0
2.913613150E2,5.140442617E1,-5.125153900E-1,1.976280201E1,5.299999714E-1,2.683999939E2,3.216000080E0,4.000000000E0
2.923611808E2,5.140441860E1,-5.125179500E-1,1.780296479E1,1.259999990E0,2.326000061E2,4.288000107E0,4.000000000E0
2.933579565E2,5.140440740E1,-5.125099300E-1,1.777051163E1,1.259999990E0,1.418000031E2,5.360000134E0,4.000000000E0
2.943606220E2,5.140439573E1,-5.124455900E-1,2.093875342E1,4.480000019E0,1.136999969E2,5.360000134E0,6.000000000E0
2.953624693E2,5.140439006E1,-5.123470400E-1,2.223185200E1,5.139999866E0,1.008000031E2,7.504000187E0,6.000000000E0
2.963629436E2,5.140438550E1,-5.122725100E-1,2.331910856E1,3.480000019E0,9.819999695E1,6.432000160E0,6.000000000E0
2.973557085E2,5.140438201E1,-5.122123900E-1,2.340219559E1,3.480000019E0,9.850000000E1,8.576000214E0,6.000000000E0
2.983598425E2,5.140438857E1,-5.122105100E-1,2.269412488E1,2.160000086E0,9.590000153E1,8.576000214E0,8.000000000E0
2.993622346E2,5.140438675E1,-5.122647400E-1,2.035946193E1,0.000000000E0,NaN,7.504000187E0,8.000000000E0
3.003616404E2,5.140438535E1,-5.122934800E-1,2.089543680E1,4.300000072E-1,8.730000305E1,6.432000160E0,8.000000000E0
3.013620636E2,5.140438794E1,-5.123138500E-1,2.017745250E1,2.899999917E-1,2.992999878E2,7.504000187E0,8.000000000E0
3.023649001E2,5.140438866E1,-5.123262100E-1,2.006281218E1,2.899999917E-1,1.228000031E2,9.648000717E0,8.000000000E0
3.033743029E2,5.140437246E1,-5.123124800E-1,2.256064302E1,2.410000086E0,1.386999969E2,7.504000187E0,8.000000000E0
3.043721329E2,5.140435336E1,-5.123065100E-1,2.381591210E1,1.440000057E0,1.636999969E2,8.576000214E0,8.000000000E0
3.053681878E2,5.140434748E1,-5.123037200E-1,2.210901032E1,3.100000024E-1,1.643999939E2,7.504000187E0,8.000000000E0
3.063645806E2,5.140434882E1,-5.123346400E-1,2.146913833E1,2.289999962E0,2.503000031E2,7.504000187E0,6.000000000E0
3.073614102E2,5.140435551E1,-5.123901900E-1,2.273902138E1,3.200000048E0,2.806000061E2,8.576000214E0,8.000000000E0
3.083672136E2,5.140436534E1,-5.124181500E-1,2.478335176E1,7.400000095E-1,2.828999939E2,7.504000187E0,8.000000000E0
3.093665214E2,5.140437923E1,-5.124053800E-1,2.355917694E1,2.890000105E0,2.500000000E1,6.432000160E0,6.000000000E0
3.103726258E2,5.140439335E1,-5.123779100E-1,2.110504033E1,2.579999924E0,8.319999695E1,5.360000134E0,6.000000000E0
3.113698604E2,5.140439853E1,-5.123234100E-1,2.267529715E1,3.789999962E0,8.269999695E1,5.360000134E0,6.000000000E0
3.123621341E2,5.140439850E1,-5.122933700E-1,2.077116081E1,1.169999957E0,8.690000153E1,6.432000160E0,6.000000000E0
3.133605760E2,5.140439249E1,-5.122858300E-1,2.158086675E1,2.700000107E-1,9.330000305E1,6.432000160E0,8.000000000E0
3.143625625E2,5.140438834E1,-5.122849100E-1,2.200665188E1,0.000000000E0,NaN,8.576000214E0,8.000000000E0
3.153623468E2,5.140439236E1,-5.123022500E-1,2.096994494E1,1.419999957E0,3.020000000E2,8.576000214E0,8.000000000E0
3.163615963E2,5.140440138E1,-5.123584700E-1,2.366499651E1,3.700000048E0,2.867000122E2,7.504000187E0,8.000000000E0
3.173689854E2,5.140440470E1,-5.124066900E-1,2.504274025E1,1.429999948E0,2.847000122E2,6.432000160E0,8.000000000E0
3.183686358E2,5.140440998E1,-5.124288200E-1,2.220091162E1,1.129999995E0,2.850000000E2,5.360000134E0,6.000000000E0
3.193615193E2,5.140441752E1,-5.124179300E-1,2.185955103E1,2.180000067E0,6.450000000E1,5.360000134E0,6.000000000E0
3.203620236E2,5.140442069E1,-5.123814600E-1,2.467795502E1,2.049999952E0,8.590000153E1,6.432000160E0,6.000000000E0
3.213627539E2,5.140441757E1,-5.123382900E-1,2.691971152E1,2.359999895E0,9.269999695E1,7.504000187E0,6.000000000E0
3.223599073E2,5.140441241E1,-5.122954000E-1,2.698483325E1,2.359999895E0,9.940000153E1,9.648000717E0,8.000000000E0
3.233630506E2,5.140441652E1,-5.122709200E-1,2.518206650E1,9.399999976E-1,9.480000305E1,7.504000187E0,8.000000000E0
3.243590502E2,5.140442213E1,-5.122568700E-1,2.524458084E1,9.399999976E-1,8.540000153E1,1.072000027E1,8.000000000E0
3.253607271E2,5.140441428E1,-5.125968400E-1,3.341480510E1,1.090999985E1,2.651000061E2,5.360000134E0,6.000000000E0
3.263654847E2,5.140440204E1,-5.126510200E-1,3.489985113E1,0.000000000E0,NaN,5.360000134E0,6.000000000E0
3.273621627E2,5.140440749E1,-5.126353400E-1,3.265560496E1,7.300000191E-1,6.250000000E1,5.360000134E0,6.000000000E0
3.283621623E2,5.140440375E1,-5.126021100E-1,3.325580861E1,1.970000029E0,1.049000015E2,5.360000134E0,6.000000000E0
3.293648985E2,5.140440130E1,-5.125374200E-1,3.319839789E1,3.480000019E0,9.419999695E1,6.432000160E0,6.000000000E0
3.303638643E2,5.140439906E1,-5.124719900E-1,3.316387616E1,3.480000019E0,9.659999847E1,9.648000717E0,6.000000000E0
3.313671988E2,5.140440601E1,-5.124050000E-1,3.205037096E1,3.119999886E0,8.680000305E1,7.504000187E0,6.000000000E0
3.323684433E2,5.140441282E1,-5.123722000E-1,3.016503254E1,8.799999952E-1,7.500000000E1,6.432000160E0,6.000000000E0
3.333651960E2,5.140442378E1,-5.123734400E-1,2.885624697E1,2.619999886E0,7.500000000E0,6.432000160E0,6.000000000E0
3.343647329E2,5.140443346E1,-5.123846200E-1,2.600319902E1,1.120000005E0,2.912999878E2,5.360000134E0,6.000000000E0
3.353643581E2,5.140442634E1,-5.123788900E-1,2.395853325E1,2.480000019E0,1.326999969E2,4.288000107E0,6.000000000E0
3.363644383E2,5.140441978E1,-5.123472500E-1,2.340382948E1,2.650000095E0,9.650000000E1,4.288000107E0,6.000000000E0
3.373640927E2,5.140441905E1,-5.123183400E-1,2.367467994E1,1.519999981E0,9.780000305E1,4.288000107E0,6.000000000E0
3.383648041E2,5.140442149E1,-5.123030400E-1,2.509132392E1,3.199999928E-1,9.909999847E1,4.288000107E0,6.000000000E0
3.393615445E2,5.140441558E1,-5.123114100E-1,2.444568716E1,2.079999924E0,2.582999878E2,4.288000107E0,6.000000000E0
3.403568475E2,5.140440822E1,-5.123373100E-1,2.445383751E1,2.079999924E0,2.582999878E2,4.288000107E0,6.000000000E0
3.413603862E2,5.140441033E1,-5.123647700E-1,2.294940646E1,1.240000010E0,2.420000000E2,4.288000107E0,6.000000000E0
3.423592443E2,5.140441147E1,-5.123851300E-1,2.284494851E1,1.240000010E0,2.420000000E2,4.288000107E0,6.000000000E0
3.433605876E2,5.140442244E1,-5.123898300E-1,2.295302862E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.443630707E2,5.140442883E1,-5.123880900E-1,2.293331234E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.453562246E2,5.140443202E1,-5.123872000E-1,2.293361658E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.463610196E2,5.140443356E1,-5.123867100E-1,2.293776660E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.473611803E2,5.140443435E1,-5.123864400E-1,2.294185578E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.483606585E2,5.140443475E1,-5.123863700E-1,2.293013686E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.493605162E2,5.140443496E1,-5.123863300E-1,2.293031988E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.503551293E2,5.140443506E1,-5.123863200E-1,2.293031983E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.513594702E2,5.140443510E1,-5.123863600E-1,2.290486809E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.523612598E2,5.140443511E1,-5.123864000E-1,2.289748278E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.533595812E2,5.140443508E1,-5.123864800E-1,2.288765604E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.543599942E2,5.140443507E1,-5.123865000E-1,2.288271217E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.553600622E2,5.140443503E1,-5.123865600E-1,2.287874484E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.563616171E2,5.140443499E1,-5.123866600E-1,2.287215294E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.573602534E2,5.140443488E1,-5.123868200E-1,2.287660837E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.583609039E2,5.140443481E1,-5.123868500E-1,2.288997508E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.593608476E2,5.140443469E1,-5.123868900E-1,2.288637403E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.603603003E2,5.140443461E1,-5.123869000E-1,2.289339311E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.613605137E2,5.140443456E1,-5.123869600E-1,2.288887647E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.623593075E2,5.140443453E1,-5.123869900E-1,2.288887645E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.633627598E2,5.140443448E1,-5.123869200E-1,2.289430870E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.643644441E2,5.140443445E1,-5.123868500E-1,2.290242648E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.653625203E2,5.140443444E1,-5.123868100E-1,2.290651590E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.663630598E2,5.140443443E1,-5.123868000E-1,2.291695293E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.673645290E2,5.140443444E1,-5.123868400E-1,2.291780736E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.683647432E2,5.140443446E1,-5.123867900E-1,2.290755351E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.693643088E2,5.140443452E1,-5.123867700E-1,2.291487771E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.703637921E2,5.140443451E1,-5.123868200E-1,2.291750217E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.713599559E2,5.140443447E1,-5.123868600E-1,2.291438935E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.723564588E2,5.140443445E1,-5.123868800E-1,2.291438933E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.733619089E2,5.140443436E1,-5.123869100E-1,2.291286348E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.743612366E2,5.140443430E1,-5.123869200E-1,2.291054417E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.753608176E2,5.140443426E1,-5.123868700E-1,2.290608869E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.763612241E2,5.140443422E1,-5.123868700E-1,2.292055405E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.773554459E2,5.140443421E1,-5.123868600E-1,2.292061510E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.783584882E2,5.140443428E1,-5.123867900E-1,2.292726798E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.793617547E2,5.140443437E1,-5.123867100E-1,2.292427730E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.803598214E2,5.140443452E1,-5.123865900E-1,2.292342286E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.813604371E2,5.140443460E1,-5.123865000E-1,2.291957771E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.823573660E2,5.140443464E1,-5.123864500E-1,2.291963878E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.833611288E2,5.140443465E1,-5.123864100E-1,2.290975113E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.843613994E2,5.140443105E1,-5.123864300E-1,2.208107913E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.853585135E2,5.140442948E1,-5.123860900E-1,2.198592678E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
3.863591803E2,5.140442868E1,-5.123859800E-1,2.199282441E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.873591465E2,5.140442823E1,-5.123859500E-1,2.198452396E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.883624035E2,5.140442803E1,-5.123859400E-1,2.198873553E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.893568519E2,5.140442793E1,-5.123859400E-1,2.198873560E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.903610624E2,5.140442790E1,-5.123860500E-1,2.198183850E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.913668534E2,5.140442786E1,-5.123860900E-1,2.197866465E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.923642547E2,5.140442782E1,-5.123861600E-1,2.197610111E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.933637730E2,5.140442778E1,-5.123861800E-1,2.197066898E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.943640727E2,5.140442774E1,-5.123861500E-1,2.196310069E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.953635793E2,5.140442769E1,-5.123860800E-1,2.195663108E1,0.000000000E0,NaN,4.288000107E0,6.000000000E0
3.963622807E2,5.140442765E1,-5.123860300E-1,2.195345734E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.973641047E2,5.140442761E1,-5.123859700E-1,2.195168743E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.983564315E2,5.140442759E1,-5.123859400E-1,2.195174851E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
3.993640385E2,5.140442755E1,-5.123859800E-1,2.195168745E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.003643588E2,5.140442750E1,-5.123860100E-1,2.193697797E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.013607245E2,5.140442749E1,-5.123859700E-1,2.193825977E1,0.000000000E0,NaN,3.216000080E0,4.000000000E0
4.023612520E2,5.140442976E1,-5.123868100E-1,2.213277626E1,6.000000238E-1,2.455000000E2,3.216000080E0,4.000000000E0
4.033564240E2,5.140442970E1,-5.123934000E-1,2.211049003E1,6.000000238E-1,2.595000000E2,3.216000080E0,4.000000000E0
4.043622819E2,5.140442371E1,-5.124061700E-1,1.981421293E1,1.049999952E0,2.465000000E2,3.216000080E0,6.000000000E0
4.053645475E2,5.140441629E1,-5.124221400E-1,1.995122124E1,1.049999952E0,2.356999969E2,3.216000080E0,6.000000000E0
4.063566824E2,5.140440802E1,-5.124360500E-1,1.982572053E1,1.049999952E0,2.281000061E2,3.216000080E0,6.000000000E0
4.073612128E2,5.140439959E1,-5.124387300E-1,1.837528313E1,1.029999971E0,2.111999969E2,3.216000080E0,6.000000000E0
4.083640297E2,5.140439224E1,-5.124276400E-1,1.852416685E1,0.000000000E0,NaN,3.216000080E0,6.000000000E0
4.093634141E2,5.140438597E1,-5.124293600E-1,1.764105105E1,9.900000095E-1,2.123000031E2,3.216000080E0,6.000000000E0
4.103601548E2,5.140437774E1,-5.124367400E-1,1.761712117E1,9.700000286E-1,2.131999969E2,4.288000107E0,6.000000000E0
4.113605586E2,5.140437215E1,-5.124438300E-1,1.716710352E1,9.399999976E-1,2.318000031E2,3.216000080E0,6.000000000E0
4.123656285E2,5.140436947E1,-5.124490800E-1,1.639671280E1,6.100000143E-1,2.238000031E2,3.216000080E0,6.000000000E0
4.133643424E2,5.140436582E1,-5.124493600E-1,1.723680271E1,6.200000048E-1,2.051999969E2,3.216000080E0,6.000000000E0
4.143642451E2,5.140436438E1,-5.124427900E-1,1.550854057E1,6.399999857E-1,1.553000031E2,3.216000080E0,6.000000000E0
4.153573271E2,5.140436395E1,-5.124309100E-1,1.551716201E1,6.399999857E-1,1.193000031E2,4.288000107E0,6.000000000E0
4.163649501E2,5.140436626E1,-5.124155200E-1,1.612093997E1,6.499999762E-1,9.369999695E1,4.288000107E0,8.000000000E0
4.173652024E2,5.140436926E1,-5.124015100E-1,1.510142471E1,6.700000167E-1,9.000000000E1,4.288000107E0,8.000000000E0
4.183643174E2,5.140436872E1,-5.123852800E-1,1.445142142E1,9.499999881E-1,9.509999847E1,4.288000107E0,8.000000000E0
4.193646940E2,5.140436485E1,-5.123671600E-1,1.483541929E1,9.700000286E-1,1.086999969E2,4.288000107E0,6.000000000E0
4.203624320E2,5.140436193E1,-5.123484200E-1,1.537060143E1,9.800000191E-1,1.019000015E2,4.288000107E0,6.000000000E0
4.213636741E2,5.140436036E1,-5.123301500E-1,1.514973960E1,1.000000000E0,9.580000305E1,3.216000080E0,6.000000000E0
4.223666988E2,5.140436176E1,-5.123148400E-1,1.402213378E1,1.000000000E0,7.900000000E1,3.216000080E0,6.000000000E0
