"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.187966277E2,5.363815308E0,5.760292053E0,-6.341831207E0
1.188016631E2,4.767602921E0,4.984706879E0,-6.071424484E0
1.188066680E2,4.584636688E0,4.238767624E0,-5.944456100E0
1.188116729E2,4.902956009E0,3.775512695E0,-5.987577438E0
1.188166777E2,5.296737671E0,3.789886475E0,-6.253192902E0
1.188216826E2,5.517135620E0,4.443593979E0,-6.487964630E0
1.188267180E2,5.490783691E0,5.435983658E0,-6.516712189E0
1.188317229E2,5.296737671E0,6.175634384E0,-6.375370026E0
1.188367278E2,5.118562698E0,6.467901230E0,-6.213964462E0
1.188417327E2,5.039506912E0,6.331350327E0,-6.029500961E0
1.188467376E2,5.117364883E0,5.845336914E0,-5.600982666E0
1.188517730E2,5.536300659E0,5.279069901E0,-5.112573624E0
1.188567778E2,5.827070236E0,4.900859833E0,-4.855043411E0
1.188617827E2,5.825872421E0,4.813419342E0,-5.267990112E0
1.188667876E2,5.785146713E0,5.227563858E0,-6.125326157E0
1.188717925E2,5.451255798E0,5.755500793E0,-6.801492691E0
1.188768279E2,4.961648941E0,5.908821106E0,-6.894922256E0
1.188818328E2,4.552295685E0,5.572534561E0,-6.453227997E0
1.188868376E2,4.442096710E0,5.008663177E0,-5.835454941E0
1.188918425E2,4.902956009E0,4.843364716E0,-5.439277649E0
1.188968474E2,5.235649109E0,4.973926544E0,-5.497970581E0
1.189018828E2,5.493179321E0,5.323389053E0,-5.909719467E0
1.189068877E2,5.731245041E0,5.608469009E0,-5.983983994E0
1.189118926E2,5.674947739E0,5.950744629E0,-5.715972900E0
1.189168975E2,5.417716980E0,6.222349167E0,-5.543487549E0
1.189219023E2,5.246429443E0,6.283437729E0,-5.767179489E0
1.189269377E2,5.287155151E0,6.089691162E0,-6.283138275E0
1.189319426E2,5.441673279E0,5.622842789E0,-6.428073883E0
1.189369475E2,5.623741150E0,5.304224014E0,-6.021116257E0
1.189419524E2,5.678541183E0,5.198816299E0,-5.698005676E0
1.189469573E2,5.654884338E0,4.976322174E0,-5.834257126E0
1.189519927E2,5.793531418E0,4.839771271E0,-6.222349167E0
1.189569976E2,5.811498642E0,4.933200836E0,-6.322666168E0
1.189620024E2,5.600982666E0,5.213190079E0,-5.963621140E0
1.189670073E2,5.311111450E0,5.568941116E0,-5.385375977E0
1.189720122E2,5.134134293E0,5.847732544E0,-5.081430435E0
1.189770476E2,5.094606400E0,6.047767639E0,-5.294342041E0
1.189820525E2,5.491981506E0,5.968711853E0,-5.886960983E0
1.189870574E2,6.126523972E0,5.790237427E0,-6.458019257E0
1.189920623E2,6.308292389E0,5.761489868E0,-6.472393036E0
1.189970671E2,5.840246201E0,5.768676758E0,-6.018720627E0
1.190021025E2,5.444068909E0,5.608469009E0,-5.786344528E0
1.190071074E2,5.348243713E0,5.306619644E0,-5.916906357E0
1.190121123E2,5.148508072E0,5.024234772E0,-6.031896591E0
1.190171172E2,4.828691483E0,5.036212921E0,-5.898939133E0
1.190221221E2,4.772394180E0,5.244333267E0,-5.720764160E0
1.190271575E2,4.864625931E0,5.516237259E0,-5.920499802E0
1.190321624E2,5.027528763E0,5.578523636E0,-6.356204987E0
1.190371672E2,5.262001038E0,5.529413223E0,-6.622119904E0
1.190421721E2,5.514739990E0,5.541391373E0,-6.573009491E0
1.190471770E2,5.542289734E0,5.695610046E0,-6.065435410E0
1.190522124E2,5.412925720E0,5.828567505E0,-5.281166077E0
1.190572173E2,5.209297180E0,5.870491028E0,-4.648120880E0
1.190622222E2,5.142518997E0,5.900436401E0,-4.548702240E0
1.190672271E2,5.380584717E0,5.895645142E0,-5.190431595E0
1.190722319E2,5.579421997E0,5.853721619E0,-6.181623459E0
1.190772673E2,5.823476791E0,5.927986145E0,-6.819459915E0
1.190822722E2,5.689321518E0,5.989074707E0,-6.928461075E0
1.190872771E2,5.285957336E0,5.888458252E0,-6.653263092E0
1.190922820E2,5.063463211E0,5.571336746E0,-6.543064117E0
1.190972869E2,5.075441360E0,5.119760513E0,-6.620922089E0
1.191023223E2,5.342254639E0,4.633747101E0,-6.545459747E0
1.191073272E2,5.577026367E0,4.374120712E0,-6.013929367E0
1.191123320E2,5.371002197E0,4.598112106E0,-5.320693970E0
1.191173369E2,4.908945084E0,5.225168228E0,-5.019144058E0
1.191223418E2,4.716096878E0,5.858512878E0,-5.462036133E0
1.191273772E2,4.868219376E0,6.190008163E0,-6.112150192E0
1.191323821E2,4.955659866E0,6.309789658E0,-6.088193893E0
1.191373870E2,4.861032486E0,6.295415878E0,-5.543487549E0
1.191423918E2,5.065858841E0,6.111251831E0,-5.284759521E0
1.191473967E2,5.450057983E0,5.966316223E0,-5.575828552E0
1.191524321E2,5.644104004E0,5.924392700E0,-6.150480270E0
1.191574370E2,5.674947739E0,5.945953369E0,-6.659252167E0
1.191624419E2,5.526718140E0,5.945953369E0,-6.696384430E0
1.191674468E2,5.524322510E0,5.754302979E0,-6.424480438E0
1.191724517E2,5.624938965E0,5.642906189E0,-6.325061798E0
1.191774565E2,5.559059143E0,5.597688675E0,-6.440052032E0
1.191824614E2,5.563850403E0,5.467126846E0,-6.444843292E0
1.191874663E2,5.641708374E0,5.331773758E0,-6.193601608E0
1.191925017E2,5.602180481E0,5.202409744E0,-6.004346848E0
1.191975066E2,5.599784851E0,5.111675262E0,-6.179227829E0
1.192025115E2,5.572235107E0,5.358125687E0,-6.374172211E0
1.192075469E2,5.267990112E0,5.717170715E0,-6.126523972E0
1.192125518E2,4.756822586E0,5.798622131E0,-5.347045898E0
1.192175566E2,4.500789642E0,5.628532410E0,-4.601406097E0
1.192225615E2,4.748437881E0,5.588106155E0,-4.409755707E0
1.192275969E2,5.162881851E0,5.749511719E0,-4.864625931E0
1.192326018E2,5.600982666E0,5.901634216E0,-5.868993759E0
1.192376067E2,5.842641830E0,5.810600281E0,-6.614933014E0
1.192426116E2,6.090589523E0,5.530611038E0,-6.647274017E0
1.192476165E2,6.031896591E0,5.142518997E0,-6.060644150E0
1.192526213E2,5.580619812E0,5.015850067E0,-5.281166077E0
1.192576567E2,5.123353958E0,5.165277481E0,-5.038309097E0
1.192626616E2,4.716096878E0,5.269487381E0,-5.232355118E0
1.192676665E2,4.419338226E0,5.262300491E0,-5.384178162E0
1.192726714E2,4.495998383E0,5.246728897E0,-5.392562866E0
1.192776763E2,5.047891617E0,5.352136612E0,-5.614158630E0
1.192827117E2,5.743223190E0,5.552171707E0,-6.110952377E0
1.192877166E2,6.388545990E0,5.966316223E0,-6.690395355E0
1.192927214E2,6.776338577E0,6.557737350E0,-6.691593170E0
1.192977263E2,6.599361420E0,7.043750763E0,-6.009138107E0
1.193027312E2,6.171741486E0,7.053333282E0,-5.299133301E0
1.193077666E2,6.046270370E0,6.473890305E0,-5.089815140E0
1.193127715E2,6.337039948E0,5.835754395E0,-5.426101685E0
1.193177764E2,6.383754730E0,5.797424316E0,-5.864202499E0
1.193227813E2,5.939664841E0,6.263074875E0,-5.969610214E0
1.193277861E2,5.244033813E0,6.551748276E0,-5.944456100E0
1.193328215E2,4.741250992E0,6.195997238E0,-5.954038620E0
1.193378264E2,4.724481583E0,5.241937637E0,-5.925291061E0
1.193428313E2,5.276374817E0,4.292669296E0,-5.920499802E0
1.193478362E2,5.697706223E0,3.902481079E0,-5.867795944E0
1.193528411E2,5.645301819E0,4.171689987E0,-5.591400146E0
1.193578765E2,5.284759521E0,4.843364716E0,-5.161684036E0
1.193628814E2,4.701723099E0,5.256311417E0,-4.756822586E0
1.193678862E2,4.360645294E0,5.415620804E0,-4.525943756E0
1.193728911E2,4.370227814E0,5.536600113E0,-4.656505585E0
1.193778960E2,4.771196365E0,5.771072388E0,-5.117364883E0
1.193829314E2,5.454849243E0,6.156469345E0,-5.351837158E0
1.193879363E2,5.855817795E0,6.563726425E0,-5.343452454E0
1.193929412E2,5.963621140E0,6.884441376E0,-5.335067749E0
1.193979460E2,6.039083481E0,7.040157318E0,-5.606971741E0
1.194029509E2,6.146886826E0,6.937145233E0,-6.007940292E0
1.194079863E2,5.987577438E0,6.579298019E0,-5.985181808E0
1.194129912E2,5.335067749E0,6.336141586E0,-5.513542175E0
1.194179961E2,4.547504425E0,5.785446167E0,-5.202409744E0
1.194230010E2,4.582241058E0,5.138925552E0,-5.514739990E0
1.194280059E2,5.246429443E0,4.819408417E0,-6.377765656E0
1.194330413E2,5.825872421E0,4.747539520E0,-6.987154007E0
1.194380461E2,6.092985153E0,5.279069901E0,-6.769151688E0
1.194430510E2,5.648895264E0,6.065734863E0,-5.924093246E0
1.194480559E2,4.719690323E0,6.366086960E0,-5.240440369E0
1.194530608E2,4.256435394E0,6.076515198E0,-5.069452286E0
1.194580962E2,4.474437714E0,5.607271194E0,-5.148508072E0
1.194631011E2,5.079034805E0,5.519830704E0,-4.923318863E0
1.194681060E2,5.323089600E0,5.966316223E0,-4.594219208E0
1.194731108E2,5.146112442E0,6.399625778E0,-4.594219208E0
1.194781157E2,5.100595474E0,6.631702423E0,-5.320693970E0
1.194831511E2,5.451255798E0,6.648471832E0,-6.213964462E0
1.194881560E2,5.606971741E0,6.404417038E0,-6.404117584E0
1.194931609E2,5.272781372E0,6.126523972E0,-5.830663681E0
1.194981658E2,4.896966934E0,5.745918274E0,-5.378189087E0
1.195031707E2,4.983209610E0,5.209596634E0,-5.311111450E0
1.195082061E2,4.908945084E0,4.894870758E0,-5.303924561E0
1.195132109E2,4.768800735E0,4.833782196E0,-5.359024048E0
1.195182158E2,4.754426956E0,5.068553925E0,-5.350639343E0
1.195232207E2,4.658901215E0,5.474313736E0,-5.279968262E0
1.195282256E2,4.440898895E0,5.839347839E0,-5.161684036E0
1.195332610E2,4.304347992E0,5.944755554E0,-4.958055496E0
1.195382659E2,4.638538361E0,5.744720459E0,-4.974824905E0
1.195432708E2,5.165277481E0,5.571336746E0,-4.992792130E0
1.195482756E2,5.480003357E0,5.668060303E0,-4.811922073E0
1.195532805E2,5.581817627E0,6.003448486E0,-4.524745941E0
1.195583159E2,5.300331116E0,6.461912155E0,-4.430118561E0
1.195633208E2,4.942483902E0,6.698780060E0,-4.691242218E0
1.195683257E2,4.894571304E0,6.376867294E0,-5.202409744E0
1.195733306E2,5.266792297E0,5.748313904E0,-5.416519165E0
1.195783355E2,5.672552109E0,5.346147537E0,-5.275177002E0
1.195833709E2,5.685728073E0,5.255113602E0,-4.943681717E0
1.195883757E2,5.420112610E0,5.410829544E0,-4.904153824E0
1.195933806E2,5.126947403E0,5.735137939E0,-5.147310257E0
1.195983855E2,4.608592987E0,5.961524963E0,-5.359024048E0
1.196033904E2,4.410953522E0,6.093284607E0,-5.100595474E0
1.196084258E2,4.330699921E0,6.126523972E0,-4.692440033E0
1.196134307E2,4.323513031E0,6.149282455E0,-4.466053009E0
1.196184355E2,4.729272842E0,5.991470337E0,-4.521152496E0
1.196234404E2,5.235649109E0,5.896842957E0,-4.731668472E0
1.196284453E2,5.575828552E0,6.040580750E0,-4.844263077E0
1.196334807E2,5.757596970E0,6.544561386E0,-4.980813980E0
1.196384856E2,5.513542175E0,7.129693985E0,-5.032320023E0
1.196434905E2,5.248825073E0,7.485445023E0,-5.153299332E0
1.196484954E2,4.990396500E0,7.323740005E0,-5.320693970E0
1.196535002E2,4.821504593E0,6.503835678E0,-5.182046890E0
1.196585356E2,5.102991104E0,5.602479935E0,-4.864625931E0
1.196635100E2,5.457244873E0,5.165277481E0,-4.693637848E0
1.196685149E2,5.372200012E0,5.304224014E0,-4.618175507E0
1.196735503E2,4.952066422E0,5.797424316E0,-4.912538528E0
1.196785552E2,4.256435394E0,6.013031006E0,-5.331474304E0
1.196835601E2,3.799169540E0,5.805809021E0,-5.586608887E0
1.196885649E2,3.999204636E0,5.479104996E0,-5.580619812E0
1.196935698E2,4.640933990E0,5.292245865E0,-5.264396667E0
1.196985747E2,5.108980179E0,5.412027359E0,-4.820306778E0
1.197036101E2,5.321891785E0,5.729148865E0,-4.637340546E0
1.197086455E2,5.501564026E0,5.969909668E0,-4.615779877E0
1.197136504E2,5.469223022E0,6.156469345E0,-4.461261749E0
1.197186553E2,5.160486221E0,6.411603928E0,-4.258831024E0
1.197236907E2,4.814317703E0,6.683208466E0,-4.280391693E0
1.197286956E2,4.851449966E0,6.953914642E0,-4.522350311E0
1.197336699E2,4.980813980E0,7.293794632E0,-4.941286087E0
1.197386748E2,5.055078506E0,7.425554276E0,-5.287155151E0
1.197437102E2,5.283561707E0,7.205156326E0,-5.314704895E0
1.197487151E2,5.314704895E0,6.717945099E0,-5.059869766E0
1.197537505E2,5.204505920E0,6.279844284E0,-4.880197525E0
1.197587554E2,4.882593155E0,6.194799423E0,-4.902956009E0
1.197637603E2,4.448085785E0,6.236722946E0,-5.141321182E0
1.197687651E2,4.051908493E0,6.074119568E0,-5.365013123E0
1.197737700E2,4.101018906E0,5.765083313E0,-5.454849243E0
1.197787749E2,4.372623444E0,5.583314896E0,-5.237146378E0
1.197838103E2,4.551097870E0,5.603677750E0,-4.859834671E0
1.197888152E2,4.575054169E0,5.763885498E0,-4.634944916E0
1.197938506E2,4.662195206E0,5.975898743E0,-4.669681549E0
1.197988555E2,4.820306778E0,6.046569824E0,-4.666088104E0
1.198038604E2,4.978418350E0,6.157667160E0,-4.521152496E0
1.198088652E2,4.986803055E0,6.281042099E0,-4.369029999E0
1.198138701E2,4.991594315E0,6.331350327E0,-4.341480255E0
1.198189055E2,5.074243546E0,6.260679245E0,-4.408557892E0
1.198238799E2,5.105386734E0,6.204381943E0,-4.530735016E0
1.198289153E2,5.123353958E0,6.302602768E0,-4.610988617E0
1.198338897E2,5.063463211E0,6.411603928E0,-4.658901215E0
1.198389251E2,5.063463211E0,6.521802902E0,-4.798746109E0
1.198438994E2,5.043100357E0,6.481077194E0,-4.973627090E0
1.198489348E2,5.011957169E0,6.403219223E0,-5.040704727E0
1.198539702E2,5.153299332E0,6.300207138E0,-4.965242386E0
1.198589446E2,5.168571472E0,6.168447495E0,-4.663692474E0
1.198639800E2,5.023935318E0,6.269063950E0,-4.425327301E0
1.198689543E2,4.875406265E0,6.396032333E0,-4.446887970E0
1.198739897E2,4.919725418E0,6.518209457E0,-4.733165741E0
1.198790251E2,5.116167068E0,6.628108978E0,-5.005968094E0
1.198840300E2,5.248825073E0,6.652065277E0,-4.949670792E0
1.198890044E2,5.071847916E0,6.644878387E0,-4.515163422E0
1.198940398E2,4.899362564E0,6.325361252E0,-4.095029831E0
1.198990447E2,5.095804214E0,5.945953369E0,-4.182470322E0
1.199040801E2,5.161384583E0,6.029800415E0,-4.353458405E0
1.199090544E2,4.882593155E0,6.433164597E0,-4.273204803E0
1.199140593E2,4.461261749E0,6.596067429E0,-4.133359909E0
1.199190947E2,4.384601593E0,6.357702255E0,-4.341480255E0
1.199240996E2,4.843065262E0,5.954338074E0,-4.839471817E0
1.199291350E2,5.333869934E0,5.595293045E0,-5.088617325E0
1.199341399E2,5.583015442E0,5.513841629E0,-4.832284927E0
1.199391448E2,5.356628418E0,5.823776245E0,-4.234874725E0
1.199441497E2,4.771196365E0,6.355306625E0,-3.830312729E0
1.199491545E2,4.420536041E0,6.698780060E0,-3.950094223E0
1.199541899E2,4.371425629E0,6.866474152E0,-4.495998383E0
1.199591948E2,4.492404938E0,6.888034821E0,-4.886186600E0
1.199641997E2,4.660099030E0,6.649669647E0,-4.768800735E0
1.199692046E2,4.916131973E0,6.451131821E0,-4.457668304E0
1.199742400E2,5.457244873E0,6.458318710E0,-4.400173187E0
1.199792449E2,5.750410080E0,6.637691498E0,-4.564273834E0
1.199842498E2,5.356628418E0,6.967090607E0,-4.680461884E0
1.199892546E2,4.861032486E0,7.291399002E0,-4.680461884E0
1.199942595E2,4.531932831E0,7.221925735E0,-4.558284760E0
1.199992949E2,4.564273834E0,6.814968109E0,-4.422931671E0
1.200042998E2,4.513965607E0,6.481077194E0,-4.427722931E0
1.200093047E2,4.457668304E0,6.145689011E0,-4.513965607E0
1.200142791E2,4.563076019E0,5.962722778E0,-4.652912140E0
1.200193145E2,4.789163589E0,5.829765320E0,-4.652912140E0
1.200243193E2,4.875406265E0,5.838150024E0,-4.439701080E0
1.200293224E2,4.645725250E0,6.203184128E0,-4.248050690E0
1.200343269E2,4.400173187E0,6.616430283E0,-4.297161102E0
1.200393317E2,4.546306610E0,6.690395355E0,-4.524745941E0
1.200443671E2,4.765207291E0,6.442747116E0,-4.643329620E0
1.200493720E2,5.244033813E0,6.218755722E0,-4.490009308E0
1.200544074E2,5.523124695E0,6.312185287E0,-4.277996063E0
1.200594123E2,5.223670959E0,6.628108978E0,-4.115392685E0
1.200643867E2,4.730470657E0,6.868869781E0,-4.237270355E0
1.200694221E2,4.408557892E0,7.040157318E0,-4.539119720E0
1.200744270E2,4.484020233E0,6.949123383E0,-4.906549454E0
1.200794624E2,4.887384415E0,6.656856537E0,-4.918527603E0
1.200844672E2,5.053880692E0,6.348119736E0,-4.619373322E0
1.200894416E2,5.033517838E0,6.293020248E0,-4.274402618E0
1.200944465E2,5.028726578E0,6.503835678E0,-4.153722763E0
1.200994514E2,4.799943924E0,6.896419525E0,-4.105810165E0
1.201044868E2,4.443294525E0,7.112026215E0,-4.101018906E0
1.201094917E2,4.360645294E0,7.106037140E0,-4.470844269E0
1.201144965E2,4.844263077E0,7.047344208E0,-5.104188919E0
1.201195319E2,5.252418518E0,6.911991119E0,-5.429695129E0
1.201245368E2,5.291946411E0,6.587682724E0,-5.122156143E0
1.201295417E2,5.234451294E0,6.194799423E0,-4.392986298E0
1.201345466E2,5.161384583E0,5.884864807E0,-3.800367355E0
1.201395820E2,5.141321182E0,5.853721619E0,-3.563499451E0
1.201445869E2,4.974824905E0,6.225942612E0,-3.666511536E0
1.201495918E2,4.421733856E0,6.755077362E0,-3.964468002E0
1.201546272E2,3.971654892E0,6.937145233E0,-4.303150177E0
1.201596015E2,4.039930344E0,6.614933014E0,-4.618175507E0
1.201646064E2,4.361843109E0,6.182821274E0,-4.670879364E0
1.201696418E2,4.834680557E0,5.968711853E0,-4.379810333E0
1.201746467E2,5.198516846E0,5.948348999E0,-3.886610031E0
1.201796516E2,5.191329956E0,6.302602768E0,-3.301177979E0
1.201846565E2,4.761613846E0,6.808979034E0,-2.928956985E0
1.201896613E2,4.541515350E0,7.140474319E0,-3.030771255E0
1.201946967E2,4.547504425E0,7.387224197E0,-3.483245850E0
1.201997016E2,4.764009476E0,7.522577286E0,-4.186063766E0
1.202047065E2,5.059869766E0,7.523775101E0,-4.790361404E0
1.202097114E2,5.112573624E0,7.048542023E0,-4.970033646E0
1.202147468E2,5.234451294E0,6.388845444E0,-4.756822586E0
1.202197517E2,5.497970581E0,6.122032166E0,-4.634944916E0
1.202247565E2,5.285957336E0,6.413999557E0,-4.434909821E0
1.202297614E2,4.523548126E0,6.767055511E0,-4.363040924E0
1.202347663E2,4.133359909E0,6.828144073E0,-4.322315216E0
1.202398017E2,4.084249496E0,6.622119904E0,-4.424129486E0
1.202448066E2,4.364238739E0,6.239118576E0,-4.564273834E0
1.202498115E2,4.959253311E0,6.239118576E0,-4.793954849E0
1.202548469E2,5.287155151E0,6.384054184E0,-4.865823746E0
1.202598518E2,5.360221863E0,6.520605087E0,-4.690044403E0
1.202648566E2,5.215286255E0,6.682010651E0,-4.330699921E0
1.202698615E2,5.005968094E0,6.792209625E0,-4.066282272E0
1.202748664E2,4.857439041E0,6.854496002E0,-4.043523788E0
1.202798713E2,4.801141739E0,6.759868622E0,-4.124975204E0
1.202849067E2,4.695734024E0,6.405614853E0,-4.129766464E0
1.202899116E2,4.616977692E0,6.070526123E0,-3.872236252E0
1.202949165E2,4.787965775E0,5.941162109E0,-3.612609863E0
1.202999213E2,5.014352798E0,6.078910828E0,-3.467674255E0
1.203049262E2,5.081430435E0,6.448736191E0,-3.500015259E0
1.203099616E2,5.031122208E0,6.981464386E0,-3.791982651E0
1.203149665E2,4.934099197E0,7.501016617E0,-4.128568649E0
1.203199714E2,5.089815140E0,7.607622147E0,-4.395381927E0
1.203249763E2,5.388969421E0,7.292596817E0,-4.389392853E0
1.203299812E2,5.674947739E0,7.164430618E0,-3.986028671E0
1.203350166E2,5.404541016E0,7.254266739E0,-3.374244690E0
1.203400214E2,4.877801895E0,7.089267731E0,-3.008012772E0
1.203450263E2,4.607395172E0,6.824550629E0,-3.083475113E0
1.203500617E2,4.633747101E0,6.680812836E0,-3.616203308E0
1.203550666E2,4.910142899E0,6.755077362E0,-4.177679062E0
1.203600410E2,5.058671951E0,6.871265411E0,-4.454074860E0
1.203650764E2,4.977220535E0,6.902408600E0,-4.540317535E0
1.203700813E2,4.946077347E0,6.841320038E0,-4.432514191E0
1.203750861E2,4.753229141E0,6.655658722E0,-4.063886642E0
1.203800910E2,4.655307770E0,6.473890305E0,-3.558708191E0
1.203851264E2,4.642131805E0,6.544561386E0,-3.282012939E0
1.203901008E2,4.359447479E0,6.886837006E0,-3.341903687E0
1.203951057E2,4.433712006E0,7.235101700E0,-3.668907166E0
1.204001411E2,4.718492508E0,7.279420853E0,-3.954885483E0
1.204051460E2,4.850252151E0,7.023387909E0,-4.051908493E0
1.204101814E2,5.272781372E0,6.723934174E0,-4.026754379E0
1.204151862E2,5.527915955E0,6.703571320E0,-3.883016586E0
1.204201911E2,5.082628250E0,6.732318878E0,-3.849477768E0
1.204252265E2,4.673274994E0,6.791011810E0,-4.000402451E0
1.204302314E2,4.599010468E0,6.728725433E0,-4.236072540E0
1.204352363E2,4.664590836E0,6.740703583E0,-4.340282440E0
1.204402107E2,4.648120880E0,6.788616180E0,-4.461261749E0
1.204452461E2,4.307941437E0,6.693988800E0,-4.382205963E0
1.204502509E2,4.180973053E0,6.494253159E0,-4.092634201E0
1.204552863E2,4.546306610E0,6.334943771E0,-3.762037277E0
1.204602607E2,5.131738663E0,6.424779892E0,-3.507202148E0
1.204652961E2,5.234451294E0,6.874858856E0,-3.426948547E0
1.204703010E2,4.956857681E0,7.485445023E0,-3.492828369E0
1.204753059E2,4.549900055E0,7.842094421E0,-3.540740967E0
1.204803413E2,4.412151337E0,7.749862671E0,-3.583862305E0
1.204853156E2,4.643329620E0,7.244684219E0,-3.656929016E0
1.204903510E2,4.958055496E0,6.762264252E0,-3.678489685E0
1.204953559E2,5.347045898E0,6.489461899E0,-3.521575928E0
1.205003608E2,5.270385742E0,6.467901230E0,-3.307167053E0
1.205053657E2,4.895769119E0,6.552946091E0,-3.166124344E0
1.205104011E2,4.596614838E0,6.802989960E0,-3.400596619E0
1.205154060E2,4.600208282E0,7.068904877E0,-3.851873398E0
1.205203803E2,4.361843109E0,7.019794464E0,-4.192052841E0
1.205253852E2,4.545108795E0,6.890430450E0,-4.270809174E0
1.205304206E2,5.094606400E0,6.982662201E0,-4.147733688E0
1.205354255E2,5.217681885E0,7.223123550E0,-3.720113754E0
1.205404609E2,4.813119888E0,7.294992447E0,-3.220026016E0
1.205454353E2,4.394184113E0,7.272233963E0,-2.849901199E0
1.205504401E2,4.360645294E0,7.225519180E0,-2.763658524E0
1.205554755E2,4.517559052E0,7.055728912E0,-2.875055313E0
1.205604804E2,4.719690323E0,7.146463394E0,-3.284408569E0
1.205655158E2,5.170967102E0,7.445917130E0,-3.637763977E0
1.205705207E2,5.513542175E0,7.550127029E0,-3.567092896E0
1.205755256E2,5.645301819E0,7.376443863E0,-3.337112427E0
1.205805610E2,5.439277649E0,7.247079849E0,-3.290397644E0
1.205855354E2,4.847856522E0,7.417169571E0,-3.465278625E0
1.205905708E2,4.156118393E0,7.492631912E0,-3.498817444E0
1.205955756E2,3.989622116E0,7.345300674E0,-3.640159607E0
1.206005805E2,4.160909653E0,7.004222870E0,-3.750059128E0
1.206056159E2,4.552295685E0,6.727527618E0,-3.774015427E0
1.206105903E2,4.681360245E0,6.351713181E0,-3.696456909E0
1.206156257E2,4.680162430E0,6.068130493E0,-3.556312561E0
1.206206306E2,4.938890457E0,6.175634384E0,-3.465278625E0
1.206256355E2,5.027528763E0,6.769451141E0,-3.577873230E0
1.206306403E2,4.678964615E0,7.486642838E0,-3.672500610E0
1.206356757E2,4.158514023E0,7.821731567E0,-3.643753052E0
1.206406806E2,4.206127167E0,7.617204666E0,-3.650939941E0
1.206456855E2,4.547504425E0,7.202760696E0,-3.635368347E0
1.206506904E2,4.950868607E0,7.178804398E0,-3.472465515E0
1.206556953E2,5.356628418E0,7.314157486E0,-3.220924377E0
1.206607002E2,5.245231628E0,7.503412247E0,-3.040353775E0
1.206657356E2,4.637340546E0,7.655235291E0,-2.973276138E0
1.206707404E2,4.354656219E0,7.699554443E0,-3.054727554E0
1.206757758E2,4.311534882E0,7.577676773E0,-3.423355103E0
1.206807807E2,4.288776398E0,7.249475479E0,-3.861455917E0
1.206857551E2,4.699327469E0,7.065311432E0,-4.250446320E0
1.206907600E2,5.089815140E0,7.031772614E0,-4.242061615E0
1.206957954E2,4.941286087E0,7.043750763E0,-3.729696274E0
1.207008002E2,4.555889130E0,7.046146393E0,-3.249671936E0
1.207058357E2,4.225292206E0,7.283014297E0,-3.190080643E0
1.207108100E2,3.966863632E0,7.593248367E0,-3.436531067E0
1.207158149E2,4.000402451E0,7.642059326E0,-3.684478760E0
1.207208198E2,4.257633209E0,7.248277664E0,-3.744070053E0
1.207258552E2,4.637340546E0,6.692790985E0,-3.654533386E0
1.207308601E2,5.128145218E0,6.614034653E0,-3.557510376E0
1.207358955E2,5.403343201E0,7.018596649E0,-3.243682861E0
1.207408698E2,4.730470657E0,7.566896439E0,-3.014001846E0
1.207459052E2,3.849477768E0,7.818138123E0,-2.986452103E0
1.207509406E2,3.886610031E0,7.781005859E0,-3.181695938E0
1.207559150E2,4.275600433E0,7.499818802E0,-3.516784668E0
1.207609504E2,4.293567657E0,7.151254654E0,-3.673698425E0
1.207659248E2,4.472042084E0,6.764659882E0,-3.630577087E0
1.207709602E2,4.845460892E0,6.482275009E0,-3.541938782E0
1.207759650E2,5.108980179E0,6.343328476E0,-3.482048035E0
1.207809699E2,5.166175842E0,6.394834518E0,-3.468872070E0
1.207859748E2,5.099397659E0,6.817363739E0,-3.334716797E0
1.207910102E2,4.533130646E0,7.556116104E0,-3.012804031E0
1.207960151E2,3.726102829E0,8.109207153E0,-2.833131790E0
1.208010200E2,3.363464355E0,8.070877075E0,-2.713649750E0
1.208060249E2,3.815938950E0,7.916358948E0,-2.829538345E0
1.208110297E2,4.723283768E0,7.433938980E0,-2.973276138E0
1.208160651E2,5.477607727E0,6.867671967E0,-2.825944901E0
1.208210700E2,5.618949890E0,6.856891632E0,-2.664539337E0
1.208260749E2,5.291946411E0,7.430345535E0,-2.700473785E0
1.208310798E2,4.622966766E0,8.066085815E0,-2.790010452E0
1.208360847E2,3.847082138E0,8.318525314E0,-2.798395157E0
1.208411201E2,3.789587021E0,7.876831055E0,-2.921770096E0
1.208461250E2,4.343875885E0,6.994640350E0,-3.137376785E0
1.208511298E2,5.003572464E0,6.501440048E0,-3.289199829E0
1.208561347E2,5.313507080E0,6.652065277E0,-3.343101501E0
1.208611396E2,5.071847916E0,7.181200027E0,-3.240089417E0
1.208661750E2,4.416942596E0,7.374048233E0,-3.083475113E0
1.208711799E2,4.059095383E0,7.370454788E0,-3.120607376E0
1.208761848E2,4.153722763E0,7.163232803E0,-3.365859985E0
1.208811897E2,4.470844269E0,6.970684052E0,-3.594642639E0
1.208861945E2,4.953264236E0,6.828144073E0,-3.644950867E0
1.208912299E2,5.233253479E0,6.889232635E0,-3.428146362E0
1.208962348E2,5.277572632E0,7.101245880E0,-3.103837967E0
1.209012397E2,4.966440201E0,7.272233963E0,-2.740900040E0
1.209062446E2,4.570262909E0,7.480653763E0,-2.654956818E0
