"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.399258382E2,2.327022552E0,-1.507110596E0,-1.146488190E0
1.399308431E2,2.076683044E0,-1.032066345E0,-3.592872620E-1
1.399358480E2,2.082023621E0,-1.153430939E0,-3.751754761E-1
1.399408529E2,2.090568542E0,-1.555042267E0,-9.408760071E-1
1.399458883E2,2.021408081E0,-1.663722992E0,-1.402168274E0
1.399508931E2,2.187500000E0,-1.769199371E0,-1.833553314E0
1.399558980E2,2.468814850E0,-1.911926270E0,-2.075347900E0
1.399609029E2,2.543315887E0,-1.825675964E0,-1.930484772E0
1.399659078E2,2.226886749E0,-1.506042480E0,-1.465988159E0
1.399709432E2,1.998977661E0,-1.292953491E0,-9.930801392E-1
1.399759481E2,2.134227753E0,-1.477336884E0,-9.430122375E-1
1.399809530E2,2.219543457E0,-1.633949280E0,-9.547615051E-1
1.399859578E2,2.062931061E0,-1.417655945E0,-1.087875366E0
1.399909627E2,1.660251617E0,-8.605003357E-1,-1.434078217E0
1.399959981E2,1.455707550E0,-6.452751160E-1,-1.841030121E0
1.400010030E2,1.589889526E0,-8.872032166E-1,-2.009258270E0
1.400060079E2,2.014999390E0,-1.366519928E0,-1.891098022E0
1.400110128E2,2.047977448E0,-1.039543152E0,-1.409645081E0
1.400160177E2,1.494026184E0,-2.990722656E-1,-9.727859497E-1
1.400210531E2,7.707786560E-1,-2.947998047E-1,-7.459449768E-1
1.400260579E2,1.047687531E0,-1.371860504E0,-7.970809937E-1
1.400310628E2,1.533412933E0,-1.745700836E0,-1.257305145E0
1.400360677E2,1.759319305E0,-1.441020966E0,-1.517124176E0
1.400410726E2,1.984024048E0,-1.357975006E0,-1.721668243E0
1.400461080E2,1.870136261E0,-1.040611267E0,-1.637554169E0
1.400511129E2,1.654911041E0,-7.827949524E-1,-1.288146973E0
1.400561178E2,1.758251190E0,-1.214179993E0,-1.033535004E0
1.400611226E2,1.576004028E0,-1.153430939E0,-8.673095703E-1
1.400661580E2,1.668796539E0,-1.160907745E0,-8.854675293E-1
1.400711629E2,2.251453400E0,-1.576404572E0,-1.149692535E0
1.400761678E2,2.487907410E0,-1.281337738E0,-1.292419434E0
1.400811727E2,2.563610077E0,-9.020233154E-1,-1.307373047E0
1.400861776E2,2.650928497E0,-9.426116943E-1,-1.282806396E0
1.400911825E2,2.661609650E0,-9.659767151E-1,-1.184806824E0
1.400962179E2,2.617950439E0,-8.136367798E-1,-1.010169983E0
1.401012227E2,2.364406586E0,-6.805229187E-1,-7.140350342E-1
1.401062276E2,1.660251617E0,-2.479362488E-1,-4.956054688E-1
1.401112325E2,1.078529358E0,-5.941390991E-2,-5.531501770E-1
1.401162374E2,1.180801392E0,-6.251144409E-1,-7.928085327E-1
1.401212728E2,8.677101135E-1,-4.898643494E-1,-1.087875366E0
1.401262777E2,4.990768433E-1,-7.263183594E-1,-1.323261261E0
1.401312826E2,7.558250427E-1,-1.098022461E0,-1.714191437E0
1.401362874E2,1.305503845E0,-9.989547729E-1,-1.872940063E0
1.401412923E2,1.618728638E0,-1.052227020E0,-1.953983307E0
1.401463277E2,1.062641144E0,-1.074657440E0,-1.733417511E0
1.401513326E2,9.464836121E-1,-9.978866577E-1,-1.386146545E0
1.401563375E2,8.634376526E-1,-8.519554138E-1,-1.162509918E0
1.401613424E2,1.363048553E0,-8.392715454E-1,-1.030330658E0
1.401663472E2,1.562252045E0,-9.531593323E-1,-1.287078857E0
1.401713826E2,1.895637512E0,-1.117248535E0,-1.454372406E0
1.401763875E2,1.657047272E0,-9.670448303E-1,-1.795234680E0
1.401813924E2,1.802978516E0,-1.208839417E0,-1.756916046E0
1.401863973E2,2.367610931E0,-1.435813904E0,-1.962528229E0
1.401914022E2,2.046909332E0,-9.052276611E-1,-1.834621429E0
1.401964376E2,2.235431671E0,-9.989547729E-1,-1.344623566E0
1.402014425E2,2.355861664E0,-1.187610626E0,-1.009101868E0
1.402064473E2,2.011795044E0,-9.713172913E-1,-6.297874451E-1
1.402114522E2,1.828479767E0,-9.862709045E-1,-6.607627869E-1
1.402164571E2,1.879615784E0,-1.282405853E0,-8.343315125E-1
1.402214925E2,1.924343109E0,-1.250362396E0,-1.018581390E0
1.402264974E2,2.073612213E0,-1.008567810E0,-1.259441376E0
1.402315023E2,2.415542603E0,-8.861351013E-1,-1.459712982E0
1.402365072E2,2.670154572E0,-7.635688782E-1,-1.479873657E0
1.402415120E2,2.593383789E0,-4.993438721E-1,-1.389350891E0
1.402465474E2,2.248249054E0,-2.767753601E-1,-1.274261475E0
1.402515523E2,1.729412079E0,-2.032089233E-1,-1.035671234E0
1.402565267E2,1.089210510E0,-1.584815979E-1,-6.777191162E-1
1.402615316E2,5.821228027E-1,-1.584815979E-1,-5.360603333E-1
1.402665670E2,3.574180603E-1,-2.927970886E-1,-6.447410583E-1
1.402716024E2,6.184387207E-1,-7.316589355E-1,-7.970809937E-1
1.402766073E2,6.227111816E-1,-6.922721863E-1,-1.192283630E0
1.402816121E2,3.616905212E-1,-5.292510986E-1,-1.372261047E0
1.402866170E2,3.839874268E-1,-6.942749023E-1,-1.495895386E0
1.402916219E2,4.522132874E-1,-7.795906067E-1,-1.347827911E0
1.402966573E2,4.203033447E-1,-5.025482178E-1,-9.355354309E-1
1.403016622E2,6.056213379E-1,-4.781150818E-1,-6.074905396E-1
1.403066671E2,7.877349854E-1,-6.112289429E-1,-4.008102417E-1
1.403116720E2,8.835983276E-1,-5.761146545E-1,-3.635597229E-1
1.403166768E2,1.001892090E0,-4.492759705E-1,-6.618309021E-1
1.403216817E2,1.468524933E0,-5.036163330E-1,-1.088943481E0
1.403266866E2,2.163066864E0,-7.625007629E-1,-1.361713409E0
1.403317220E2,2.546520233E0,-8.956146240E-1,-1.571464539E0
1.403367269E2,2.451725006E0,-9.233856201E-1,-1.532077789E0
1.403417623E2,2.237567902E0,-7.028198242E-1,-1.290283203E0
1.403467672E2,2.070407867E0,-5.388641357E-1,-8.843994141E-1
1.403517721E2,1.805114746E0,-3.758430481E-1,-4.753112793E-1
1.403567769E2,1.678276062E0,-4.717063904E-1,-2.771759033E-1
1.403617818E2,1.426868439E0,-4.727745056E-1,-1.941299438E-1
1.403667867E2,1.465320587E0,-6.379318237E-1,-4.188346863E-1
1.403718221E2,1.399230957E0,-5.793190002E-1,-7.874679565E-1
1.403768270E2,1.345958710E0,-4.514122009E-1,-1.050624847E0
1.403818319E2,1.337413788E0,-3.737068176E-1,-1.148624420E0
1.403868368E2,1.201095581E0,-3.779792786E-1,-9.590339661E-1
1.403918416E2,9.976196289E-1,-5.046844482E-1,-6.798553467E-1
1.403968770E2,7.269859314E-1,-5.611610413E-1,-4.827880859E-1
1.404018819E2,6.567573547E-1,-3.769111633E-1,-2.974700928E-1
1.404068868E2,8.251190186E-1,-1.351165771E-1,-4.018783569E-1
1.404118917E2,9.092330933E-1,2.121543884E-1,-8.715820312E-1
1.404168966E2,1.266117096E0,-4.237747192E-1,-1.306304932E0
1.404219320E2,1.535549164E0,-1.005363464E0,-1.224193573E0
1.404269368E2,1.643161774E0,-1.052227020E0,-1.057033539E0
1.404319417E2,1.635684967E0,-9.926795959E-1,-1.091079712E0
1.404369466E2,1.387481689E0,-9.766578674E-1,-9.312629700E-1
1.404419515E2,1.253299713E0,-6.155014038E-1,-9.216499329E-1
1.404469869E2,1.445026398E0,-7.049560547E-1,-1.168785095E0
1.404519918E2,1.598434448E0,-1.132202148E0,-1.144351959E0
1.404569967E2,1.570796967E0,-1.204566956E0,-9.877395630E-1
1.404620015E2,1.527004242E0,-1.120452881E0,-8.343315125E-1
1.404670064E2,1.356639862E0,-7.241821289E-1,-8.982849121E-1
1.404720418E2,1.251163483E0,-7.348632812E-1,-9.111022949E-1
1.404770467E2,1.375732422E0,-1.083202362E0,-9.269905090E-1
1.404820516E2,1.404571533E0,-1.305770874E0,-8.843994141E-1
1.404870565E2,1.422729492E0,-1.391086578E0,-9.014892578E-1
1.404920614E2,1.357707977E0,-1.152362823E0,-9.504890442E-1
1.404970968E2,1.547298431E0,-1.133270264E0,-9.419441223E-1
1.405021016E2,1.888160706E0,-1.050090790E0,-9.132385254E-1
1.405071065E2,2.054386139E0,-7.263183594E-1,-7.054901123E-1
1.405121114E2,1.874408722E0,-3.940010071E-1,-5.648994446E-1
1.405171163E2,1.399230957E0,-2.352523804E-1,-6.233787537E-1
1.405221517E2,9.901428223E-1,-2.692985535E-1,-7.725143433E-1
1.405271566E2,7.430076599E-1,-1.819801331E-1,-8.865356445E-1
1.405321615E2,6.811904907E-1,-5.727767944E-2,-8.705139160E-1
1.405371663E2,7.675743103E-1,-1.297760010E-1,-9.344673157E-1
1.405421712E2,5.277824402E-1,-2.810478210E-1,-9.515571594E-1
1.405472066E2,4.937362671E-1,-3.865242004E-1,-8.524894714E-1
1.405522115E2,1.559047699E0,-5.900001526E-1,-9.366035461E-1
1.405572164E2,1.772136688E0,-1.402702332E0,-1.005897522E0
1.405622213E2,1.660251617E0,-1.063976288E0,-9.184455872E-1
1.405672262E2,1.363048553E0,-7.102966309E-1,-8.311271667E-1
1.405722616E2,1.246891022E0,-8.669090271E-1,-5.552864075E-1
1.405772664E2,1.135005951E0,-4.482078552E-1,-5.542182922E-1
1.405822713E2,1.614456177E0,-5.558204651E-1,-5.765151978E-1
1.405872762E2,1.878547668E0,-1.121520996E0,-6.649017334E-1
1.405922811E2,1.760387421E0,-1.353702545E0,-6.649017334E-1
1.405973165E2,1.820068359E0,-1.249294281E0,-7.938766479E-1
1.406023214E2,1.931819916E0,-1.153430939E0,-9.749221802E-1
1.406073263E2,1.887092590E0,-1.088542938E0,-9.759902954E-1
1.406123311E2,1.794433594E0,-1.078929901E0,-9.994888306E-1
1.406173360E2,1.461048126E0,-6.783866882E-1,-9.078979492E-1
1.406223714E2,1.465320587E0,-7.263183594E-1,-7.427406311E-1
1.406273763E2,1.627140045E0,-9.627723694E-1,-6.404685974E-1
1.406323812E2,1.665592194E0,-1.030998230E0,-5.711746216E-1
1.406373861E2,1.198959351E0,-4.674339294E-1,-6.522178650E-1
1.406423909E2,8.570289612E-1,-1.691627502E-1,-7.076263428E-1
1.406474263E2,1.128597260E0,-5.451393127E-1,-7.416725159E-1
1.406524312E2,1.440753937E0,-6.016159058E-1,-8.183097839E-1
1.406574361E2,1.644229889E0,-6.048202515E-1,-8.610343933E-1
1.406624410E2,1.603775024E0,-4.280471802E-1,-9.462165833E-1
1.406674459E2,1.386413574E0,-6.155014038E-2,-8.758544922E-1
1.406724813E2,1.643161774E0,-4.781150818E-1,-7.831954956E-1
1.406774862E2,1.651706696E0,-5.568885803E-1,-6.926727295E-1
1.406824910E2,1.290550232E0,-1.841163635E-1,-5.638313293E-1
1.406874959E2,1.302299500E0,-3.343200684E-1,-4.487419128E-1
1.406925008E2,1.668796539E0,-7.273864746E-1,-4.519462585E-1
1.406975362E2,2.100181580E0,-1.143817902E0,-5.978775024E-1
1.407025411E2,2.055454254E0,-9.916114807E-1,-8.140373230E-1
1.407075460E2,1.585617065E0,-5.494117737E-1,-6.287193298E-1
1.407125509E2,1.249027252E0,-4.546165466E-1,-3.154945374E-1
1.407175557E2,1.234073639E0,-7.060241699E-1,-2.174949646E-1
1.407225911E2,1.255435944E0,-7.475471497E-1,-2.921295166E-1
1.407275960E2,1.505775452E0,-9.020233154E-1,-4.434013367E-1
1.407326009E2,1.739025116E0,-9.062957764E-1,-5.584907532E-1
1.407376058E2,1.839160919E0,-8.508872986E-1,-6.372642517E-1
1.407426107E2,1.861591339E0,-8.690452576E-1,-6.180381775E-1
1.407476461E2,1.960659027E0,-1.188678741E0,-5.775833130E-1
1.407526510E2,1.491889954E0,-7.635688782E-1,-4.423332214E-1
1.407576558E2,1.110572815E0,-3.332519531E-1,-1.611518860E-1
1.407626607E2,1.276798248E0,-6.037521362E-1,-3.644943237E-2
1.407676656E2,1.353435516E0,-6.101608276E-1,1.575469971E-2
1.407727010E2,1.372661591E0,-4.887962341E-1,-1.440620422E-1
1.407777059E2,1.484413147E0,-4.503440857E-1,-4.530143738E-1
1.407827108E2,1.353435516E0,-1.169586182E-1,-5.882644653E-1
1.407877157E2,1.662387848E0,-5.654335022E-1,-6.244468689E-1
1.407927205E2,1.857318878E0,-9.095001221E-1,-6.085586548E-1
1.407977559E2,1.572933197E0,-5.345916748E-1,-3.582191467E-1
1.408027608E2,1.267185211E0,-2.735710144E-1,-1.898574829E-1
1.408077657E2,1.050891876E0,-2.586174011E-1,1.212310791E-1
1.408127706E2,1.045551300E0,-2.170944214E-1,1.520729065E-1
1.408177755E2,1.185073853E0,-1.851844788E-1,1.766395569E-1
1.408228109E2,1.727275848E0,-6.090927124E-1,-4.713058472E-2
1.408278158E2,1.729412079E0,-3.385925293E-1,-3.496742249E-1
1.408328206E2,1.730480194E0,-3.981399536E-1,-5.009460449E-1
1.408378255E2,1.596298218E0,-3.854560852E-1,-5.584907532E-1
1.408428304E2,1.647434235E0,-7.327270508E-1,-3.028106689E-1
1.408478658E2,1.354503632E0,-7.070922852E-1,-1.301765442E-1
1.408528707E2,9.742546082E-1,-6.548881531E-1,2.106857300E-1
1.408578756E2,6.450080872E-1,-3.566169739E-1,3.459358215E-1
1.408628805E2,1.025390625E0,-7.316589355E-1,3.790473938E-1
1.408678853E2,2.036228180E0,-1.695632935E0,-6.208419800E-2
1.408729207E2,2.094841003E0,-1.202430725E0,-4.881286621E-1
1.408779256E2,1.471729279E0,-9.986877441E-2,-5.690383911E-1
1.408829305E2,1.334209442E0,-1.691627502E-1,-5.094909668E-1
1.408879354E2,1.528072357E0,-7.177734375E-1,-6.729125977E-2
1.408929403E2,1.294822693E0,-3.865242004E-1,5.036163330E-1
1.408979757E2,1.058368683E0,-1.041412354E-1,7.901382446E-1
1.409029805E2,1.289482117E0,-4.503440857E-1,7.890701294E-1
1.409079854E2,1.257572174E0,-2.384567261E-1,6.187057495E-1
1.409129903E2,1.572933197E0,-6.037521362E-1,1.478004456E-1
1.409179952E2,1.598434448E0,-5.451393127E-1,-3.176307678E-1
1.409230306E2,1.244754791E0,-1.691627502E-1,-4.145622253E-1
1.409280355E2,8.803939819E-1,8.972167969E-2,-4.134941101E-1
1.409330404E2,9.379386902E-1,-2.245712280E-1,-1.674270630E-1
1.409380452E2,1.318321228E0,-6.580924988E-1,-5.781173706E-2
1.409430501E2,1.556911469E0,-6.901359558E-1,5.073547363E-3
1.409480855E2,1.659183502E0,-7.135009766E-1,7.650375366E-2
1.409530904E2,1.521797180E0,-7.592964172E-1,2.109527588E-2
1.409580953E2,9.571647644E-1,-5.014801025E-1,9.346008301E-2
1.409631002E2,9.528923035E-1,-8.850669861E-1,1.169586182E-1
1.409681051E2,1.403503418E0,-1.327133179E0,-2.897262573E-2
1.409731405E2,1.571865082E0,-1.101226807E0,-3.431320190E-2
1.409781453E2,1.653842926E0,-1.035270691E0,1.468658447E-2
1.409831502E2,1.531276703E0,-1.087474823E0,2.192306519E-1
1.409881551E2,1.180801392E0,-8.540916443E-1,4.109573364E-1
1.409931600E2,9.124374390E-1,-6.463432312E-1,3.311157227E-1
1.409981954E2,7.590293884E-1,-4.845237732E-1,1.542091370E-1
1.410032003E2,1.033802032E0,-6.240463257E-1,-7.156372070E-2
1.410082052E2,1.160640717E0,-3.491401672E-1,-2.080154419E-1
1.410132100E2,1.277732849E0,-3.929328918E-1,-1.568794250E-1
1.410182149E2,1.645298004E0,-9.905433655E-1,-2.683639526E-2
1.410232503E2,1.742229462E0,-1.131134033E0,1.041412354E-1
1.410282552E2,8.292579651E-1,-1.244354248E-1,4.524803162E-1
1.410332601E2,4.297828674E-1,-5.941390991E-2,6.304550171E-1
1.410382650E2,8.251190186E-1,-7.092285156E-1,6.548881531E-1
1.410432699E2,1.214981079E0,-9.095001221E-1,4.503440857E-1
1.410483053E2,1.115913391E0,-3.417968750E-1,1.893234253E-1
1.410533101E2,1.311912537E0,-3.640937805E-1,-1.845169067E-1
1.410583150E2,1.516456604E0,-3.555488586E-1,-4.487419128E-1
1.410633199E2,1.960659027E0,-9.116363525E-1,-4.891967773E-1
1.410683248E2,1.924343109E0,-9.809303284E-1,-4.656982422E-1
1.410733602E2,1.511116028E0,-8.211135864E-1,9.773254395E-2
1.410783651E2,1.065845490E0,-6.858634949E-1,5.132293701E-1
1.410833700E2,8.814620972E-1,-4.993438721E-1,5.185699463E-1
1.410883748E2,1.013641357E0,-4.098892212E-1,2.692985535E-1
1.410933797E2,1.238346100E0,-4.599571228E-1,6.155014038E-2
1.410984151E2,1.364116669E0,-3.683662415E-1,4.018783569E-2
1.411034200E2,1.273593903E0,-7.757186890E-2,6.795883179E-2
1.411084249E2,1.490821838E0,-4.813194275E-1,-4.539489746E-3
1.411134298E2,1.353435516E0,-5.239105225E-1,-4.926681519E-2
1.411184346E2,9.261894226E-1,-3.544807434E-1,7.970809937E-2
1.411234700E2,7.600975037E-1,-4.920005798E-1,2.735710144E-1
1.411284749E2,7.952117920E-1,-5.025482178E-1,3.992080688E-1
1.411334798E2,1.194686890E0,-7.060241699E-1,3.769111633E-1
1.411384847E2,1.440753937E0,-7.006835938E-1,2.235031128E-1
1.411434896E2,1.408843994E0,-6.080245972E-1,1.627540588E-1
1.411485250E2,1.335277557E0,-6.293869019E-1,2.586174011E-1
1.411535299E2,1.831684113E0,-1.327133179E0,2.235031128E-1
1.411585347E2,1.997909546E0,-1.356906891E0,4.873275757E-2
1.411635396E2,1.605911255E0,-6.985473633E-1,2.750396729E-2
1.411685445E2,1.326732635E0,-4.982757568E-1,1.830482483E-1
1.411735799E2,1.384277344E0,-6.538200378E-1,4.450035095E-1
1.411785848E2,1.619796753E0,-7.443428040E-1,6.602287292E-1
1.411835897E2,1.438617706E0,-3.439331055E-1,6.548881531E-1
1.411885946E2,1.178665161E0,-6.048202515E-2,5.622291565E-1
1.411935994E2,1.312980652E0,-2.352523804E-1,3.257751465E-1
1.411986348E2,1.604843140E0,-5.483436584E-1,1.862525940E-1
1.412036397E2,1.405639648E0,-3.300476074E-1,7.970809937E-2
1.412086446E2,1.050891876E0,-1.542091370E-1,2.575492859E-1
1.412136495E2,7.100296021E-1,1.588821411E-1,5.494117737E-1
1.412186849E2,7.888031006E-1,2.431297302E-1,6.272506714E-1
1.412236898E2,1.252231598E0,-1.947975159E-1,6.304550171E-1
1.412286947E2,1.387481689E0,-3.054809570E-1,5.515480042E-1
1.412336995E2,1.226596832E0,-1.616859436E-1,5.014801025E-1
1.412387044E2,1.311912537E0,-3.491401672E-1,3.279113770E-1
1.412437398E2,1.726207733E0,-8.136367798E-1,2.149581909E-1
1.412487447E2,1.892433167E0,-9.745216370E-1,8.811950684E-2
1.412537496E2,1.433277130E0,-4.759788513E-1,2.915954590E-1
1.412587545E2,1.131801605E0,-2.299118042E-1,5.750465393E-1
1.412637594E2,1.062641144E0,-7.209777832E-3,7.347297668E-1
1.412687642E2,1.332073212E0,-2.682304382E-1,6.304550171E-1
1.412737996E2,1.375732422E0,-2.618217468E-1,4.706382751E-1
1.412788045E2,1.690025330E0,-5.249786377E-1,3.182983398E-1
1.412838094E2,1.701774597E0,-2.778434753E-1,5.514144897E-2
1.412888143E2,1.690025330E0,-3.022766113E-1,1.319122314E-1
1.412938192E2,1.709251404E0,-7.369995117E-1,3.805160522E-2
1.412988546E2,1.257572174E0,-4.791831970E-1,3.502082825E-1
1.413038595E2,4.990768433E-1,6.500816345E-1,9.041595459E-1
1.413088643E2,9.710502625E-1,2.068138123E-1,1.238613129E0
1.413138692E2,1.650638580E0,-4.269790649E-1,1.004295349E0
1.413188741E2,1.823272705E0,-3.204345703E-1,7.592964172E-1
1.413239095E2,1.892433167E0,-3.833198547E-1,5.089569092E-1
1.413289144E2,1.838092804E0,-6.379318237E-1,5.324554443E-1
1.413339193E2,1.467456818E0,-3.694343567E-1,5.281829834E-1
1.413389242E2,1.284141541E0,-3.715705872E-1,4.727745056E-1
1.413439290E2,8.878707886E-1,9.719848633E-2,5.440711975E-1
1.413489644E2,1.031665802E0,1.014709473E-1,6.666374207E-1
1.413539693E2,1.777343750E0,-3.886604309E-1,3.906631470E-1
1.413589742E2,2.312202454E0,-7.113647461E-1,3.289794922E-1
1.413639791E2,2.561473846E0,-1.084270477E0,2.149581909E-1
1.413690145E2,2.222747803E0,-9.574317932E-1,1.478004456E-1
1.413740194E2,1.383209229E0,-1.606178284E-1,2.650260925E-1
1.413790243E2,8.324623108E-1,3.687667847E-1,6.304550171E-1
1.413840291E2,1.133937836E0,-2.536773682E-2,9.872055054E-1
1.413890340E2,1.341686249E0,2.506065369E-1,1.409111023E0
1.413940389E2,2.111930847E0,-4.205703735E-1,1.287612915E0
1.413990743E2,2.135295868E0,-3.001403809E-1,8.307266235E-1
1.414040792E2,1.724071503E0,7.049560547E-2,4.685020447E-1
1.414090841E2,1.507911682E0,-1.851844788E-1,2.340507507E-1
1.414140889E2,1.194686890E0,-2.564811707E-1,2.799797058E-1
1.414190938E2,7.888031006E-1,1.014709473E-1,6.090927124E-1
1.414241292E2,1.228733063E0,-3.140258789E-1,8.348655701E-1
1.414291341E2,1.703910828E0,-4.259109497E-1,8.275222778E-1
1.414341390E2,2.075614929E0,-4.503440857E-1,9.159088135E-1
1.414391439E2,2.793655396E0,-1.207771301E0,7.102966309E-1
1.414441793E2,2.860813141E0,-1.215248108E0,5.164337158E-1
1.414491842E2,1.750774384E0,1.280403137E-1,4.407310486E-1
1.414541890E2,1.179733276E0,2.089500427E-1,4.077529907E-1
1.414591939E2,1.341686249E0,-3.790473938E-1,4.482078552E-1
1.414641988E2,1.299095154E0,2.729034424E-1,6.634330750E-1
1.414692342E2,1.658115387E0,2.463340759E-1,7.295227051E-1
1.414742391E2,2.144908905E0,-3.236389160E-1,4.248428345E-1
1.414792440E2,2.190704346E0,-5.292510986E-1,1.180267334E-1
1.414842489E2,2.175750732E0,-1.110839844E0,-1.632881165E-1
1.414892537E2,1.329936981E0,-3.332519531E-1,-5.140304565E-2
1.414942891E2,7.057571411E-1,5.030822754E-1,4.610252380E-1
1.414992940E2,8.080291748E-1,4.391288757E-1,9.297943115E-1
1.415042989E2,1.096687317E0,1.663589478E-1,1.273860931E0
1.415093038E2,1.571865082E0,-3.961372375E-1,1.349430084E0
1.415143087E2,2.556133270E0,-1.499633789E0,1.123657227E0
1.415193441E2,2.156658173E0,-6.538200378E-1,1.021385193E0
1.415243490E2,1.567592621E0,-1.510047913E-1,6.794548035E-1
1.415293538E2,3.009414673E-1,5.531501770E-1,6.112289429E-1
1.415343587E2,-1.751708984E-1,1.248359680E-1,1.013908386E0
1.415393636E2,9.283256531E-1,-1.035270691E0,8.243179321E-1
1.415443990E2,2.352657318E0,-1.810722351E0,3.747749329E-1
1.415494039E2,2.687110901E0,-8.956146240E-1,-1.994705200E-1
1.415544088E2,2.715950012E0,-3.459358215E-1,-5.126953125E-1
1.415594137E2,2.266407013E0,-1.659584045E-1,-3.965377808E-1
1.415644185E2,1.889228821E0,-3.343200684E-1,1.882553101E-1
1.415694539E2,2.030887604E0,-8.829307556E-1,5.729103088E-1
1.415744588E2,1.434345245E0,4.819869995E-2,5.697059631E-1
1.415794637E2,1.193618774E0,4.530143738E-1,6.187057495E-1
1.415844686E2,1.791229248E0,-4.024124146E-1,5.292510986E-1
1.415894735E2,2.180023193E0,-7.657051086E-1,4.950714111E-1
1.415945089E2,1.683616638E0,-8.825302124E-2,4.396629333E-1
1.415995138E2,1.184005737E0,-3.940010071E-1,2.596855164E-1
1.416045186E2,2.806472778E-1,-6.261825562E-2,2.447319031E-1
1.416095235E2,1.507377625E-1,-1.595497131E-1,6.655693054E-1
1.416145284E2,9.017562866E-1,-5.420684814E-1,7.295227051E-1
1.416195638E2,1.723003387E0,-1.056499481E0,8.423423767E-1
1.416245687E2,1.649570465E0,-5.462074280E-1,9.009552002E-1
1.416295736E2,1.255435944E0,-2.160263062E-1,7.177734375E-1
1.416345784E2,1.038074493E0,-3.321838379E-1,2.596855164E-1
1.416395833E2,1.601638794E0,-1.044750214E0,1.052093506E-1
1.416446187E2,2.128887177E0,-1.150226593E0,-1.615524292E-2
1.416496236E2,1.931819916E0,-5.857276917E-1,2.522087097E-1
1.416546285E2,1.169185638E0,2.547454834E-1,5.239105225E-1
1.416596334E2,1.088142395E0,-4.339218140E-2,6.377983093E-1
1.416646383E2,1.450366974E0,-6.698417664E-1,4.120254517E-1
1.416696737E2,1.510047913E0,-5.889320374E-1,3.470039368E-1
1.416746785E2,1.257572174E0,-1.809120178E-1,1.467323303E-1
1.416796834E2,1.013641357E0,-2.384567261E-1,1.787757874E-1
1.416846883E2,1.016845703E0,-4.972076416E-1,4.450035095E-1
1.416896932E2,1.093482971E0,-2.810478210E-1,7.390022278E-1
1.416947286E2,1.229801178E0,-3.566169739E-1,8.956146240E-1
1.416997335E2,1.538753510E0,-5.889320374E-1,9.191131592E-1
1.417047384E2,1.998977661E0,-9.116363525E-1,7.475471497E-1
1.417097432E2,1.708183289E0,-8.498191833E-1,6.144332886E-1
1.417147481E2,1.010437012E0,-6.741142273E-1,7.496833801E-1
1.417197835E2,8.251190186E-1,-5.536842346E-1,7.199096680E-1
1.417247884E2,1.104164124E0,-4.620933533E-1,4.205703735E-1
1.417297933E2,1.422729492E0,-5.207061768E-1,2.596855164E-1
1.417347982E2,1.813659668E0,-7.135009766E-1,3.268432617E-1
1.417398031E2,2.148113251E0,-8.157730103E-1,1.903915405E-1
1.417448385E2,1.645298004E0,-3.608894348E-1,1.914596558E-1
1.417498433E2,1.173458099E0,-3.843879700E-1,3.225708008E-1
1.417548482E2,1.211776733E0,-7.560920715E-1,4.269790649E-1
1.417598531E2,1.289482117E0,-5.932044983E-1,5.568885803E-1
1.417648580E2,1.146755219E0,-2.964019775E-2,6.283187866E-1
1.417698934E2,1.309776306E0,-1.552772522E-1,6.474113464E-1
1.417748983E2,1.594161987E0,-4.834556580E-1,6.377983093E-1
1.417799032E2,1.951045990E0,-8.125686646E-1,4.642295837E-1
1.417849080E2,1.496162415E0,-6.411361694E-1,4.301834106E-1
1.417899129E2,9.411430359E-1,-6.548881531E-1,6.240463257E-1
1.417949483E2,8.016204834E-1,-3.992080688E-1,6.208419800E-1
1.417999532E2,1.020050049E0,-3.630256653E-1,5.803871155E-1
1.418049581E2,1.308708191E0,-5.932044983E-1,6.324577332E-1
1.418099630E2,1.348094940E0,-5.889320374E-1,7.550239563E-1
1.418149679E2,1.451435089E0,-5.878639221E-1,7.102966309E-1
1.418200033E2,1.495094299E0,-6.538200378E-1,5.536842346E-1
1.418250081E2,1.461048126E0,-6.400680542E-1,5.973434448E-1
1.418300130E2,1.435413361E0,-4.109573364E-1,4.685020447E-1
1.418350179E2,1.544094086E0,-5.643653870E-1,6.591606140E-1
1.418400228E2,1.590957642E0,-4.866600037E-1,7.231140137E-1
1.418450582E2,1.484413147E0,-2.947998047E-1,1.023521423E0
1.418500631E2,1.251163483E0,-2.703666687E-1,9.617042542E-1
1.418550680E2,8.240509033E-1,-2.117538452E-1,9.755897522E-1
1.418600728E2,7.665061951E-1,-3.129577637E-1,6.240463257E-1
1.418650777E2,8.474159241E-1,-5.132293701E-1,4.417991638E-1
1.418701131E2,1.099891663E0,-6.400680542E-1,3.726387024E-1
1.418751180E2,1.227664948E0,-4.237747192E-1,6.388664246E-1
1.418801229E2,1.601638794E0,-4.567527771E-1,8.605003357E-1
1.418851278E2,1.770000458E0,-4.791831970E-1,1.160907745E0
1.418901326E2,1.815795898E0,-5.632972717E-1,1.268520355E0
1.418951680E2,1.421661377E0,-4.993438721E-1,1.432476044E0
1.419001729E2,1.087074280E0,-4.408645630E-1,1.363315582E0
