"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.083263409E0,1.763782501E0,7.532159805E0,-1.150201797E0
2.088268292E0,1.792530060E0,7.991821289E0,-1.230455399E0
2.093273175E0,2.247400284E0,7.953491211E0,-8.782978058E-1
2.098308575E0,2.463006973E0,7.796876907E0,-1.041200638E0
2.103313458E0,1.925487518E0,7.683084488E0,-9.465732574E-1
2.108318341E0,1.442768097E0,7.793283463E0,-6.977272034E-1
2.113323224E0,1.328077316E0,8.225395203E0,-6.665840149E-1
2.118328107E0,1.856014252E0,8.576055527E0,-5.432090759E-1
2.123363507E0,2.987051010E0,8.429922104E0,-2.760963440E-1
2.128368390E0,3.713825226E0,8.260131836E0,-1.781749725E-1
2.133373273E0,3.949794769E0,8.211021423E0,-1.865596771E-1
2.138378155E0,4.272905350E0,8.336791992E0,3.144264221E-2
2.143383038E0,4.384302139E0,8.421537399E0,2.542362213E-1
2.148387921E0,4.286081314E0,8.480230331E0,2.518405914E-1
2.153423321E0,4.154321671E0,8.566473007E0,1.620044708E-1
2.158428204E0,4.190256119E0,8.544912338E0,-1.494274139E-1
2.163433087E0,4.084848404E0,8.427526474E0,-2.940635681E-1
2.168437970E0,3.682682037E0,8.361946106E0,-2.533378601E-1
2.173442853E0,3.306867599E0,8.230186462E0,-1.757793427E-1
2.178478253E0,3.051733017E0,8.003799438E0,-6.054954529E-1
2.183483136E0,2.534576416E0,7.828020096E0,-1.309211731E0
2.188488019E0,1.785343170E0,7.746568680E0,-1.835950851E0
2.193492902E0,1.439474106E0,7.728601456E0,-2.129415512E0
2.198497784E0,1.142416000E0,7.839998245E0,-2.341129303E0
2.203533185E0,1.089712143E0,7.961875916E0,-2.631000519E0
2.208538068E0,1.591297150E0,8.193054199E0,-3.127794266E0
2.213542950E0,2.436655045E0,8.240966797E0,-3.682083130E0
2.218547833E0,3.169118881E0,8.293670654E0,-3.912961960E0
2.223552716E0,3.753353119E0,8.476636887E0,-3.256858826E0
2.228588116E0,4.133958817E0,8.698232651E0,-2.022809982E0
2.233592999E0,4.318422318E0,9.145915985E0,-9.561557770E-1
2.238597882E0,4.121980667E0,9.520532608E0,-2.425575256E-1
2.243602765E0,3.933025360E0,9.737337112E0,-2.449531555E-1
2.248607648E0,3.596439362E0,9.883470535E0,-8.243961334E-1
2.253612530E0,2.926261902E0,1.015028381E1,-1.583511353E0
2.258647931E0,2.285730362E0,1.047579002E1,-1.994062424E0
2.263652814E0,1.974298477E0,1.102648544E1,-2.077909470E0
2.268657696E0,1.687122345E0,1.154244423E1,-2.032392502E0
2.273662579E0,1.217878342E0,1.212188721E1,-1.612258911E0
2.278667462E0,7.270736694E-1,1.272887993E1,-1.028024673E0
2.283702862E0,4.575653076E-1,1.309630966E1,-4.366035461E-1
2.288707745E0,2.051258087E-1,1.312625504E1,1.706886292E-2
2.293712628E0,6.977272034E-2,1.296694565E1,-4.401969910E-2
2.298717511E0,5.737533569E-1,1.254681206E1,1.069049835E-1
2.303722394E0,1.457141876E0,1.204283142E1,5.593795776E-1
2.308727277E0,2.294115067E0,1.154723549E1,7.402496338E-1
2.313762677E0,2.966688156E0,1.106241989E1,8.249950409E-1
2.318767560E0,3.383527756E0,1.071056175E1,8.836879730E-1
2.323772443E0,3.534152985E0,1.035990143E1,9.292049408E-1
2.328777325E0,3.717418671E0,1.034552765E1,8.154125214E-1
2.333782208E0,3.614406586E0,1.060754967E1,6.983261108E-1
2.338817609E0,3.207448959E0,1.059676933E1,1.193922043E0
2.343822491E0,2.976270676E0,1.046261406E1,1.914407730E0
2.348827374E0,3.116415024E0,1.008919525E1,2.448333740E0
2.353832257E0,3.497020721E0,9.621149063E0,2.819356918E0
2.358837140E0,3.683879852E0,9.252521515E0,3.094854355E0
2.363872540E0,3.400297165E0,9.026134491E0,2.674720764E0
2.368877423E0,2.960699081E0,8.938694000E0,1.949144363E0
2.373882306E0,2.513015747E0,9.102794647E0,9.723262787E-1
2.378887189E0,2.001848221E0,9.406740189E0,2.051258087E-1
2.383892071E0,1.390363693E0,9.776865005E0,-3.898887634E-1
2.388896954E0,8.564376831E-1,1.018981171E1,-8.615283966E-1
2.393932355E0,5.162582397E-1,1.044584465E1,-1.166971207E0
2.398937237E0,2.877750397E-1,1.044464684E1,-1.202905655E0
2.403942120E0,-7.725906372E-2,1.046620750E1,-1.168169022E0
2.408947003E0,-4.988899231E-1,1.052609825E1,-1.186136246E0
2.413951886E0,-8.112201691E-1,1.075967216E1,-1.458938599E0
2.418987286E0,-1.140319824E0,1.094862747E1,-1.446960449E0
2.423992169E0,-1.248123169E0,1.067582512E1,-1.206499100E0
2.428997052E0,-9.010562897E-1,1.027006531E1,-1.308013916E0
2.434001935E0,-5.348243713E-1,1.020059204E1,-9.729251862E-1
2.439006818E0,9.492683411E-2,1.014070129E1,-4.210319519E-1
2.444042218E0,1.007062912E0,9.967018127E0,-4.557685852E-1
2.449047101E0,1.697902679E0,9.889459610E0,-1.084321976E0
2.454051984E0,2.042573929E0,9.580423355E0,-1.312805176E0
2.459056866E0,2.489059448E0,8.759321213E0,-1.037607193E0
2.464061749E0,2.905899048E0,7.951095581E0,-1.093904495E0
2.469097150E0,2.425874710E0,7.558511734E0,-1.050783157E0
2.474102032E0,2.046167374E0,7.219829559E0,-8.423633575E-1
2.479106915E0,1.959924698E0,7.115619659E0,-5.611763000E-1
2.484111798E0,1.632022858E0,7.145565033E0,-4.773292542E-1
2.489116681E0,1.358022690E0,7.324039459E0,-4.869117737E-1
2.494121564E0,1.275373459E0,7.547731400E0,-2.868766785E-1
2.499156964E0,1.161581039E0,7.550127029E0,-3.216133118E-1
2.504161847E0,1.098096848E0,7.528566360E0,-5.288352966E-1
2.509166730E0,1.080129623E0,7.438730240E0,-7.992420197E-1
2.514171612E0,1.100492477E0,7.303676605E0,-8.938694000E-1
2.519176495E0,1.160383224E0,7.593248367E0,-1.012453079E0
2.524211896E0,1.536197662E0,7.707040787E0,-1.504455566E0
2.529216778E0,1.708683014E0,7.842393875E0,-1.535598755E0
2.534221661E0,1.791332245E0,7.955886841E0,-1.363113403E0
2.539226544E0,1.661968231E0,7.947502136E0,-1.193323135E0
2.544231427E0,1.347242355E0,7.866350174E0,-9.357929230E-1
2.549266827E0,8.025360107E-1,7.913963318E0,-6.701774597E-1
2.554271710E0,3.033466339E-1,8.201438904E0,-5.432090759E-1
2.559276593E0,-5.569839478E-2,8.381111145E0,-3.838996887E-1
2.564281476E0,-3.407783508E-1,8.248153687E0,-3.803062439E-2
2.569286359E0,-8.324813843E-2,7.830415726E0,4.216308594E-1
2.574291241E0,5.114669800E-1,7.444719315E0,2.434558868E-1
2.579326642E0,1.088514328E0,7.219829559E0,-2.332744598E-1
2.584331525E0,1.913509369E0,6.910793304E0,-7.037162781E-1
2.589336407E0,2.174333572E0,6.802091599E0,-1.212488174E0
2.594341290E0,1.888355255E0,6.926364899E0,-1.505653381E0
2.599346173E0,1.453847885E0,7.347995758E0,-1.323585510E0
2.604381573E0,9.867000580E-1,7.859163284E0,-1.115465164E0
2.609386456E0,9.675350189E-1,8.894374847E0,-9.693317413E-1
2.614391339E0,1.203504562E0,9.411531448E0,-5.551872253E-1
2.619396222E0,1.105283737E0,9.470224380E0,-2.248897552E-1
2.624401105E0,6.707763672E-1,9.459444046E0,-1.853618622E-1
2.629436505E0,2.099170685E-1,9.278873444E0,-3.635368347E-1
2.634441388E0,-2.245903015E-2,9.050090790E0,-5.408134460E-1
2.639446271E0,-1.886558533E-1,8.867124557E0,-7.085075378E-1
2.644451153E0,-1.766777039E-1,8.609594345E0,-9.813098907E-1
2.649456036E0,3.892898560E-3,8.288879395E0,-2.445339203E0
2.654460919E0,2.123126984E-1,7.447114944E0,-9.177957535E0
2.659496319E0,1.438276291E0,7.563302994E0,-5.590202332E0
2.664501202E0,1.927883148E0,8.471845627E0,-1.938962936E0
2.669506085E0,2.072519302E0,9.172267914E0,-1.738029480E0
2.674510968E0,2.367181778E0,9.751710892E0,8.309841156E-1
2.679515851E0,2.291719437E0,1.003050232E1,3.072095871E0
2.684551251E0,2.570510864E0,9.847536087E0,3.830911636E0
2.689556134E0,3.164327621E0,9.335170746E0,4.677467346E0
2.694561017E0,3.073293686E0,8.671880722E0,4.110002518E0
2.699565900E0,2.405511856E0,8.719793320E0,2.083299637E0
2.704570782E0,1.484691620E0,8.669485092E0,-6.821556091E-1
2.709606183E0,5.126647949E-1,8.571264267E0,-3.179300308E0
2.714611066E0,-4.964942932E-1,8.820409775E0,-3.535949707E0
2.719615948E0,-1.169067383E0,9.311214447E0,-3.095453262E0
2.724620831E0,-5.752506256E-1,9.071651459E0,-2.476482391E0
2.729625714E0,-8.387699127E-1,9.761293411E0,-2.182119370E0
2.734630597E0,-7.249774933E-1,9.821184158E0,-1.128641129E0
2.739665997E0,-6.183719635E-1,1.012992096E1,-2.353706360E-1
2.744670880E0,-3.922843933E-2,1.005086517E1,6.731719971E-1
2.749675763E0,6.839523315E-1,9.870294571E0,1.128042221E0
2.754680646E0,9.139328003E-1,1.032157135E1,1.368503571E0
2.759685528E0,1.775760651E0,1.006763458E1,9.471721649E-1
2.764720929E0,2.455820084E0,9.247730255E0,6.611938477E-1
2.769725812E0,1.889553070E0,9.913116455E0,8.824901581E-1
2.774730694E0,1.889553070E0,1.261029625E1,1.023832321E0
2.779735577E0,2.037782669E0,1.487416649E1,1.587703705E0
2.784740460E0,2.356401443E0,1.648522758E1,1.307415009E0
2.789775860E0,3.470668793E0,1.609743500E1,9.124355316E-1
2.794780743E0,4.512168884E0,1.482026482E1,1.031019211E0
2.799785626E0,4.296861649E0,1.451003075E1,1.325382233E0
2.804790509E0,4.165102005E0,1.382907295E1,1.749408722E0
2.809795392E0,4.078859329E0,1.301126480E1,1.836549759E0
2.814800275E0,4.663093567E0,1.285824394E1,1.257406235E0
2.819835675E0,5.935771942E0,1.268695641E1,6.468200684E-1
2.824840558E0,7.683383942E0,1.179158974E1,-1.003170013E-1
2.829845441E0,8.120286942E0,1.164545631E1,1.011854172E0
2.834850323E0,8.396982193E0,9.582818985E0,2.739402771E0
2.839855206E0,7.154249191E0,8.068481445E0,3.349689484E0
2.844890607E0,8.685356140E0,8.728178024E0,9.971809387E-2
2.849895489E0,6.425378799E0,8.556890488E0,-3.168220520E-1
2.854900372E0,5.516536713E0,1.008320618E1,1.333766937E0
2.859905255E0,6.823951721E0,9.986183167E0,3.558109283E0
2.864910138E0,5.817188263E0,8.013381958E0,5.690219879E0
2.869945538E0,2.554939270E0,9.385478973E0,5.035314560E0
2.874950421E0,-1.203804016E0,1.104085922E1,4.428321838E0
2.879955304E0,-1.650289536E0,1.176763344E1,3.668308258E0
2.884960187E0,-9.681339264E-1,1.147536659E1,2.878049850E0
2.889965069E0,7.935523987E-2,1.304360580E1,-3.000526428E-1
2.894969952E0,-1.407432556E-2,1.732938766E1,-4.325908661E0
2.900005353E0,1.913509369E0,2.053863335E1,-4.651714325E0
2.905010235E0,3.804859161E0,2.255934715E1,-1.134630203E0
2.910015118E0,8.827896118E-1,2.075184441E1,3.062513351E0
2.915020001E0,-2.774438858E0,1.695686722E1,5.333271027E0
2.920024884E0,-3.744070053E0,1.124808121E1,6.490959167E0
2.925060284E0,-3.774015427E0,6.618825912E0,5.726154327E0
2.930065167E0,-3.880620956E0,4.052207947E0,5.197019577E0
2.935070050E0,-2.706163406E0,6.800594330E-1,3.998605728E0
2.940074933E0,-9.477710724E-1,-2.719638824E0,3.189481735E0
2.945079816E0,-1.325981140E0,-3.900085449E0,1.786241531E0
2.950115216E0,-6.447238922E-1,3.650341034E-1,-1.343948364E0
2.955120099E0,2.373170853E0,3.963569641E0,-2.581291199E-1
2.960124982E0,2.913085938E0,3.001125336E0,2.672325134E0
2.965129864E0,1.476306915E0,2.471990585E0,3.716220856E0
2.970134747E0,8.708114624E-1,2.314178467E0,4.217805862E0
2.975139630E0,1.361616135E0,2.930454254E0,4.405563354E0
2.980175030E0,4.207324982E-1,5.616853714E0,3.240987778E0
2.985179913E0,9.133338928E-2,8.728178024E0,2.318969727E0
2.990184796E0,6.935348511E-1,1.201528168E1,2.346519470E0
2.995189679E0,1.240636826E0,1.403839111E1,2.503433228E0
3.000194562E0,2.053354263E0,1.502479172E1,1.617649078E0
3.005229962E0,2.867568970E0,1.551918983E1,3.090362549E-1
3.010234845E0,4.051309586E0,1.512660599E1,-1.230455399E0
3.015239728E0,4.790061951E0,1.401922607E1,-2.401020050E0
3.020244610E0,4.737358093E0,1.246296501E1,-3.043947220E0
3.025249493E0,4.230981827E0,1.066624260E1,-2.815164566E0
3.030284894E0,3.412275314E0,9.121959686E0,-2.300403595E0
3.035289777E0,2.824447632E0,8.152328491E0,-1.696105957E0
3.040294659E0,2.641181946E0,7.247379303E0,-8.711109161E-1
3.045299542E0,2.732215881E0,6.475088120E0,-5.515937805E-1
3.050304425E0,2.823249817E0,5.798921585E0,-2.045269012E-1
3.055309308E0,2.764556885E0,5.285358429E0,7.336616516E-2
3.060344708E0,2.439050674E0,4.996685028E0,3.198165894E-1
3.065349591E0,2.043771744E0,4.840070724E0,4.072570801E-1
3.070354474E0,2.134805679E0,4.461561203E0,6.060943604E-1
3.075359357E0,2.086893082E0,4.177978516E0,7.378540039E-1
3.080364239E0,1.679935455E0,3.974349976E0,6.013031006E-1
3.085399640E0,1.197515488E0,3.812944412E0,5.030822754E-1
3.090404523E0,9.807109833E-1,3.842889786E0,5.294342041E-1
3.095409405E0,8.696136475E-1,4.091735840E0,3.641357422E-1
3.100414288E0,8.935699463E-1,4.441198349E0,2.922668457E-1
3.105419171E0,1.228658676E0,4.916431427E0,3.737182617E-1
3.110454571E0,1.620044708E0,5.376092911E0,5.222473145E-1
3.115459454E0,2.071321487E0,5.850427628E0,6.372375488E-1
3.120464337E0,2.461509705E0,6.653562546E0,8.429622650E-1
3.125469220E0,3.070898056E0,7.431543350E0,1.076536179E0
3.130474103E0,3.861156464E0,7.957084656E0,1.330173492E0
3.135509503E0,4.901458740E0,8.352363586E0,1.590099335E0
3.140514386E0,6.045671463E0,8.689847946E0,1.979089737E0
3.145519269E0,6.714950562E0,9.208202362E0,2.351310730E0
3.150524152E0,6.802391052E0,1.006404114E1,2.580093384E0
3.155529034E0,7.130292892E0,1.066504478E1,2.267463684E0
3.160533917E0,7.203359604E0,1.096539688E1,1.611660004E0
3.165569318E0,6.302003860E0,1.105044174E1,9.938869476E-1
3.170574200E0,4.689445496E0,1.077404594E1,6.695785522E-1
3.175579083E0,3.657527924E0,1.051172447E1,3.916854858E-1
3.180583966E0,3.517383575E0,1.024730682E1,-1.685924530E-1
3.185588849E0,3.990221024E0,9.860712051E0,-8.351764679E-1
3.190624249E0,4.493003845E0,9.636720657E0,-1.750905991E0
3.195629132E0,4.368730545E0,9.470224380E0,-2.523197174E0
3.200634015E0,3.820430756E0,9.191432953E0,-3.060716629E0
3.205638898E0,2.945426941E0,8.743749619E0,-3.258356094E0
3.210643780E0,1.887157440E0,8.489812851E0,-3.346694946E0
3.215648663E0,1.190328598E0,8.561681747E0,-3.267639160E0
3.220684064E0,6.156768799E-1,8.662298203E0,-3.048738480E0
3.225688946E0,-1.994361877E-1,8.713804245E0,-2.591472626E0
3.230693829E0,-8.124179840E-1,8.889883041E0,-2.231229782E0
3.235698712E0,-9.094409943E-1,9.163883209E0,-2.125822067E0
3.240703595E0,-9.669361115E-1,9.465433121E0,-1.885061264E0
3.245738995E0,-7.704944611E-1,9.842744827E0,-1.834753036E0
3.250743878E0,-1.143913269E-1,1.018382263E1,-2.037183762E0
3.255748761E0,3.129291534E-1,1.026168060E1,-2.207273483E0
3.260753644E0,5.330276489E-1,1.001852417E1,-2.323162079E0
3.265758527E0,9.175262451E-1,9.568445206E0,-2.378261566E0
3.270793927E0,1.900333405E0,9.433092117E0,-2.342327118E0
3.275798810E0,2.861579895E0,9.616357803E0,-2.209669113E0
3.280803693E0,3.281713486E0,9.953842163E0,-2.085096359E0
3.285808575E0,3.348791122E0,1.036948395E1,-1.851522446E0
3.290813458E0,3.128393173E0,1.095341873E1,-1.578720093E0
3.295848859E0,2.690292358E0,1.157358742E1,-1.352333069E0
3.300853741E0,2.416292191E0,1.223328400E1,-1.334365845E0
3.305858624E0,2.125223160E0,1.281392479E1,-1.520027161E0
3.310863507E0,1.976694107E0,1.317536545E1,-1.915006638E0
3.315868390E0,1.930278778E0,1.335383987E1,-2.405811310E0
3.320873273E0,2.031793594E0,1.341492844E1,-2.712451935E0
3.325908673E0,2.076112747E0,1.333946609E1,-2.770845413E0
3.330913556E0,1.945850372E0,1.319453049E1,-2.676517487E0
3.335918439E0,1.596088409E0,1.289058495E1,-2.119832993E0
3.340923321E0,1.422704697E0,1.248213005E1,-1.132234573E0
3.345928204E0,1.251417160E0,1.226921844E1,-3.910865784E-1
3.350963605E0,5.114669800E-1,1.191586304E1,-2.569313049E-1
3.355968487E0,1.955432892E-1,1.143464088E1,-8.231983185E-1
3.360973370E0,-1.347541809E-1,1.102528763E1,-1.081926346E0
3.365978253E0,-5.132637024E-1,1.054646111E1,-5.851325989E-1
3.370983136E0,-8.100223541E-1,1.008919525E1,-1.015148163E-1
3.376018536E0,-1.092407227E0,9.637918472E0,5.420112610E-2
3.381023419E0,-1.282859802E0,9.305225372E0,1.320590973E-1
3.386028302E0,-1.062461853E0,9.125553131E0,1.608066559E-1
3.391033185E0,-1.081626892E0,8.924320221E0,-1.766777039E-2
3.396038068E0,-1.215782166E0,9.015354156E0,-4.437904358E-1
3.401042950E0,-1.013650894E0,9.135135651E0,-9.226169586E-1
3.406078351E0,-1.300827026E0,8.959056854E0,-1.226861954E0
3.411083234E0,-1.591596603E0,8.585638046E0,-1.559555054E0
3.416088116E0,-2.026403427E0,8.268516541E0,-1.930578232E0
3.421092999E0,-2.313579559E0,8.348770142E0,-2.303997040E0
3.426097882E0,-2.390239716E0,8.610792160E0,-2.542362213E0
3.431133282E0,-2.029996872E0,9.167476654E0,-2.604648590E0
3.436138165E0,-1.576025009E0,9.736139297E0,-2.441745758E0
3.441143048E0,-4.557685852E-1,1.034432983E1,-2.047964096E0
3.446147931E0,8.540420532E-1,1.080039787E1,-1.462532043E0
3.451152814E0,1.253812790E0,1.086747551E1,-6.725730896E-1
3.456188214E0,1.645198822E0,1.100732040E1,3.862953186E-2
3.461193097E0,2.141992569E0,1.113428879E1,2.551345825E-1
3.466197980E0,2.344423294E0,1.122053146E1,4.940986633E-2
3.471202862E0,2.401918411E0,1.117022324E1,-4.881095886E-2
3.476207745E0,2.385149002E0,1.096060562E1,-1.446361542E-1
3.481212628E0,2.593269348E0,1.071056175E1,7.695960999E-2
3.486248028E0,2.710655212E0,1.061473656E1,2.790908813E-1
3.491252911E0,2.668731689E0,1.061114311E1,5.294342041E-1
3.496257794E0,2.610038757E0,1.043506432E1,1.144811630E0
3.501262677E0,2.471092224E0,1.001732635E1,1.644001007E0
3.506267560E0,2.310884476E0,9.628335953E0,1.732639313E0
3.511302960E0,1.969507217E0,9.005771637E0,1.852121353E0
3.516307843E0,1.761386871E0,8.496999741E0,1.726650238E0
3.521312726E0,1.407133102E0,8.125976562E0,1.168767929E0
3.526317609E0,1.166372299E0,7.746568680E0,5.402145386E-1
3.531322491E0,6.647872925E-1,7.576478958E0,9.971809387E-2
3.536357892E0,1.452350616E-1,7.736986160E0,-5.384178162E-1
3.541362775E0,-3.335914612E-1,7.915161133E0,-9.693317413E-1
3.546367657E0,-7.177906036E-1,8.118789673E0,-1.318794250E0
3.551372540E0,-7.788791656E-1,8.330802917E0,-1.666160583E0
3.556377423E0,-6.842517853E-1,8.254142761E0,-1.980886459E0
3.561412823E0,-7.225818634E-1,7.862756729E0,-2.251592636E0
3.566417706E0,-5.752506256E-1,7.478258133E0,-1.928182602E0
3.571422589E0,-4.372024536E-2,7.061717987E0,-1.692512512E0
3.576427472E0,4.123477936E-1,6.840421677E0,-1.389465332E0
3.581432355E0,7.486343384E-1,6.823652267E0,-9.453754425E-1
3.586437237E0,9.723262787E-1,6.864377975E0,-5.611763000E-1
3.591472638E0,1.175954819E0,6.902408600E0,-3.192176819E-1
3.596477521E0,1.445163727E0,6.848806381E0,-1.027126312E-1
3.601482403E0,1.639209747E0,6.803289413E0,-1.287651062E-2
3.606487286E0,1.864398956E0,6.922771454E0,6.258583069E-2
3.611492169E0,2.027002335E0,7.169521332E0,2.482471466E-1
3.616527569E0,2.070123672E0,7.308467865E0,5.102691650E-1
3.621532452E0,1.955133438E0,7.199466705E0,6.504135132E-1
3.626537335E0,1.970705032E0,6.944332123E0,5.485992432E-1
3.631542218E0,2.082101822E0,6.869169235E0,3.593444824E-1
3.636547101E0,2.066530228E0,7.129993439E0,1.620044708E-1
3.641551984E0,1.954235077E0,7.406389236E0,-5.120658875E-2
3.646587384E0,2.132410049E0,7.626787186E0,-1.134929657E-1
3.651592267E0,2.180322647E0,7.705842972E0,-1.110973358E-1
3.656597150E0,2.013826370E0,7.557313919E0,-2.033290863E-1
3.661602032E0,1.906322479E0,7.248577118E0,-3.838996887E-1
3.666606915E0,1.594890594E0,6.951519012E0,-5.575828552E-1
3.671642316E0,1.361616135E0,6.802091599E0,-5.252418518E-1
3.676647198E0,1.346044540E0,6.745794296E0,-4.366035461E-1
3.681652081E0,1.094503403E0,6.814069748E0,-2.701072693E-1
3.686656964E0,9.175262451E-1,6.730222702E0,-1.805706024E-1
3.691661847E0,8.049316406E-1,6.569715500E0,-1.075038910E-1
3.696697247E0,6.408309937E-1,6.266967773E0,3.623390198E-2
3.701702130E0,5.318298340E-1,5.907623291E0,1.632022858E-1
3.706707013E0,4.779281616E-1,5.568941116E0,2.063236237E-1
3.711711896E0,5.138626099E-1,5.237445831E0,2.123126984E-1
3.716716778E0,5.965118408E-1,5.035015106E0,2.350711823E-1
3.721721661E0,7.282714844E-1,4.820905685E0,3.821029663E-1
3.726757062E0,9.031524658E-1,4.632848740E0,4.120483398E-1
3.731761944E0,9.546585083E-1,4.607694626E0,3.425750732E-1
3.736766827E0,1.023832321E0,4.686750412E0,2.506427765E-1
3.741771710E0,1.187932968E0,4.792158127E0,1.871585846E-1
3.746776593E0,1.414319992E0,4.960750580E0,1.787738800E-1
3.751811993E0,1.585308075E0,5.166774750E0,1.356525421E-1
3.756816876E0,1.726650238E0,5.326084137E0,7.576179504E-2
3.761821759E0,1.857212067E0,5.451555252E0,-2.365684509E-2
3.766826642E0,1.953037262E0,5.639612198E0,-1.158885956E-1
3.771831525E0,1.998254776E0,5.800119400E0,-1.997356415E-1
3.776866925E0,1.979089737E0,6.036987305E0,-1.889553070E-1
3.781871808E0,1.929080963E0,6.278945923E0,-1.458339691E-1
3.786876691E0,1.948246002E0,6.561330795E0,7.336616516E-2
3.791881573E0,1.927883148E0,6.873661041E0,3.940811157E-1
3.796886456E0,1.899135590E0,7.359973907E0,7.378540039E-1
3.801891339E0,1.981485367E0,7.976249695E0,9.998760223E-1
3.806926739E0,2.143190384E0,8.546110153E0,1.222669601E0
3.811931622E0,2.365983963E0,9.117168427E0,1.457141876E0
3.816936505E0,2.650764465E0,9.576829910E0,1.718265533E0
3.821941388E0,2.880744934E0,9.802019119E0,2.009035110E0
3.826946271E0,3.072095871E0,1.052250481E1,2.599258423E0
3.831981671E0,3.437429428E0,1.115944290E1,2.630401611E0
3.836986554E0,4.117189407E0,1.164186287E1,2.618423462E0
3.841991437E0,4.516960144E0,1.181913948E1,2.681907654E0
3.846996319E0,5.053281784E0,1.229317474E1,2.739402771E0
3.852001202E0,5.477008820E0,1.262107658E1,2.765754700E0
3.857036603E0,5.332372665E0,1.260550499E1,2.796598434E0
3.862041485E0,4.884689331E0,1.249889946E1,2.766653061E0
3.867046368E0,4.354356766E0,1.241145897E1,2.642379761E0
3.872051251E0,3.567691803E0,1.224645996E1,2.430366516E0
3.877056134E0,2.728622437E0,1.203085327E1,2.207872391E0
3.882061017E0,2.126420975E0,1.199971008E1,1.906023026E0
3.887096417E0,1.724254608E0,1.206079865E1,1.638011932E0
3.892101300E0,1.434682846E0,1.206558990E1,1.398448944E0
3.897106183E0,1.317296982E0,1.213027191E1,1.240636826E0
3.902111066E0,1.326879501E0,1.209074402E1,1.009458542E0
3.907115948E0,1.636814117E0,1.202246857E1,8.872814178E-1
3.912151349E0,1.881168365E0,1.183710670E1,8.609294891E-1
3.917156232E0,2.047365189E0,1.158915901E1,1.007062912E0
3.922161114E0,2.349214554E0,1.142984962E1,1.191526413E0
3.927165997E0,2.762161255E0,1.139780807E1,1.430789948E0
3.932170880E0,3.105634689E0,1.148614693E1,1.878473282E0
3.937206280E0,3.651538849E0,1.152567482E1,2.291419983E0
3.942211163E0,4.619972229E0,1.162509346E1,2.818159103E0
3.947216046E0,4.929008484E0,1.200210571E1,3.602428436E0
3.952220929E0,3.423055649E0,1.272408867E1,4.095628738E0
