"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.217389812E2,-5.073547363E-1,-1.146087646E0,-2.544784546E-1
1.217439861E2,-4.307174683E-1,-1.152496338E0,-3.002738953E-1
1.217489910E2,-3.667640686E-1,-1.125793457E0,-3.396606445E-1
1.217539958E2,-3.209686279E-1,-1.070384979E0,-3.640937805E-1
1.217590007E2,-2.889251709E-1,-9.980201721E-1,-3.726387024E-1
1.217640361E2,-2.741050720E-1,-9.212493896E-1,-3.694343567E-1
1.217690410E2,-2.783775330E-1,-8.467483521E-1,-3.514099121E-1
1.217740459E2,-2.931976318E-1,-7.785224915E-1,-3.182983398E-1
1.217790508E2,-3.049468994E-1,-7.327270508E-1,-2.735710144E-1
1.217840557E2,-3.092193604E-1,-7.295227051E-1,-2.192306519E-1
1.217890605E2,-3.070831299E-1,-7.530212402E-1,-1.648902893E-1
1.217940654E2,-2.964019775E-1,-8.020210266E-1,-1.116180420E-1
1.217991008E2,-2.815818787E-1,-8.551597595E-1,-5.741119385E-2
1.218041057E2,-2.602195740E-1,-9.000205994E-1,1.335144043E-4
1.218091106E2,-2.345848083E-1,-9.244537354E-1,6.729125977E-2
1.218141155E2,-2.005386353E-1,-9.084320068E-1,1.417922974E-1
1.218191509E2,-1.494026184E-1,-8.562278748E-1,2.292442322E-1
1.218241558E2,-7.810592651E-2,-7.753181458E-1,3.379249573E-1
1.218291606E2,8.277893066E-3,-6.570243835E-1,4.337882996E-1
1.218341655E2,1.073455811E-1,-5.239105225E-1,5.029487610E-1
1.218391704E2,2.053451538E-1,-3.854560852E-1,5.381965637E-1
1.218442058E2,2.937316895E-1,-2.427291870E-1,5.339241028E-1
1.218492107E2,3.778457642E-1,-1.308441162E-1,5.018806458E-1
1.218542156E2,4.673004150E-1,-7.543563843E-2,4.646301270E-1
1.218592205E2,5.643653870E-1,-6.475448608E-2,4.199028015E-1
1.218642253E2,6.516838074E-1,-7.009506226E-2,3.847885132E-1
1.218692607E2,7.240486145E-1,-7.650375366E-2,3.676986694E-1
1.218742656E2,7.783889771E-1,-7.436752319E-2,3.655624390E-1
1.218792705E2,8.167076111E-1,-6.261825562E-2,3.858566284E-1
1.218842754E2,8.455467224E-1,-3.711700439E-2,4.145622253E-1
1.218892803E2,8.625030518E-1,1.081466675E-2,4.496765137E-1
1.218942852E2,8.657073975E-1,9.706497192E-2,4.742431641E-1
1.218993206E2,8.498191833E-1,2.132225037E-1,4.763793945E-1
1.219043254E2,8.305931091E-1,3.357887268E-1,4.528808594E-1
1.219093303E2,8.124351501E-1,4.348564148E-1,4.134941101E-1
1.219143352E2,7.986831665E-1,4.933357239E-1,3.676986694E-1
1.219193401E2,8.018875122E-1,5.050849915E-1,3.336524963E-1
1.219243755E2,8.072280884E-1,4.785156250E-1,3.165626526E-1
1.219293804E2,8.050918579E-1,4.391288757E-1,3.122901917E-1
1.219343852E2,7.783889771E-1,4.017448425E-1,3.016090393E-1
1.219393901E2,7.229804993E-1,3.698348999E-1,2.750396729E-1
1.219443950E2,6.442070007E-1,3.421974182E-1,2.292442322E-1
1.219494304E2,5.440711975E-1,3.176307678E-1,1.727676392E-1
1.219544353E2,4.225730896E-1,2.973365784E-1,1.120185852E-1
1.219594402E2,2.894592285E-1,2.793121338E-1,5.340576172E-2
1.219644451E2,1.499366760E-1,2.600860596E-1,3.337860107E-3
1.219694499E2,1.455307007E-2,2.228355408E-1,-3.498077393E-2
1.219744548E2,-1.089477539E-1,1.546096802E-1,-5.941390991E-2
1.219794902E2,-2.016067505E-1,6.088256836E-2,-7.009506226E-2
1.219844951E2,-2.623558044E-1,-4.032135010E-2,-7.863998413E-2
1.219895000E2,-3.081512451E-1,-1.308441162E-1,-8.611679077E-2
1.219945049E2,-3.368568420E-1,-2.033424377E-1,-9.252548218E-2
1.219995098E2,-3.454017639E-1,-2.575492859E-1,-9.252548218E-2
1.220045146E2,-3.379249573E-1,-3.056144714E-1,-8.077621460E-2
1.220095195E2,-3.188323975E-1,-3.492736816E-1,-5.941390991E-2
1.220145549E2,-3.006744385E-1,-3.779792786E-1,-3.711700439E-2
1.220195598E2,-2.899932861E-1,-3.929328918E-1,-1.468658447E-2
1.220245647E2,-2.889251709E-1,-3.822517395E-1,-7.343292236E-3
1.220295696E2,-2.964019775E-1,-3.608894348E-1,-1.682281494E-2
1.220346050E2,-2.996063232E-1,-3.375244141E-1,-4.886627197E-2
1.220396099E2,-2.996063232E-1,-3.193664551E-1,-9.038925171E-2
1.220446147E2,-2.953338623E-1,-3.056144714E-1,-1.265716553E-1
1.220496196E2,-2.835845947E-1,-2.981376648E-1,-1.543426514E-1
1.220546245E2,-2.644920349E-1,-2.831840515E-1,-1.575469971E-1
1.220596599E2,-2.324485779E-1,-2.639579773E-1,-1.393890381E-1
1.220646648E2,-1.866531372E-1,-2.341842651E-1,-1.137542725E-1
1.220696697E2,-1.271057129E-1,-1.883888245E-1,-8.504867554E-2
1.220746746E2,-6.742477417E-2,-1.255035400E-1,-6.689071655E-2
1.220796794E2,-9.880065918E-3,-5.634307861E-2,-5.941390991E-2
1.220847148E2,4.232406616E-2,1.722335815E-2,-5.834579468E-2
1.220897197E2,8.384704590E-2,8.972167969E-2,-5.313873291E-2
1.220947246E2,1.030731201E-1,1.449966431E-1,-4.779815674E-2
1.220997295E2,1.084136963E-1,1.738357544E-1,-4.779815674E-2
1.221047344E2,9.880065918E-2,1.620864868E-1,-4.779815674E-2
1.221097393E2,8.277893066E-2,1.152229309E-1,-5.100250244E-2
1.221147747E2,5.941390991E-2,4.699707031E-2,-4.993438721E-2
1.221197795E2,3.591537476E-2,-2.750396729E-2,-4.779815674E-2
1.221247844E2,1.562118530E-2,-9.466171265E-2,-4.566192627E-2
1.221297893E2,-1.335144043E-3,-1.425933838E-1,-3.604888916E-2
1.221347942E2,-1.201629639E-2,-1.606178284E-1,-2.109527588E-2
1.221398296E2,-1.522064209E-2,-1.554107666E-1,1.335144043E-4
1.221448345E2,-8.811950684E-3,-1.351165771E-1,3.110885620E-2
1.221498394E2,1.869201660E-3,-1.094818115E-1,6.195068359E-2
1.221548442E2,1.148223877E-2,-8.184432983E-2,8.972167969E-2
1.221598491E2,1.255035400E-2,-5.834579468E-2,1.120185852E-1
1.221648845E2,-9.880065918E-3,-4.245758057E-2,1.226997375E-1
1.221698894E2,-5.460739136E-2,-2.216339111E-2,1.259040833E-1
1.221748943E2,-1.206970215E-1,-8.411407471E-3,1.205635071E-1
1.221798992E2,-2.090835571E-1,-9.346008301E-4,1.056098938E-1
1.221849040E2,-3.199005127E-1,-1.468658447E-2,7.476806641E-2
1.221899089E2,-4.487419128E-1,-5.207061768E-2,2.683639526E-2
1.221949443E2,-5.925369263E-1,-1.190948486E-1,-4.779815674E-2
1.221999492E2,-7.427406311E-1,-2.076148987E-1,-1.564788818E-1
1.222049541E2,-8.802604675E-1,-3.129577637E-1,-2.853202820E-1
1.222099590E2,-1.005897522E0,-4.397964478E-1,-4.259109497E-1
1.222149639E2,-1.131668091E0,-5.835914612E-1,-5.718421936E-1
1.222199993E2,-1.261577606E0,-7.252502441E-1,-7.263183594E-1
1.222250041E2,-1.393623352E0,-8.711814880E-1,-8.904075623E-1
1.222300090E2,-1.522598267E0,-1.027793884E0,-1.059703827E0
1.222350139E2,-1.643962860E0,-1.166248322E0,-1.218452454E0
1.222400188E2,-1.753711700E0,-1.295223236E0,-1.369724274E0
1.222450542E2,-1.846370697E0,-1.433677673E0,-1.502971649E0
1.222500591E2,-1.924209595E0,-1.571063995E0,-1.626472473E0
1.222550640E2,-1.994438171E0,-1.677608490E0,-1.733016968E0
1.222600688E2,-2.053050995E0,-1.753311157E0,-1.819267273E0
1.222650737E2,-2.092437744E0,-1.822471619E0,-1.883220673E0
1.222700786E2,-2.108459473E0,-1.882152557E0,-1.909790039E0
1.222751140E2,-2.093505859E0,-1.935424805E0,-1.890697479E0
1.222801189E2,-2.051982880E0,-1.999378204E0,-1.829948425E0
1.222851238E2,-1.955051422E0,-2.133560181E0,-1.695766449E0
1.222901287E2,-1.821937561E0,-2.317810059E0,-1.520996094E0
1.222951335E2,-1.698303223E0,-2.485103607E0,-1.357040405E0
1.223001689E2,-1.566257477E0,-2.656536102E0,-1.205768585E0
1.223051738E2,-1.383075714E0,-2.935714722E0,-1.078929901E0
1.223101787E2,-1.143283844E0,-3.356418610E0,-9.787940979E-1
1.223151836E2,-8.535575867E-1,-3.849620819E0,-8.850669861E-1
1.223201885E2,-5.648994446E-1,-4.280071259E0,-7.838630676E-1
1.223251934E2,-3.231048584E-1,-4.541091919E0,-6.879997253E-1
1.223302288E2,-1.217651367E-1,-4.633750916E0,-6.112289429E-1
1.223352336E2,2.843856812E-2,-4.579410553E0,-5.463409424E-1
1.223402385E2,1.349830627E-1,-4.393024445E0,-5.016136169E-1
1.223452434E2,1.861190796E-1,-4.079799652E0,-4.898643494E-1
1.223502483E2,1.925277710E-1,-3.663234711E0,-4.791831970E-1
1.223552837E2,1.648902893E-1,-3.180713654E0,-4.813194275E-1
1.223602886E2,1.307106018E-1,-2.681102753E0,-5.005455017E-1
1.223652935E2,9.666442871E-2,-2.186832428E0,-4.877281189E-1
1.223702983E2,6.568908691E-2,-1.712722778E0,-4.291152954E-1
1.223753032E2,6.048202515E-2,-1.302700043E0,-3.375244141E-1
1.223803386E2,7.743835449E-2,-9.990882874E-1,-2.299118042E-1
1.223853435E2,1.157569885E-1,-8.052253723E-1,-1.255035400E-1
1.223903484E2,1.797103882E-1,-7.113647461E-1,-3.070831299E-2
1.223953533E2,2.638244629E-1,-6.912040710E-1,4.058837891E-2
1.224003582E2,3.480720520E-1,-7.348632812E-1,7.797241211E-2
1.224053936E2,4.364585876E-1,-8.157730103E-1,9.279251099E-2
1.224103984E2,5.173683167E-1,-9.032249451E-1,1.013374329E-1
1.224154033E2,5.920028687E-1,-9.681129456E-1,1.109504700E-1
1.224204082E2,6.570243835E-1,-9.958839417E-1,1.237678528E-1
1.224254131E2,7.102966309E-1,-9.723854065E-1,1.408576965E-1
1.224304180E2,7.379341125E-1,-8.989524841E-1,1.695632935E-1
1.224354534E2,7.475471497E-1,-8.115005493E-1,2.025413513E-1
1.224404582E2,7.443428040E-1,-7.263183594E-1,2.174949646E-1
1.224454631E2,7.379341125E-1,-6.602287292E-1,2.174949646E-1
1.224504680E2,7.208442688E-1,-5.974769592E-1,2.121543884E-1
1.224555034E2,6.867980957E-1,-5.196380615E-1,1.855850220E-1
1.224605083E2,6.356620789E-1,-4.536819458E-1,1.408576965E-1
1.224655132E2,5.738449097E-1,-4.109573364E-1,7.797241211E-2
1.224705181E2,5.068206787E-1,-3.779792786E-1,-8.411407471E-3
1.224755229E2,4.396629333E-1,-3.417968750E-1,-9.466171265E-2
1.224805278E2,3.640937805E-1,-3.150939941E-1,-1.554107666E-1
1.224855327E2,2.915954590E-1,-3.024101257E-1,-1.745033264E-1
1.224905681E2,2.404594421E-1,-3.002738953E-1,-1.490020752E-1
1.224955730E2,2.000045776E-1,-3.182983398E-1,-1.000022888E-1
1.225005779E2,1.627540588E-1,-3.524780273E-1,-4.352569580E-2
1.225055828E2,1.275062561E-1,-3.875923157E-1,8.678436279E-3
1.225105876E2,8.598327637E-2,-4.333877563E-1,5.767822266E-2
1.225156230E2,4.659652710E-2,-4.823875427E-1,9.599685669E-2
1.225206279E2,1.148223877E-2,-5.420684814E-1,1.194953918E-1
1.225256328E2,-1.201629639E-2,-6.006813049E-1,1.312446594E-1
1.225306377E2,-2.910614014E-2,-6.486129761E-1,1.428604126E-1
1.225356426E2,-3.858566284E-2,-6.933403015E-1,1.684951782E-1
1.225406780E2,-4.285812378E-2,-7.402038574E-1,2.078819275E-1
1.225456829E2,-4.819869995E-2,-7.870674133E-1,2.771759033E-1
1.225506877E2,-5.567550659E-2,-8.136367798E-1,3.612899780E-1
1.225556926E2,-6.101608276E-2,-8.093643188E-1,4.496765137E-1
1.225606975E2,-6.208419800E-2,-7.721138000E-1,5.392646790E-1
1.225657024E2,-5.247116089E-2,-7.018852234E-1,6.212425232E-1
1.225707378E2,-3.124237061E-2,-6.219100952E-1,6.830596924E-1
1.225757427E2,9.346008301E-3,-5.474090576E-1,7.042884827E-1
1.225807476E2,6.155014038E-2,-4.909324646E-1,6.841278076E-1
1.225857524E2,1.221656799E-1,-4.567527771E-1,6.319236755E-1
1.225907573E2,1.743698120E-1,-4.259109497E-1,5.722427368E-1
1.225957927E2,2.180290222E-1,-3.982734680E-1,5.243110657E-1
1.226007976E2,2.607536316E-1,-3.694343567E-1,4.997444153E-1
1.226058025E2,2.926635742E-1,-3.268432617E-1,5.008125305E-1
1.226108074E2,3.150939941E-1,-2.512741089E-1,5.371284485E-1
1.226158123E2,3.288459778E-1,-1.532745361E-1,5.998802185E-1
1.226208477E2,3.331184387E-1,-3.818511963E-2,6.978797913E-1
1.226258525E2,3.277778625E-1,9.185791016E-2,8.054924011E-1
1.226308574E2,3.150939941E-1,2.228355408E-1,9.013557434E-1
1.226358623E2,3.033447266E-1,3.527450562E-1,9.950828552E-1
1.226408672E2,2.926635742E-1,4.635620117E-1,1.062240601E0
1.226458721E2,2.819824219E-1,5.455398560E-1,1.087875366E0
1.226508769E2,2.851867676E-1,6.009483337E-1,1.071853638E0
1.226559123E2,2.969360352E-1,6.276512146E-1,1.026058197E0
1.226609172E2,3.129577637E-1,6.361961365E-1,9.770584106E-1
1.226659221E2,3.373908997E-1,6.319236755E-1,9.471511841E-1
1.226709270E2,3.630256653E-1,6.287193298E-1,9.355354309E-1
1.226759624E2,3.895950317E-1,6.329917908E-1,9.387397766E-1
1.226809673E2,4.257774353E-1,6.488800049E-1,9.428787231E-1
1.226859722E2,4.662322998E-1,6.798553467E-1,9.450149536E-1
1.226909770E2,5.100250244E-1,7.203102112E-1,9.514236450E-1
1.226959819E2,5.536842346E-1,7.586288452E-1,9.749221802E-1
1.227010173E2,5.898666382E-1,7.863998413E-1,1.006832123E0
1.227060222E2,6.228446960E-1,7.980155945E-1,1.027126312E0
1.227110271E2,6.442070007E-1,8.033561707E-1,1.014308929E0
1.227160320E2,6.591606140E-1,7.905387878E-1,9.642410278E-1
1.227210369E2,6.570243835E-1,7.618331909E-1,8.896064758E-1
1.227260417E2,6.399345398E-1,7.128334045E-1,8.151054382E-1
1.227310771E2,6.112289429E-1,6.403350830E-1,7.596969604E-1
1.227360820E2,5.791854858E-1,5.455398560E-1,7.203102112E-1
1.227410869E2,5.333900452E-1,4.359245300E-1,6.893348694E-1
1.227460918E2,4.588890076E-1,3.431320190E-1,6.659698486E-1
1.227510967E2,3.352546692E-1,2.994728088E-1,6.392669678E-1
1.227561321E2,1.754379272E-1,2.952003479E-1,6.244468689E-1
1.227611370E2,8.010864258E-4,2.941322327E-1,6.372642517E-1
1.227661418E2,-1.696968079E-1,2.750396729E-1,6.670379639E-1
1.227711467E2,-3.273773193E-1,2.324485779E-1,6.925392151E-1
1.227761516E2,-4.658317566E-1,1.759719849E-1,7.032203674E-1
1.227811870E2,-5.819892883E-1,1.248359680E-1,7.096290588E-1
1.227861919E2,-6.639671326E-1,7.476806641E-2,7.085609436E-1
1.227911968E2,-7.183074951E-1,1.401901245E-2,6.946754456E-1
1.227962017E2,-7.555580139E-1,-5.313873291E-2,6.691741943E-1
1.228012065E2,-7.885360718E-1,-1.064109802E-1,6.488800049E-1
1.228062114E2,-8.248519897E-1,-1.297760010E-1,6.392669678E-1
1.228112468E2,-8.567619324E-1,-1.148223877E-1,6.467437744E-1
1.228162517E2,-8.770561218E-1,-7.650375366E-2,6.616973877E-1
1.228212566E2,-8.770561218E-1,-3.391265869E-2,6.777191162E-1
1.228262615E2,-8.450126648E-1,-7.343292236E-3,7.042884827E-1
1.228312664E2,-7.843971252E-1,-9.479522705E-3,7.404708862E-1
1.228363018E2,-6.990814209E-1,-2.964019775E-2,7.873344421E-1
1.228413066E2,-5.882644653E-1,-7.223129272E-2,8.406066895E-1
1.228463115E2,-4.519462585E-1,-1.457977295E-1,9.045600891E-1
1.228513164E2,-2.899932861E-1,-2.534103394E-1,9.695816040E-1
1.228563213E2,-1.132202148E-1,-3.950691223E-1,1.030330658E0
1.228613567E2,7.850646973E-2,-5.431365967E-1,1.076126099E0
1.228663616E2,2.766418457E-1,-6.997489929E-1,1.110172272E0
1.228713665E2,4.790496826E-1,-8.499526978E-1,1.115512848E0
1.228763713E2,6.718444824E-1,-9.649085999E-1,1.059036255E0
1.228813762E2,8.391380310E-1,-1.037406921E0,9.674453735E-1
1.228863811E2,9.658432007E-1,-1.044883728E0,8.555603027E-1
1.228914165E2,1.026592255E0,-9.574317932E-1,6.681060791E-1
1.228964214E2,1.019115448E0,-7.913398743E-1,4.486083984E-1
1.229014263E2,9.627723694E-1,-5.942726135E-1,2.526092529E-1
1.229064311E2,8.667755127E-1,-4.057502747E-1,1.141548157E-1
1.229114360E2,7.315254211E-1,-2.470016479E-1,1.935958862E-2
1.229164714E2,5.611610413E-1,-1.616859436E-1,-3.604888916E-2
1.229214763E2,3.693008423E-1,-1.606178284E-1,-2.857208252E-2
1.229264812E2,1.584815979E-1,-2.149581909E-1,1.508712769E-2
1.229314861E2,-8.237838745E-2,-2.714347839E-1,8.117675781E-2
1.229364910E2,-3.571510315E-1,-3.140258789E-1,1.599502563E-1
1.229415264E2,-6.725120544E-1,-3.428649902E-1,2.387237549E-1
1.229465312E2,-1.014442444E0,-3.407287598E-1,3.347206116E-1
1.229515361E2,-1.343555450E0,-3.225708008E-1,4.763793945E-1
1.229565410E2,-1.603507996E0,-3.247070312E-1,6.478118896E-1
1.229615459E2,-1.777210236E0,-3.705024719E-1,8.204460144E-1
1.229665813E2,-1.874141693E0,-4.355239868E-1,9.610366821E-1
1.229715862E2,-1.907119751E0,-4.834556580E-1,1.028194427E0
1.229765911E2,-1.890029907E0,-5.016136169E-1,1.014308929E0
1.229815959E2,-1.826210022E0,-5.089569092E-1,9.642410278E-1
1.229866008E2,-1.711120605E0,-5.335235596E-1,8.896064758E-1
1.229916362E2,-1.569461823E0,-5.675697327E-1,7.746505737E-1
1.229966411E2,-1.421394348E0,-5.825233459E-1,6.159019470E-1
1.230016460E2,-1.279735565E0,-5.825233459E-1,4.359245300E-1
1.230066509E2,-1.140079498E0,-5.495452881E-1,2.558135986E-1
1.230116558E2,-1.004829407E0,-4.652976990E-1,1.141548157E-1
1.230166606E2,-8.706474304E-1,-3.385925293E-1,1.615524292E-2
1.230216960E2,-7.321929932E-1,-1.766395569E-1,-7.009506226E-2
1.230267009E2,-6.074905396E-1,-1.148223877E-2,-1.745033264E-1
1.230317058E2,-4.913330078E-1,1.397895813E-1,-3.002738953E-1
1.230367107E2,-3.859901428E-1,2.793121338E-1,-4.515457153E-1
1.230417156E2,-2.783775330E-1,3.899955750E-1,-6.144332886E-1
1.230467205E2,-1.472663879E-1,4.284477234E-1,-7.827949524E-1
1.230517559E2,2.737045288E-2,3.773117065E-1,-9.426116943E-1
1.230567607E2,2.628898621E-1,2.217674255E-1,-1.071453094E0
1.230617656E2,5.622291565E-1,-3.498077393E-2,-1.172657013E0
1.230667705E2,9.095001221E-1,-3.608894348E-1,-1.249427795E0
1.230717754E2,1.275863647E0,-6.890678406E-1,-1.287746429E0
1.230768108E2,1.634883881E0,-9.734535217E-1,-1.292018890E0
1.230818157E2,1.968269348E0,-1.188678741E0,-1.264247894E0
1.230868206E2,2.265472412E0,-1.311111450E0,-1.198291779E0
1.230918254E2,2.511539459E0,-1.315383911E0,-1.082134247E0
1.230968303E2,2.690582275E0,-1.196155548E0,-9.308624268E-1
1.231018352E2,2.802467346E0,-9.659767151E-1,-7.753181458E-1
1.231068706E2,2.841854095E0,-6.357955933E-1,-6.187057495E-1
1.231118755E2,2.814083099E0,-2.138900757E-1,-4.749107361E-1
1.231168804E2,2.712879181E0,2.686309814E-1,-3.439331055E-1
1.231218852E2,2.536106110E0,7.661056519E-1,-2.224349976E-1
1.231268901E2,2.294311523E0,1.264648438E0,-1.158905029E-1
1.231319255E2,2.001380920E0,1.702442169E0,-3.925323486E-2
1.231369304E2,1.678543091E0,2.023143768E0,6.542205811E-3
1.231419353E2,1.338748932E0,2.251052856E0,-2.536773682E-2
1.231469402E2,9.754562378E-1,2.391643524E0,-1.947975159E-1
1.231519451E2,6.037521362E-1,2.420482635E0,-4.706382751E-1
1.231569805E2,2.554130554E-1,2.308597565E0,-7.295227051E-1
1.231619853E2,-3.231048584E-2,2.055053711E0,-8.882713318E-1
1.231669902E2,-2.730369568E-1,1.759986877E0,-9.362030029E-1
1.231719951E2,-4.711723328E-1,1.451034546E0,-9.137725830E-1
1.231770000E2,-6.171035767E-1,1.135807037E0,-8.572959900E-1
1.231820049E2,-7.279205322E-1,8.236503601E-1,-7.774543762E-1
1.231870403E2,-8.237838745E-1,5.476760864E-1,-6.826591492E-1
1.231920452E2,-9.100341797E-1,3.186988831E-1,-5.761146545E-1
1.231970500E2,-9.952163696E-1,1.397895813E-1,-4.791831970E-1
1.232020549E2,-1.067714691E0,-7.343292236E-3,-4.130935669E-1
1.232070598E2,-1.128463745E0,-1.201629639E-1,-3.790473938E-1
1.232120952E2,-1.166782379E0,-2.044105530E-1,-3.747749329E-1
1.232171001E2,-1.181735992E0,-2.682304382E-1,-3.779792786E-1
1.232221050E2,-1.174259186E0,-3.108215332E-1,-3.801155090E-1
1.232271099E2,-1.153964996E0,-3.439331055E-1,-3.972053528E-1
1.232321147E2,-1.115646362E0,-3.608894348E-1,-4.333877563E-1
1.232371501E2,-1.053829193E0,-3.790473938E-1,-4.738426208E-1
1.232421550E2,-9.579658508E-1,-4.036140442E-1,-4.962730408E-1
1.232471599E2,-8.248519897E-1,-4.344558716E-1,-4.759788513E-1
1.232521648E2,-6.639671326E-1,-4.599571228E-1,-4.195022583E-1
1.232571697E2,-4.998779297E-1,-4.462051392E-1,-3.630256653E-1
1.232621746E2,-3.539466858E-1,-3.705024719E-1,-3.236389160E-1
1.232671794E2,-2.315139771E-1,-2.373886108E-1,-3.056144714E-1
1.232721843E2,-1.185607910E-1,-8.398056030E-2,-2.981376648E-1
1.232772197E2,-5.607604980E-3,5.874633789E-2,-3.056144714E-1
1.232822246E2,1.126861572E-1,1.556777954E-1,-3.257751465E-1
1.232872295E2,2.265739441E-1,1.982688904E-1,-3.630256653E-1
1.232922649E2,3.256416321E-1,2.068138123E-1,-4.057502747E-1
1.232972698E2,3.970718384E-1,2.025413513E-1,-4.504776001E-1
1.233022747E2,4.492759705E-1,1.972007751E-1,-4.962730408E-1
1.233072795E2,4.758453369E-1,1.939964294E-1,-5.345916748E-1
1.233122844E2,4.779815674E-1,1.972007751E-1,-5.675697327E-1
1.233173198E2,4.651641846E-1,2.068138123E-1,-5.985450745E-1
1.233223247E2,4.311180115E-1,2.142906189E-1,-6.272506714E-1
1.233273296E2,3.703689575E-1,2.142906189E-1,-6.486129761E-1
1.233323345E2,2.947998047E-1,2.036094666E-1,-6.645011902E-1
1.233373394E2,2.021408081E-1,1.855850220E-1,-6.612968445E-1
1.233423442E2,9.452819824E-2,1.781082153E-1,-6.794548035E-1
1.233473796E2,-3.431320190E-2,2.025413513E-1,-7.337951660E-1
1.233523845E2,-1.739692688E-1,2.590179443E-1,-7.870674133E-1
1.233573894E2,-3.134918213E-1,3.357887268E-1,-8.264541626E-1
1.233623943E2,-4.380607605E-1,4.188346863E-1,-8.711814880E-1
1.233673992E2,-5.265808105E-1,4.603576660E-1,-9.021568298E-1
1.233724346E2,-5.456733704E-1,4.295158386E-1,-8.957481384E-1
1.233774394E2,-5.030822754E-1,3.315162659E-1,-8.446121216E-1
1.233824443E2,-4.168319702E-1,2.025413513E-1,-7.592964172E-1
1.233874492E2,-3.049468994E-1,6.729125977E-2,-6.347274780E-1
1.233924846E2,-1.814460754E-1,-5.727767944E-2,-4.855918884E-1
1.233974895E2,-4.285812378E-2,-1.723670959E-1,-3.428649902E-1
1.234024944E2,9.559631348E-2,-2.735710144E-1,-2.235031128E-1
1.234074993E2,2.329826355E-1,-3.567504883E-1,-1.554107666E-1
1.234125041E2,3.662300110E-1,-4.237747192E-1,-1.212310791E-1
1.234175090E2,4.907989502E-1,-4.749107361E-1,-1.201629639E-1
1.234225139E2,5.973434448E-1,-5.078887939E-1,-1.522064209E-1
1.234275493E2,6.750488281E-1,-5.048179626E-1,-2.076148987E-1
1.234325542E2,7.176399231E-1,-4.631614685E-1,-2.628898621E-1
1.234375591E2,7.208442688E-1,-3.779792786E-1,-3.077507019E-1
1.234425640E2,6.910705566E-1,-2.523422241E-1,-3.257751465E-1
1.234475688E2,6.356620789E-1,-1.064109802E-1,-3.268432617E-1
1.234526042E2,5.600929260E-1,5.126953125E-2,-3.215026855E-1
1.234576091E2,4.769134521E-1,2.078819275E-1,-3.077507019E-1
1.234626140E2,3.874588013E-1,3.484725952E-1,-2.810478210E-1
1.234676189E2,2.926635742E-1,4.721069336E-1,-2.491378784E-1
1.234726238E2,2.053451538E-1,5.604934692E-1,-2.128219604E-1
1.234776592E2,1.221656799E-1,5.934715271E-1,-1.723670959E-1
1.234826641E2,4.659652710E-2,5.861282349E-1,-1.425933838E-1
1.234876689E2,-1.415252686E-2,5.519485474E-1,-1.169586182E-1
1.234926738E2,-4.819869995E-2,4.881286621E-1,-9.786605835E-2
1.234976787E2,-5.140304565E-2,4.113578796E-1,-8.718490601E-2
1.235026836E2,-3.431320190E-2,3.283119202E-1,-8.718490601E-2
1.235077190E2,1.869201660E-3,2.356529236E-1,-1.000022888E-1
1.235127239E2,4.659652710E-2,1.471328735E-1,-1.137542725E-1
1.235177288E2,1.084136963E-1,5.661010742E-2,-1.436614990E-1
1.235227336E2,1.584815979E-1,-1.148223877E-2,-1.712989807E-1
1.235277385E2,1.882553101E-1,-5.420684814E-2,-1.691627502E-1
1.235327739E2,2.244377136E-1,-9.572982788E-2,-1.734352112E-1
1.235377788E2,2.628898621E-1,-1.265716553E-1,-1.648902893E-1
1.235427837E2,2.958679199E-1,-1.404571533E-1,-1.361846924E-1
1.235477886E2,3.331184387E-1,-1.340484619E-1,-1.042747498E-1
1.235527935E2,3.693008423E-1,-1.042747498E-1,-6.582260132E-2
1.235578289E2,4.002761841E-1,-4.566192627E-2,-2.109527588E-2
1.235628337E2,4.289817810E-1,2.790451050E-2,1.081466675E-2
1.235678386E2,4.524803162E-1,1.120185852E-1,3.644943237E-2
1.235728435E2,4.769134521E-1,2.121543884E-1,4.379272461E-2
1.235778484E2,4.950714111E-1,3.219032288E-1,4.165649414E-2
1.235828533E2,5.057525635E-1,4.327201843E-1,3.644943237E-2
1.235878887E2,5.068206787E-1,5.466079712E-1,3.538131714E-2
1.235928936E2,4.940032959E-1,6.488800049E-1,3.751754761E-2
1.235978984E2,4.726409912E-1,7.436752319E-1,3.004074097E-2
1.236029033E2,4.364585876E-1,8.289909363E-1,1.508712769E-2
1.236079082E2,3.938674927E-1,9.034919739E-1,-8.411407471E-3
1.236129436E2,3.459358215E-1,9.663772583E-1,-3.925323486E-2
1.236179485E2,2.980041504E-1,1.005764008E0,-5.420684814E-2
1.236229534E2,2.522087097E-1,1.032466888E0,-5.313873291E-2
1.236279582E2,2.126884460E-1,1.047286987E0,-4.352569580E-2
1.236329631E2,1.754379272E-1,1.049423218E0,-2.643585205E-2
1.236379985E2,1.435279846E-1,1.053695679E0,-6.275177002E-3
1.236430034E2,1.253700256E-1,1.040878296E0,1.829147339E-2
1.236480083E2,1.137542725E-1,1.017513275E0,4.806518555E-2
1.236530132E2,1.137542725E-1,9.759902954E-1,8.438110352E-2
1.236580181E2,1.243019104E-1,9.173774719E-1,1.269721985E-1
1.236630229E2,1.381874084E-1,8.448791504E-1,1.674270630E-1
