"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.810845384E2,9.260449409E-1,-2.564220428E-1,3.112401962E-1
1.810895738E2,9.432795048E-1,-9.650611877E-2,2.960779667E-1
1.810945787E2,9.535942078E-1,-3.246593475E-2,1.675393581E-1
1.810995836E2,9.532516003E-1,-9.248733521E-3,1.010813713E-1
1.811045885E2,9.037640095E-1,3.017425537E-3,7.237362862E-2
1.811095934E2,8.362758160E-1,1.616859436E-2,5.108046532E-2
1.811145983E2,7.505791187E-1,1.570701599E-3,-2.635693550E-2
1.811196337E2,6.835761070E-1,2.505016327E-2,-1.083500385E-1
1.811246385E2,6.400587559E-1,-6.742477417E-3,-7.199025154E-2
1.811296434E2,7.121098042E-1,-4.458332062E-2,-1.140999794E-2
1.811346483E2,7.694098949E-1,-5.484199524E-2,-1.356363297E-3
1.811396532E2,8.279235363E-1,-3.395748138E-2,1.248550415E-2
1.811446886E2,8.007490635E-1,6.222343445E-2,-4.498505592E-2
1.811496935E2,7.562468052E-1,1.630592346E-1,-4.922413826E-2
1.811546984E2,6.727459431E-1,3.605766296E-1,-9.145116806E-2
1.811597032E2,6.194188595E-1,5.386791229E-1,-1.419305801E-1
1.811647081E2,5.075573921E-1,6.614542007E-1,-2.022526264E-1
1.811697435E2,2.927627563E-1,7.493152618E-1,-1.769707203E-1
1.811747484E2,1.779808998E-1,7.688436508E-1,-2.184450626E-1
1.811797533E2,8.037662506E-2,7.523851395E-1,-2.144813538E-1
1.811847582E2,6.064248085E-2,7.082910538E-1,-2.552902699E-1
1.811897631E2,8.072018623E-2,6.053791046E-1,-3.384919167E-1
1.811947679E2,8.137536049E-2,5.140380859E-1,-4.580950737E-1
1.811998033E2,3.541588783E-2,3.314199448E-1,-5.146231651E-1
1.812048082E2,3.274846077E-2,1.916208267E-1,-5.830335617E-1
1.812098131E2,1.224839687E-1,2.167224884E-2,-5.901758671E-1
1.812148180E2,1.937787533E-1,-1.556711197E-1,-5.380177498E-1
1.812198229E2,2.850146294E-1,-2.732610703E-1,-4.881107807E-1
1.812248583E2,3.640506268E-1,-2.425403595E-1,-2.903923988E-1
1.812298632E2,4.670767784E-1,-3.325948715E-1,-1.571362019E-1
1.812348680E2,5.580713749E-1,-3.829870224E-1,-2.001476288E-2
1.812398729E2,5.841805935E-1,-3.887920380E-1,1.332492828E-1
1.812448778E2,6.026601791E-1,-3.954486847E-1,1.866064072E-1
1.812498827E2,5.655906200E-1,-4.400978088E-1,2.497551441E-1
1.812548876E2,6.246180534E-1,-4.725246429E-1,2.709143162E-1
1.812599230E2,5.986583233E-1,-5.562372208E-1,2.743163109E-1
1.812649279E2,5.256648064E-1,-5.944175720E-1,2.461049557E-1
1.812699327E2,5.132160187E-1,-6.159210205E-1,2.134277821E-1
1.812749376E2,4.844942093E-1,-5.992431641E-1,1.628367901E-1
1.812799730E2,3.858034611E-1,-5.589714050E-1,1.572594643E-1
1.812849779E2,4.203488827E-1,-5.033864975E-1,1.800949574E-1
1.812899828E2,5.150156021E-1,-4.396600723E-1,1.596009731E-1
1.812949877E2,6.271317005E-1,-4.288606644E-1,1.510667801E-1
1.812999925E2,6.603810787E-1,-3.537893295E-1,1.490099430E-1
1.813050279E2,6.665842533E-1,-2.873811722E-1,1.875514984E-1
1.813100328E2,6.819820404E-1,-2.247714996E-1,2.767901421E-1
1.813150377E2,7.316911221E-1,-1.957683563E-1,3.607554436E-1
1.813200426E2,7.391605377E-1,-1.463031769E-1,4.461369514E-1
1.813250475E2,7.222437859E-1,-1.122350693E-1,5.042064190E-1
1.813300829E2,6.732857227E-1,-1.006536484E-1,5.286874771E-1
1.813350878E2,6.052057743E-1,-1.521244049E-1,4.895050526E-1
1.813400926E2,5.107908249E-1,-2.428255081E-1,4.567279816E-1
1.813450975E2,4.220602512E-1,-3.846683502E-1,3.115971088E-1
1.813501024E2,2.779104710E-1,-5.514163971E-1,1.899151802E-1
1.813551378E2,1.656842232E-1,-7.120885849E-1,4.704952240E-2
1.813601427E2,9.229993820E-2,-8.368129730E-1,-1.435542107E-1
1.813651476E2,8.767199516E-2,-9.435796738E-1,-2.287964821E-1
1.813701525E2,1.030609608E-1,-1.015776634E0,-2.625620365E-1
1.813751573E2,9.428024292E-2,-1.049762726E0,-2.790911198E-1
1.813801622E2,2.073347569E-1,-9.999980927E-1,-2.073175907E-1
1.813851976E2,3.288002014E-1,-8.546400070E-1,-1.413903236E-1
1.813902025E2,3.764669895E-1,-6.077680588E-1,-3.889298439E-2
1.813952074E2,5.645778179E-1,-3.706903458E-1,-1.562571526E-2
1.814002123E2,6.946356297E-1,-1.530323029E-1,8.632206917E-2
1.814052172E2,7.608075142E-1,3.684520721E-2,2.082278728E-1
1.814102526E2,7.714126110E-1,1.403398514E-1,2.972488403E-1
1.814152574E2,7.465944290E-1,2.126483917E-1,3.234653473E-1
1.814202623E2,6.849088669E-1,2.729225159E-1,2.853291035E-1
1.814252672E2,6.016430855E-1,2.542171478E-1,2.255651951E-1
1.814302721E2,4.950315952E-1,2.343778610E-1,1.231529713E-1
1.814352770E2,3.198180199E-1,1.786499023E-1,-9.931087494E-3
1.814403124E2,2.017571926E-1,6.789684296E-2,-1.091127396E-1
1.814453173E2,1.743299961E-1,-7.863998413E-2,-2.340025902E-1
1.814503221E2,2.019159794E-1,-2.096014023E-1,-3.808126450E-1
1.814553270E2,3.204305172E-1,-3.261871338E-1,-5.026764870E-1
1.814603319E2,4.606363773E-1,-3.771142960E-1,-6.379928589E-1
1.814653673E2,5.221264362E-1,-3.972406387E-1,-7.678971291E-1
1.814703722E2,6.232166290E-1,-3.423681259E-1,-8.136999607E-1
1.814753771E2,6.441299915E-1,-2.580814362E-1,-9.479868412E-1
1.814803820E2,5.670442581E-1,-1.623945236E-1,-9.354307652E-1
1.814853868E2,5.686583519E-1,-1.102666855E-1,-8.757350445E-1
1.814903917E2,6.128184795E-1,4.912471771E-2,-7.353701591E-1
1.814954271E2,6.576375961E-1,1.853837967E-1,-4.807667732E-1
1.815004320E2,6.288487911E-1,3.477544785E-1,-1.654036045E-1
1.815054369E2,6.422874928E-1,5.292205811E-1,2.312479019E-1
1.815104418E2,7.424266338E-1,5.816307068E-1,6.166880131E-1
1.815154466E2,9.078006744E-1,5.028228760E-1,9.112806320E-1
1.815204515E2,1.020371437E0,2.546367645E-1,1.201618910E0
1.815254564E2,1.046380997E0,-2.427101135E-2,1.342232704E0
1.815304918E2,8.496398926E-1,-3.350715637E-1,1.348854780E0
1.815354967E2,5.637335777E-1,-5.913963318E-1,1.186964512E0
1.815405016E2,3.063228130E-1,-8.660812378E-1,7.379078865E-1
1.815455065E2,1.355178356E-1,-9.583311081E-1,2.639818192E-1
1.815505419E2,1.988987923E-1,-8.122415543E-1,-1.988675594E-1
1.815555467E2,3.661389351E-1,-4.952220917E-1,-5.539329052E-1
1.815605516E2,4.689667225E-1,-2.456216812E-1,-8.362686634E-1
1.815655565E2,7.289371490E-1,-2.870750427E-2,-9.942195415E-1
1.815705614E2,9.494051933E-1,1.445121765E-1,-1.092246294E0
1.815755968E2,1.075980425E0,3.398122787E-1,-1.018630743E0
1.815806017E2,1.163895845E0,4.137554169E-1,-8.423745632E-1
1.815856066E2,1.168840170E0,3.929538727E-1,-6.193697453E-1
1.815906114E2,1.215152979E0,2.491044998E-1,-2.889561653E-1
1.815956163E2,1.271939278E0,9.841346741E-2,7.774710655E-2
1.816006212E2,1.268173218E0,-6.958389282E-2,3.449165821E-1
1.816056261E2,1.227809191E0,-2.679758072E-1,5.164129734E-1
1.816106615E2,1.210569143E0,-4.106063843E-1,7.035696507E-1
1.816156664E2,1.168409109E0,-5.213747025E-1,7.904295921E-1
1.816206713E2,1.093670130E0,-5.631856918E-1,8.016619682E-1
1.816256761E2,9.011118412E-1,-6.138477325E-1,7.390459776E-1
1.816306810E2,6.500115395E-1,-6.111116409E-1,5.395276546E-1
1.816357164E2,5.506846905E-1,-4.833793640E-1,3.676499128E-1
1.816407213E2,5.963535309E-1,-3.447284698E-1,2.528228760E-1
1.816457262E2,5.614440441E-1,-2.838897705E-1,1.603000164E-1
1.816507311E2,5.349454880E-1,-2.972640991E-1,4.745459557E-2
1.816557360E2,5.590870380E-1,-3.179845810E-1,-1.203949451E-1
1.816607408E2,6.558284760E-1,-4.155025482E-1,-1.968739033E-1
1.816657762E2,7.583227158E-1,-4.056186676E-1,-1.590114832E-1
1.816707811E2,8.704547882E-1,-3.769865036E-1,-9.994447231E-2
1.816757860E2,9.841735363E-1,-3.894729614E-1,4.534316063E-2
1.816807909E2,1.071941853E0,-4.620590210E-1,2.711632252E-1
1.816857958E2,1.090662956E0,-5.121364594E-1,5.523356199E-1
1.816908312E2,1.112011909E0,-6.053581238E-1,8.279819489E-1
1.816958361E2,1.072387934E0,-6.974277496E-1,1.060840487E0
1.817008409E2,1.040961981E0,-7.750682831E-1,1.281943083E0
1.817058458E2,1.037504435E0,-8.632755280E-1,1.493265629E0
1.817108507E2,1.076986074E0,-9.367399216E-1,1.705320716E0
1.817158861E2,1.190146923E0,-9.524002075E-1,1.831659675E0
1.817208910E2,1.260656834E0,-8.134469986E-1,1.889944553E0
1.817258959E2,1.333762169E0,-6.396408081E-1,1.832031012E0
1.817309008E2,1.447775126E0,-4.012231827E-1,1.687517881E0
1.817359056E2,1.388762236E0,-1.032829285E-1,1.326842666E0
1.817409105E2,1.203833342E0,1.163597107E-1,8.883110285E-1
1.817459459E2,9.778416157E-1,2.350387573E-1,3.941596746E-1
1.817509508E2,8.515985012E-1,2.229900360E-1,-3.067135811E-2
1.817559557E2,7.868387699E-1,1.902008057E-1,-3.220343590E-1
1.817609606E2,7.248907089E-1,1.187725067E-1,-5.017832518E-1
1.817659654E2,6.873810291E-1,5.898284912E-2,-4.848173857E-1
1.817710008E2,6.742041111E-1,3.859233856E-2,-3.182697296E-1
1.817760057E2,6.343007088E-1,6.121349335E-2,-1.687479019E-1
1.817810106E2,5.940966606E-1,1.198167801E-1,1.994907856E-2
1.817860155E2,5.886549950E-1,1.869468689E-1,1.256856918E-1
1.817910204E2,5.261261463E-1,2.028198242E-1,1.658457518E-1
1.817960558E2,4.652292728E-1,2.189331055E-1,1.599290371E-1
1.818010607E2,4.418981075E-1,2.722711563E-1,1.544220448E-1
1.818060655E2,4.787290096E-1,3.195590973E-1,1.292715073E-1
1.818110704E2,4.658005238E-1,3.642520905E-1,7.218670845E-2
1.818160753E2,3.862662315E-1,3.787832260E-1,4.954159260E-2
1.818210802E2,2.901411057E-1,3.656797409E-1,8.020365238E-2
1.818261156E2,1.582067013E-1,3.716287613E-1,7.678711414E-2
1.818311205E2,-1.805424690E-2,3.644628525E-1,4.183816910E-2
1.818361254E2,-1.024112701E-1,3.263044357E-1,8.067977428E-2
1.818411608E2,-1.894133091E-1,2.883052826E-1,1.394318342E-1
1.818461656E2,-2.503967285E-1,2.744464874E-1,1.240006685E-1
1.818511705E2,-3.691151142E-1,2.333536148E-1,9.675765038E-2
1.818561754E2,-3.899941444E-1,2.296457291E-1,1.142122746E-1
1.818611803E2,-3.332827091E-1,2.284898758E-1,1.356276274E-1
1.818661852E2,-2.971198559E-1,2.753667831E-1,1.300960779E-1
1.818711901E2,-2.035076618E-1,3.079147339E-1,7.488954067E-2
1.818762255E2,-9.320306778E-2,2.675743103E-1,4.538655281E-2
1.818812303E2,2.556037903E-2,2.512063980E-1,3.196620941E-2
1.818862352E2,1.144297123E-1,1.714963913E-1,4.755413532E-2
1.818912401E2,2.199754715E-1,1.302165985E-1,-2.286195755E-3
1.818962450E2,3.326468468E-1,1.033344269E-1,-1.068618298E-1
1.819012499E2,4.238479137E-1,6.929588318E-2,-1.236929893E-1
1.819062853E2,4.888198376E-1,1.117906570E-1,-2.455396652E-1
1.819112902E2,6.054403782E-1,5.368041992E-2,-2.917715311E-1
1.819162950E2,7.619407177E-1,-4.640483856E-2,-2.217422724E-1
1.819212999E2,7.719354630E-1,-1.371259689E-1,-2.197685242E-1
1.819263048E2,6.964449883E-1,-3.284244537E-1,-2.069876194E-1
1.819313402E2,6.153595448E-1,-5.028924942E-1,-1.428171396E-1
1.819363451E2,5.931565762E-1,-6.402063370E-1,-1.220322847E-1
1.819413500E2,4.967885017E-1,-8.754167557E-1,6.056785583E-3
1.819463549E2,4.133729935E-1,-1.030118942E0,1.254132986E-1
1.819513597E2,3.642587662E-1,-1.139010429E0,2.395535707E-1
1.819563646E2,3.192415237E-1,-1.270124435E0,3.427407742E-1
1.819614000E2,2.220387459E-1,-1.336126328E0,4.469848871E-1
1.819664049E2,1.418905258E-1,-1.443362236E0,5.082688332E-1
1.819714098E2,1.024322510E-1,-1.510317802E0,5.267853737E-1
1.819764147E2,8.557653427E-2,-1.551360130E0,5.169625282E-1
1.819814196E2,7.351064682E-2,-1.504417419E0,4.380491972E-1
1.819864550E2,3.758716583E-2,-1.379219055E0,3.426893950E-1
1.819914598E2,1.036090851E-1,-1.193906784E0,1.661738157E-1
1.819964647E2,2.500591278E-1,-9.953708649E-1,7.780301571E-2
1.820014696E2,3.252310753E-1,-8.232021332E-1,-4.445445538E-2
1.820064745E2,4.001107216E-1,-6.428775787E-1,-1.302115917E-1
1.820115099E2,4.950766563E-1,-4.891538620E-1,-1.737569571E-1
1.820165148E2,4.669337273E-1,-3.465890884E-1,-1.809475422E-1
1.820215196E2,3.311228752E-1,-2.078628540E-1,-1.806116104E-1
1.820265245E2,2.178778648E-1,-1.904964447E-2,-1.787769794E-1
1.820315294E2,1.615042686E-1,2.378416061E-1,-1.731425524E-1
1.820365343E2,2.087507248E-1,3.964996338E-1,-1.026039124E-1
1.820415697E2,2.697229385E-1,4.965143204E-1,2.360343933E-4
1.820465746E2,3.619318008E-1,5.650987625E-1,7.346940041E-2
1.820515795E2,3.745164871E-1,5.865917206E-1,1.399353743E-1
1.820565843E2,4.084687233E-1,5.081787109E-1,2.185825109E-1
1.820615892E2,4.544043541E-1,4.183197021E-1,1.860597134E-1
1.820666246E2,4.947004318E-1,2.522525787E-1,1.774452925E-1
1.820716295E2,4.590029716E-1,8.411216736E-2,1.783927679E-1
1.820766344E2,3.172855377E-1,-1.027364731E-1,2.173959017E-1
1.820816393E2,1.856169701E-1,-2.149152756E-1,2.099035978E-1
1.820866442E2,-3.061866760E-2,-2.751598358E-1,2.493748665E-1
1.820916796E2,-4.286217690E-1,-3.502044678E-1,2.473371029E-1
1.820966844E2,-6.502780914E-1,-3.582324982E-1,3.813631535E-1
1.821016893E2,-6.772589684E-1,-3.252487183E-1,5.536916256E-1
1.821066942E2,-7.440705299E-1,-3.098430634E-1,7.420896292E-1
1.821116991E2,-6.272287369E-1,-1.457014084E-1,8.941953182E-1
1.821167040E2,-4.416298866E-1,4.735660553E-2,1.009981155E0
1.821217394E2,-1.786856651E-1,2.846069336E-1,1.048419356E0
1.821267443E2,-4.582548141E-2,3.420524597E-1,9.831993580E-1
1.821317491E2,6.019830704E-2,3.703165054E-1,9.585535526E-1
1.821367540E2,9.313488007E-2,2.615528107E-1,8.912811279E-1
1.821417589E2,2.136025429E-1,1.101417542E-1,7.830827236E-1
1.821467943E2,2.916131020E-1,-1.954231262E-1,7.909747362E-1
1.821517992E2,2.188806534E-1,-5.535068512E-1,8.025684357E-1
1.821568041E2,6.234979630E-2,-9.053859711E-1,7.816928625E-1
1.821618090E2,-1.205611229E-1,-1.195951462E0,7.308849096E-1
1.821668138E2,-3.193993568E-1,-1.346159935E0,7.545120716E-1
1.821718492E2,-3.156070709E-1,-1.633338928E0,7.738074660E-1
1.821768541E2,-2.898468971E-1,-1.909014702E0,8.195152879E-1
1.821818590E2,-3.962635994E-1,-1.942433357E0,8.742327094E-1
1.821868639E2,-4.619326591E-1,-1.917584419E0,9.686895013E-1
1.821918688E2,-1.741137505E-1,-1.781549454E0,1.042129278E0
1.821968737E2,9.153223038E-2,-1.540477753E0,1.174738050E0
1.822019091E2,3.472476006E-1,-1.254305840E0,1.296879768E0
1.822069139E2,6.874094009E-1,-8.811178207E-1,1.324003339E0
1.822119188E2,1.108253956E0,-4.448900223E-1,1.312885880E0
1.822169237E2,1.486898422E0,-1.085214615E-1,1.164255381E0
1.822219286E2,1.795011997E0,1.398668289E-1,9.724480510E-1
1.822269640E2,2.054373741E0,3.157958984E-1,7.608117461E-1
1.822319689E2,2.164475441E0,4.038009644E-1,4.887450933E-1
1.822369738E2,2.198354721E0,3.142518997E-1,1.643280387E-1
1.822419786E2,2.065119743E0,1.561393738E-1,-6.995302439E-2
1.822469835E2,1.848136425E0,-1.049213409E-1,-2.512887716E-1
1.822520189E2,1.610428810E0,-4.460048676E-1,-4.692509174E-1
1.822570238E2,1.382448673E0,-8.595790863E-1,-6.520987153E-1
1.822620287E2,1.217543125E0,-1.326386452E0,-6.696170568E-1
1.822670336E2,1.046133757E0,-1.811619759E0,-5.762151480E-1
1.822720384E2,9.100151062E-1,-2.253082275E0,-4.054155946E-1
1.822770738E2,7.459087372E-1,-2.571949005E0,-2.646192312E-1
1.822820787E2,6.550700665E-1,-2.869747162E0,-1.603441834E-1
1.822870836E2,5.686156750E-1,-3.108453751E0,4.192793369E-2
1.822920885E2,5.044596195E-1,-3.217488289E0,2.080643177E-1
1.822970934E2,5.222470760E-1,-3.236376762E0,3.686947823E-1
1.823020983E2,6.220176220E-1,-3.181964874E0,5.354092121E-1
1.823071337E2,7.154164314E-1,-3.038826942E0,7.257607579E-1
1.823121385E2,9.075329304E-1,-2.931302071E0,8.580921888E-1
1.823171434E2,1.121809244E0,-2.742231369E0,9.542698860E-1
1.823221483E2,1.269998074E0,-2.547119141E0,1.039680004E0
1.823271532E2,1.433476210E0,-2.353157997E0,1.167104006E0
1.823321886E2,1.567879677E0,-2.128016472E0,1.286300063E0
1.823371935E2,1.700314999E0,-1.847657204E0,1.386601448E0
1.823421984E2,1.858279467E0,-1.576676369E0,1.424919844E0
1.823472032E2,1.987726688E0,-1.306679726E0,1.476485014E0
1.823522081E2,2.214286566E0,-1.020940781E0,1.464359760E0
1.823572130E2,2.399349451E0,-7.459297180E-1,1.400052905E0
1.823622484E2,2.536148548E0,-5.535163879E-1,1.291610956E0
1.823672533E2,2.747848272E0,-3.300771713E-1,1.177896261E0
1.823722582E2,2.929653168E0,-6.632232666E-2,1.119365454E0
1.823772631E2,3.052164555E0,1.693401337E-1,9.922789335E-1
1.823822985E2,3.095343828E0,4.198560715E-1,9.039009809E-1
1.823873033E2,3.167997837E0,6.421747208E-1,8.035119772E-1
1.823923082E2,3.210358858E0,9.032611847E-1,6.513590217E-1
1.823973436E2,3.279608727E0,1.148103714E0,5.009387136E-1
1.824023485E2,3.430575132E0,1.308614731E0,3.863068819E-1
1.824073534E2,3.500737667E0,1.463690758E0,2.783645988E-1
1.824123583E2,3.514132023E0,1.607360840E0,1.565920115E-1
1.824173632E2,3.500609398E0,1.727703094E0,1.249167323E-1
1.824223680E2,3.350030899E0,1.858358383E0,7.463550568E-2
1.824274034E2,3.248482227E0,1.983975410E0,1.003921032E-3
1.824324083E2,3.105484009E0,2.063036919E0,-7.666110992E-2
1.824374132E2,3.074300289E0,2.076435089E0,-1.306748390E-1
1.824424181E2,3.049443007E0,2.094849586E0,-1.298316717E-1
1.824474230E2,2.968832731E0,2.103917122E0,-7.887768745E-2
1.824524584E2,2.892679453E0,2.005485535E0,-5.916166306E-2
1.824574633E2,2.755452394E0,1.910852432E0,-1.533001661E-2
1.824624681E2,2.538499117E0,1.779241562E0,1.017169952E-1
1.824674730E2,2.331539631E0,1.574866295E0,1.413489878E-1
1.824724779E2,2.238700390E0,1.338458061E0,1.873152852E-1
1.824774828E2,2.102483988E0,1.160785675E0,2.432090938E-1
1.824825182E2,1.779711962E0,9.376974106E-1,2.753750384E-1
1.824875231E2,1.339224100E0,7.113990784E-1,2.712885141E-1
1.824925279E2,9.769215584E-1,5.167083740E-1,2.750961781E-1
1.824975328E2,6.957740784E-1,3.286943436E-1,3.217714429E-1
1.825025377E2,5.768516064E-1,3.231468201E-1,3.197785616E-1
1.825075731E2,4.380526543E-1,4.509019852E-1,3.029803932E-1
1.825125780E2,3.864498138E-1,6.378517151E-1,3.384896517E-1
1.825175829E2,3.286659718E-1,7.894458771E-1,3.596294224E-1
1.825225878E2,3.160123825E-1,1.032483101E0,4.135551155E-1
1.825275926E2,4.489712715E-1,1.277102470E0,4.025622904E-1
1.825325975E2,7.865154743E-1,1.428628922E0,4.082797170E-1
1.825376329E2,1.017629147E0,1.519003868E0,3.600965738E-1
1.825426378E2,1.041651249E0,1.482275009E0,2.598427832E-1
1.825476427E2,1.077236176E0,1.341031075E0,1.848542839E-1
1.825526476E2,1.007505894E0,1.159869194E0,-1.810555160E-2
1.825576525E2,8.654258251E-1,9.219341278E-1,-2.067881674E-1
1.825626879E2,7.038578987E-1,6.117343903E-1,-3.605227172E-1
1.825676927E2,5.427722931E-1,2.115612030E-1,-5.680518150E-1
1.825726976E2,2.719674110E-1,-1.337070465E-1,-6.072465181E-1
1.825777025E2,4.033088684E-3,-4.405364990E-1,-6.745666265E-1
1.825827074E2,-1.774110794E-1,-7.277135849E-1,-8.104676008E-1
1.825877123E2,-2.972118855E-1,-9.615468979E-1,-8.952211142E-1
1.825927477E2,-3.457520008E-1,-1.161301613E0,-9.803853035E-1
1.825977526E2,-4.470729828E-1,-1.320834160E0,-1.064422369E0
1.826027574E2,-5.393030643E-1,-1.343297005E0,-1.131511807E0
1.826077623E2,-5.532624722E-1,-1.273048401E0,-1.193582773E0
1.826127672E2,-4.439167976E-1,-1.173570633E0,-1.305439830E0
1.826178026E2,-3.439369202E-1,-1.042566299E0,-1.384336829E0
1.826228075E2,-2.714393139E-1,-9.075555801E-1,-1.346327186E0
1.826278124E2,-1.508793831E-1,-6.837501526E-1,-1.406806707E0
1.826328173E2,-5.844807625E-2,-4.861450195E-1,-1.412509918E0
1.826378221E2,3.116440773E-2,-3.494367599E-1,-1.424609661E0
1.826428575E2,1.215400696E-1,-2.101745605E-1,-1.419352770E0
1.826478624E2,1.612944603E-1,-1.269540787E-1,-1.401774883E0
1.826528673E2,2.307765484E-1,-2.801609039E-2,-1.388949275E0
1.826578722E2,2.977826595E-1,-1.382064819E-2,-1.352222562E0
1.826628771E2,2.705144882E-1,1.250457764E-2,-1.263039827E0
1.826678820E2,2.194359303E-1,-1.595306396E-2,-1.200591803E0
1.826729174E2,1.123290062E-1,-7.761955261E-2,-1.102587461E0
1.826779222E2,4.129743576E-2,-1.245956421E-1,-9.622229338E-1
1.826829271E2,-9.530782700E-2,-9.953594208E-2,-7.842175961E-1
1.826879320E2,-2.078092098E-1,-1.280431747E-1,-6.476905346E-1
1.826929369E2,-2.091164589E-1,-1.502094269E-1,-5.419014692E-1
1.826979723E2,-2.700743675E-1,-2.151432037E-1,-4.535816908E-1
1.827029772E2,-2.922320366E-1,-2.917900085E-1,-3.373492956E-1
1.827079821E2,-2.528228760E-1,-3.359241486E-1,-2.613338232E-1
1.827129869E2,-2.651033401E-1,-3.572311401E-1,-2.495855391E-1
1.827179918E2,-3.444068432E-1,-2.924232483E-1,-2.661381662E-1
1.827229967E2,-3.604063988E-1,-2.455816269E-1,-3.086383343E-1
1.827280321E2,-4.085545540E-1,-2.562217712E-1,-3.602466881E-1
1.827330370E2,-5.021636486E-1,-2.716083527E-1,-4.079344273E-1
1.827380419E2,-4.834878445E-1,-2.319231033E-1,-4.791154861E-1
1.827430467E2,-4.387154579E-1,-1.826801300E-1,-5.571637154E-1
1.827480516E2,-4.683067799E-1,-1.214647293E-1,-5.632690191E-1
1.827530870E2,-4.372220039E-1,-9.491252899E-2,-6.182875037E-1
1.827580919E2,-4.269227982E-1,-8.382415771E-2,-7.043297291E-1
1.827630968E2,-4.613759518E-1,-2.239036560E-2,-7.029860616E-1
1.827681017E2,-4.557616711E-1,-2.304077148E-2,-6.896797419E-1
1.827731066E2,-4.531669617E-1,-3.187179565E-2,-6.883130670E-1
1.827781420E2,-4.095222950E-1,-3.452014923E-2,-7.215843201E-1
1.827831468E2,-3.702011108E-1,-3.217411041E-2,-6.580352783E-1
1.827881517E2,-4.092721939E-1,-4.761123657E-2,-6.327587366E-1
1.827931566E2,-4.272260666E-1,-9.515190125E-2,-5.764947534E-1
1.827981615E2,-3.737821579E-1,-6.362628937E-2,-4.881383181E-1
1.828031664E2,-3.244016171E-1,-3.799152374E-2,-3.916126490E-1
1.828081713E2,-2.251114845E-1,3.193092346E-2,-3.047259450E-1
1.828132067E2,-1.918730736E-1,8.150386810E-2,-2.034072429E-1
1.828182115E2,-2.435619831E-1,1.776647568E-1,-7.825361192E-2
1.828232164E2,-2.596347332E-1,2.965106964E-1,-1.864515245E-2
1.828282213E2,-2.285232544E-1,4.154100418E-1,-1.613872498E-2
1.828332567E2,-1.584076881E-1,5.414485931E-1,5.849719048E-2
1.828382616E2,-1.090049744E-1,6.459131241E-1,9.971054643E-2
1.828432665E2,-4.207158089E-2,7.109079361E-1,1.089559421E-1
1.828482714E2,-4.830384254E-2,7.926216125E-1,1.074322760E-1
1.828532762E2,-1.013386250E-1,7.942142487E-1,8.068415523E-2
1.828583116E2,-1.545116901E-1,7.074203491E-1,7.893194258E-2
1.828633165E2,-2.230641842E-1,6.482257843E-1,1.040628105E-1
1.828683214E2,-3.691747189E-1,6.034631729E-1,1.773394495E-1
1.828733263E2,-4.556367397E-1,5.062532425E-1,1.989145130E-1
1.828783312E2,-5.528185368E-1,4.068241119E-1,2.261758000E-1
1.828833361E2,-6.165404320E-1,2.669105530E-1,2.028674930E-1
1.828883715E2,-6.849083900E-1,1.761989594E-1,2.126407325E-1
1.828933763E2,-8.198423386E-1,8.551216125E-2,2.482607961E-1
1.828983812E2,-9.377169609E-1,9.414577484E-2,2.724849582E-1
1.829033861E2,-1.001753330E0,1.386795044E-1,3.393813372E-1
1.829083910E2,-9.891993999E-1,1.592540741E-1,3.703375459E-1
1.829134264E2,-9.539585114E-1,1.642704010E-1,4.374614954E-1
1.829184313E2,-9.684295654E-1,8.664703369E-2,4.176001847E-1
1.829234362E2,-1.125682592E0,-1.369352341E-1,4.523756504E-1
1.829284410E2,-1.316970110E0,-4.320850372E-1,4.281447530E-1
1.829334459E2,-1.392889261E0,-6.444463730E-1,4.598290920E-1
1.829384813E2,-1.536666632E0,-8.028068542E-1,4.299142659E-1
1.829434862E2,-1.648974895E0,-8.856744766E-1,3.877558410E-1
1.829484911E2,-1.776777744E0,-8.990783691E-1,4.037454426E-1
1.829534960E2,-1.877455711E0,-8.632650375E-1,3.978607655E-1
1.829585008E2,-1.963280678E0,-8.033590317E-1,4.229370356E-1
1.829635057E2,-1.992664099E0,-7.647333145E-1,4.647633433E-1
1.829685411E2,-1.952898264E0,-6.611623764E-1,4.610904157E-1
1.829735460E2,-1.926158667E0,-5.968818665E-1,4.477765858E-1
1.829785509E2,-1.848981380E0,-5.467109680E-1,4.403250515E-1
1.829835558E2,-1.743969202E0,-3.995275497E-1,4.433880746E-1
1.829885607E2,-1.644167423E0,-3.134012222E-1,4.129278660E-1
1.829935961E2,-1.539725065E0,-1.926631927E-1,4.262167811E-1
1.829986009E2,-1.448178291E0,-3.867244720E-2,3.266497552E-1
1.830036058E2,-1.435194016E0,4.565715790E-2,3.211731911E-1
1.830086107E2,-1.366875887E0,1.429805756E-1,2.517848611E-1
1.830136156E2,-1.345998526E0,2.340841293E-1,1.507518888E-1
1.830186510E2,-1.207681179E0,3.405580521E-1,8.746983856E-2
1.830236559E2,-1.005451918E0,3.881254196E-1,5.620941520E-3
1.830286608E2,-8.694729805E-1,3.744211197E-1,-5.653104931E-2
1.830336656E2,-7.662181854E-1,3.413619995E-1,-1.083664298E-1
